dataset_index;horizon;regressor;mape;pocid;smape;rmse;msmape;mae;test;predictions;start_test;final_test;description
10;12;BEST_CATEGORY_EACH_SERIE;0.27520793068617433;90.9090909090909;0.32655677110747655;1860.4500326909656;0.32655356386431983;1678.962035136333;[5625.567, 6783.716, 5008.254, 5615.356, 4909.244, 4752.982, 5097.467, 7213.568, 6165.6, 5506.892, 6461.464, 7175.346];[4937.2630147400005, 4976.93856045, 4199.736805094, 4080.3702273339995, 4024.622756476, 3837.9888818560003, 3841.1998027940003, 3992.936660714, 3974.595714662, 3856.014053774, 4197.755837392, 4248.489263078];INICIO;2024-11-30;Models combined: statistical: ARIMA, catboost: ONLY_CWT_catboost, rf: ONLY_FT_rf, svr: DWT_svr, naive: NaiveSeasonal
11;12;BEST_CATEGORY_EACH_SERIE;0.5276534788248132;27.272727272727273;0.725756289854608;12285.335701777307;0.7257540637244153;11937.153691090833;[17258.9, 20099.11, 20111.65, 22643.799, 22991.73, 22624.25, 21174.728, 22718.51, 21840.93, 21786.804, 27069.8, 27739.497];[11666.600648566, 11334.671433248, 8740.086706068, 8401.30693282, 8648.235265927999, 9287.704863882002, 10940.08745855, 11426.349320676, 9176.978173074001, 11878.422664018002, 11820.154716501998, 11493.265523578];INICIO;2024-11-30;Models combined: statistical: THETA, catboost: ONLY_DWT_catboost, rf: DWT_rf, svr: ONLY_FT_svr, naive: NaiveMovingAverage
12;12;BEST_CATEGORY_EACH_SERIE;32.95649893907059;27.272727272727273;1.1865775161124732;2531.0504604039093;1.186534595370271;2077.872872071;[2101.917, 4194.392, 4443.881, 3153.49, 1398.42, 680.292, -3.036, 2000.117, 2160.356, 1995.957, 4128.637, 4555.324];[348.4493893140001, -62.74101490800008, 75.88047919799999, 858.0334691519998, 600.039460208, 710.716804074, 1175.425534714, 1066.81167163, 624.8889811060001, 1369.458934966, 726.151180472, 799.9303227979999];INICIO;2024-11-30;Models combined: statistical: ARIMA, catboost: FT_catboost, rf: ONLY_DWT_rf, svr: FT_svr, naive: NaiveSeasonal
13;12;BEST_CATEGORY_EACH_SERIE;0.27809109764084333;54.54545454545455;0.2403624307874617;366.1043170680377;0.24035320551529302;316.16280847283326;[1538.816, 1571.309, 995.827, 1023.26, 915.526, 991.48, 1137.634, 1536.644, 1064.786, 1404.579, 1540.144, 1884.46];[1340.642811732, 1436.5751644719999, 1427.463325006, 1493.993403848, 1496.903522404, 1521.714839396, 1482.236013348, 1444.263425262, 1408.695569754, 1390.730888004, 1394.8135055720002, 1377.4661770400003];INICIO;2024-11-30;Models combined: statistical: ARIMA, catboost: catboost, rf: rf, svr: svr, naive: NaiveMovingAverage
14;12;BEST_CATEGORY_EACH_SERIE;0.04490470554484824;72.72727272727273;0.04577692022202511;2088.7904752418153;0.04577685690906625;1657.4334669146665;[39591.8, 36888.912, 32664.5, 35135.5, 36271.5, 35768.852, 33415.501, 36281.4, 36915.5, 36540.0, 39918.4, 36132.689];[35687.146536148, 35239.295222662, 35021.782454926, 35496.235113623996, 35178.452935081994, 35773.696031757994, 35365.852138259994, 35177.015715962, 35582.6268748, 35511.860758194, 35546.261901476, 35401.552191268];INICIO;2024-11-30;Models combined: statistical: THETA, catboost: ONLY_DWT_catboost, rf: ONLY_DWT_rf, svr: ONLY_DWT_svr, naive: NaiveMovingAverage
15;12;BEST_CATEGORY_EACH_SERIE;0.05380332208069428;63.63636363636363;0.054657867725702386;2904.3421483120596;0.05465780423503474;2356.3123793731666;[45987.0, 45178.0, 38166.5, 42286.0, 42651.5, 42108.0, 39827.502, 43207.0, 45114.5, 43982.0, 48169.3, 45040.7];[43678.277396733996, 43117.097067958, 42395.188547262005, 43093.948662266004, 42600.76823435401, 42343.557146594, 42436.746392862, 42092.399959278, 41907.565225694, 41842.406004480006, 41848.82611795601, 41848.35019005199];INICIO;2024-11-30;Models combined: statistical: THETA, catboost: catboost, rf: DWT_rf, svr: ONLY_DWT_svr, naive: NaiveMovingAverage
16;12;BEST_CATEGORY_EACH_SERIE;0.15357805473228925;63.63636363636363;0.16793421274311174;18920.128051868924;0.16793413313458172;17729.77772344;[120572.463, 114300.957, 108673.707, 124166.409, 120081.922, 116133.254, 103861.919, 107601.287, 106660.659, 106643.284, 117849.72, 115866.616];[99485.952837576, 96351.964094784, 92049.64675707, 93331.02192297799, 93522.344815142, 94710.75340718799, 94237.13892629, 95657.19429342801, 97384.049393942, 97441.220966048, 98269.974581746, 97213.602322528];INICIO;2024-11-30;Models combined: statistical: ETS, catboost: ONLY_DWT_catboost, rf: DWT_rf, svr: FT_svr, naive: NaiveMovingAverage
17;12;BEST_CATEGORY_EACH_SERIE;0.13951664377282116;72.72727272727273;0.1293188618787402;110178.76382433118;0.12931885390942366;105070.17201559785;[868003.888, 760665.314, 683361.59, 776129.554, 774072.69, 786170.773, 765536.187, 791770.669, 819095.114, 750294.343, 753049.757, 701210.162];[927135.8820532181, 848794.8382877421, 849564.605991846, 868629.4854107101, 861536.2326522779, 907174.985079672, 870390.347507126, 866007.236027024, 883476.8649790181, 872867.599816534, 871315.4806068059, 863308.5467752];INICIO;2024-11-30;Models combined: statistical: THETA, catboost: ONLY_CWT_catboost, rf: DWT_rf, svr: ONLY_DWT_svr, naive: NaiveMovingAverage
18;12;BEST_CATEGORY_EACH_SERIE;2.3645264419984394e+17;63.63636363636363;1.3902700057156716;4733.393223938359;1.3901813188775825;3382.5473150458333;[0.0, 616.76, 636.75, 1381.48, 2077.19, 44.46, 1372.93, 9928.933, 7029.98, 5002.95, 8352.29, 7760.64];[630.0364075780001, 442.826371854, 953.619749624, 278.49125279599997, 332.74953413800006, 354.888265884, 507.08775971000006, 642.7537440839999, 774.06744813, 327.207772696, 586.9576396660001, 297.77811946200006];INICIO;2024-11-30;Models combined: statistical: ARIMA, catboost: ONLY_FT_catboost, rf: FT_rf, svr: ONLY_FT_svr, naive: NaiveSeasonal
19;12;BEST_CATEGORY_EACH_SERIE;0.26006006007568805;63.63636363636363;0.21699927603161565;608.1812108471667;0.2169947098084709;520.2843053178334;[2163.45, 2173.7, 3126.46, 1914.25, 2419.39, 1412.38, 2655.25, 2235.73, 2730.61, 2109.89, 2365.77, 2336.09];[2654.43091755, 2733.6919952999997, 2601.698655758, 2692.433280718, 2728.827514232, 2738.500603448, 2755.0237403180004, 2794.814770426, 2798.68928544, 2788.419703396, 2813.99255556, 2736.335953184];INICIO;2024-11-30;Models combined: statistical: ETS, catboost: ONLY_CWT_catboost, rf: ONLY_DWT_rf, svr: DWT_svr, naive: NaiveMovingAverage
20;12;BEST_CATEGORY_EACH_SERIE;0.10718302313175034;90.9090909090909;0.11377006214144454;97231.01850055745;0.11377005517383519;92933.18973863598;[902707.043, 833596.031, 821232.526, 894427.795, 862594.276, 899209.875, 797496.864, 810041.219, 873363.838, 868765.928, 883228.442, 847121.538];[783200.021657296, 752783.7995635079, 753859.685397854, 769196.529370586, 759622.6030267661, 766886.5346109219, 757834.732608342, 762807.8903314121, 766820.82238904, 763494.843641286, 776074.8879098741, 766004.7476294821];INICIO;2024-11-30;Models combined: statistical: THETA, catboost: ONLY_CWT_catboost, rf: ONLY_CWT_rf, svr: DWT_svr, naive: NaiveMovingAverage
21;12;BEST_CATEGORY_EACH_SERIE;0.033230580339786854;81.81818181818181;0.03264194802337854;2918.88695403195;0.032641922143678906;2062.4207184396655;[66438.25, 64691.38, 55857.819, 62027.08, 62540.48, 65534.578, 62149.2, 65551.58, 65961.83, 64065.649, 69331.88, 63412.89];[64561.26828429401, 63740.486740315995, 63570.10339475, 64290.022788887996, 63617.36427583, 65207.966018062005, 64438.096624272, 64376.671314172, 64545.374657608, 63881.46008239599, 64558.05984743, 64117.070481814];INICIO;2024-11-30;Models combined: statistical: THETA, catboost: FT_catboost, rf: DWT_rf, svr: ONLY_FT_svr, naive: NaiveMovingAverage
22;12;BEST_CATEGORY_EACH_SERIE;0.34068630980686637;54.54545454545455;0.31578188606122576;1738.8015122584063;0.31577882014225916;1662.3785789003334;[6104.9, 6622.3, 6545.5, 7064.9, 7371.5, 7456.5, 6402.5, 3720.5, 3360.8, 3376.8, 4055.8, 3743.4];[5591.907379054001, 5398.886477517999, 5089.25233847, 5113.912920668, 5128.950517476, 5146.159967287999, 5223.554808836, 5323.614787638, 5559.422287044001, 5437.775636426, 5532.677996706001, 5476.876648300001];INICIO;2024-11-30;Models combined: statistical: ETS, catboost: FT_catboost, rf: FT_rf, svr: ONLY_FT_svr, naive: NaiveMovingAverage
23;12;BEST_CATEGORY_EACH_SERIE;0.25083086701683605;90.9090909090909;0.2972363474562543;7525.755197156327;0.2972356864088502;6694.144568158;[20119.877, 22131.712, 17783.232, 26770.561, 25219.023, 25380.999, 25745.164, 28370.032, 28193.649, 27062.239, 28467.133, 26658.228];[19542.766327858, 20182.783030619998, 17598.803841776, 18753.476966666003, 17612.12480185, 17843.848926156, 17393.370892504, 19293.730809594, 18428.61618455, 18007.399667237998, 18571.939307874003, 18343.253425418];INICIO;2024-11-30;Models combined: statistical: ETS, catboost: FT_catboost, rf: ONLY_CWT_rf, svr: FT_svr, naive: NaiveMovingAverage
24;12;BEST_CATEGORY_EACH_SERIE;0.04156408350835921;81.81818181818181;0.04168487985809454;6246.532504919607;0.04168486396166362;5481.120838016665;[136535.604, 130203.352, 119883.392, 124277.7, 128084.084, 126681.92, 116577.927, 136392.083, 141165.591, 137401.268, 147696.713, 139358.25];[132274.56444300202, 128797.24546109601, 121471.06912845401, 132546.69148217, 122475.70099285999, 128649.03387473, 126883.307273862, 128579.87405072202, 134530.00521066, 133355.447933574, 137760.38668880597, 135419.432922296];INICIO;2024-11-30;Models combined: statistical: ARIMA, catboost: ONLY_CWT_catboost, rf: ONLY_CWT_rf, svr: svr, naive: NaiveSeasonal
25;12;BEST_CATEGORY_EACH_SERIE;0.1925117448571041;45.45454545454545;0.16722562387178055;50.85601323239824;0.16719084348895216;40.66541441099999;[276.69, 298.452, 222.876, 210.569, 272.241, 263.033, 304.557, 321.341, 158.982, 222.557, 274.528, 182.559];[256.66708308799997, 263.04168858800006, 250.47732381199998, 268.042978942, 258.650847336, 267.776154734, 269.13935488000004, 277.67442610399996, 277.962409934, 264.940686152, 262.28698359, 259.01280294399993];INICIO;2024-11-30;Models combined: statistical: ARIMA, catboost: ONLY_DWT_catboost, rf: ONLY_FT_rf, svr: svr, naive: NaiveMovingAverage
26;12;BEST_CATEGORY_EACH_SERIE;0.40945992300909;45.45454545454545;0.5208241505120227;2194.562328909219;0.5208176596664095;2101.6969414236664;[4186.236, 4512.728, 4839.92, 4891.95, 5060.2, 4736.2, 4535.3, 6615.44, 5292.582, 5030.61, 5424.676, 5283.0];[3286.2386722480005, 3062.552843482, 2838.288239886, 2930.3635421, 2737.237383026, 2731.9813872580003, 2809.6344918259997, 2947.575742244, 2952.03558065, 2975.0518558720005, 2977.562825604, 2939.95613872];INICIO;2024-11-30;Models combined: statistical: ETS, catboost: ONLY_CWT_catboost, rf: ONLY_CWT_rf, svr: svr, naive: NaiveMovingAverage
27;12;BEST_CATEGORY_EACH_SERIE;0.31803598103115543;63.63636363636363;0.40180244209859284;4809.999785032433;0.40180050027892467;4164.246106459667;[9061.167, 9325.62, 8293.7, 13492.45, 12816.885, 11618.311, 12587.974, 13162.713, 13713.076, 12910.696, 13751.396, 14025.423];[9131.297730323999, 8852.200848354001, 8030.623452303999, 8686.38570219, 8336.065531386, 8031.053077397999, 7448.677115952001, 7297.819567736, 7616.696312806, 7108.27281107, 7196.982258716, 7192.644774896];INICIO;2024-11-30;Models combined: statistical: ARIMA, catboost: catboost, rf: rf, svr: svr, naive: NaiveSeasonal
28;12;BEST_CATEGORY_EACH_SERIE;0.03519146701765839;100.0;0.03566453745744307;6611.376263323132;0.03566452513880337;5216.173627542503;[145267.131, 125920.523, 115498.921, 130017.504, 126173.604, 142722.46, 144370.94, 162730.886, 167195.57, 156209.303, 160560.752, 149780.708];[141376.84947309198, 125649.482362474, 122728.817823182, 135218.80948520201, 125820.299295362, 137659.04909415598, 143212.84669465202, 147509.63330705, 157082.760085736, 150250.363944646, 156079.550666856, 153433.25514614998];INICIO;2024-11-30;Models combined: statistical: ETS, catboost: ONLY_CWT_catboost, rf: ONLY_CWT_rf, svr: ONLY_CWT_svr, naive: NaiveSeasonal
29;12;BEST_CATEGORY_EACH_SERIE;0.3127809955776167;45.45454545454545;0.3823649401881015;2956.8183389144365;0.382362150719383;2641.0662056976666;[6491.43, 8362.277, 7094.168, 7966.004, 6306.932, 6667.493, 7079.256, 8682.55, 8211.473, 9548.152, 10322.171, 9275.348];[6032.368627342, 5845.415337466, 5431.015193786, 5382.578890482, 5236.716670898, 5099.759373610001, 5179.293561324001, 5085.328253164, 5142.629822270001, 5237.350088409999, 5264.174608632, 5377.8291042440005];INICIO;2024-11-30;Models combined: statistical: ARIMA, catboost: ONLY_DWT_catboost, rf: ONLY_FT_rf, svr: ONLY_CWT_svr, naive: NaiveMovingAverage
30;12;BEST_CATEGORY_EACH_SERIE;0.15345847376082317;81.81818181818181;0.14788365239498621;235.73328001787402;0.14787760695506477;184.0827384226667;[1087.288, 1259.96, 1169.379, 1184.757, 1211.755, 1044.513, 1103.312, 1327.908, 1046.878, 846.224, 1618.711, 1737.941];[1280.6901009839999, 1289.166195346, 1226.6947240180002, 1246.686398168, 1251.4732910420003, 1236.5326078800001, 1226.298857876, 1254.579713544, 1240.668400168, 1239.9571260199998, 1253.561239128, 1251.5278877580001];INICIO;2024-11-30;Models combined: statistical: ARIMA, catboost: FT_catboost, rf: CWT_rf, svr: CWT_svr, naive: NaiveMovingAverage
31;12;BEST_CATEGORY_EACH_SERIE;0.8898304057381233;54.54545454545455;0.4896142714163722;21.095206592125457;0.48889724178334215;17.310682080166668;[60.0, 20.0, 18.0, 50.0, 39.0, 54.0, 15.0, 58.0, 43.0, 27.0, 46.0, 10.0];[39.114514723999996, 44.276739614, 49.17804946, 46.006613044000005, 43.536261944, 57.804777996, 48.58882311200001, 36.288127244, 50.636915738000006, 44.857553775999996, 48.059027788, 46.199290546];INICIO;2024-11-30;Models combined: statistical: THETA, catboost: ONLY_FT_catboost, rf: ONLY_CWT_rf, svr: svr, naive: NaiveMovingAverage
32;12;BEST_CATEGORY_EACH_SERIE;0.7280538498227545;36.36363636363637;1.2330724574161682;333.30941068395856;1.2326083412552602;242.59816332583338;[70.0, 85.0, 50.0, 115.724, 90.0, 454.146, 430.484, 846.662, 486.026, 212.0, 283.5, 231.0];[42.016197504, 39.790198508, 37.212840908, 36.57229536, 36.107237242000004, 34.38773235, 36.099928894, 36.265992010000005, 35.880095228, 36.486058938, 36.007339732, 36.538123416000005];INICIO;2024-11-30;Models combined: statistical: ARIMA, catboost: ONLY_CWT_catboost, rf: CWT_rf, svr: DWT_svr, naive: NaiveMovingAverage
33;12;BEST_CATEGORY_EACH_SERIE;0.06963201569258191;63.63636363636363;0.07320944036299974;71.67406066267802;0.07320462609029636;55.77534620583333;[863.968, 806.947, 738.002, 803.862, 760.335, 711.962, 714.685, 734.374, 734.931, 664.295, 768.115, 867.175];[732.2020536900001, 723.6545543039999, 712.320861796, 720.84785965, 711.15664988, 711.412220654, 710.926692436, 714.50655884, 707.593261834, 712.3017291220001, 717.3347834079999, 721.10307816];INICIO;2024-11-30;Models combined: statistical: ETS, catboost: ONLY_FT_catboost, rf: ONLY_CWT_rf, svr: FT_svr, naive: NaiveMovingAverage
34;12;BEST_CATEGORY_EACH_SERIE;0.06629125668542594;63.63636363636363;0.06458157911234871;642.4905544832989;0.06458119505051961;545.280753894667;[8408.84, 7804.226, 7525.529, 7259.227, 8189.988, 8270.913, 7851.882, 9242.031, 9893.182, 9020.286, 9430.044, 9160.01];[8725.728591574, 8472.08844159, 8397.228476988, 8446.151860412001, 8423.866427324, 8500.541281476, 8661.272453524, 8708.069439024, 8925.610256693999, 8917.701676577999, 8960.450099404, 9006.625014451998];INICIO;2024-11-30;Models combined: statistical: THETA, catboost: ONLY_FT_catboost, rf: ONLY_FT_rf, svr: DWT_svr, naive: NaiveMovingAverage
35;12;BEST_CATEGORY_EACH_SERIE;0.2193926166770733;36.36363636363637;0.20136424918789275;95.26761620094389;0.20133780949039068;78.50201133883333;[399.513, 348.61, 349.826, 435.708, 316.27, 312.608, 600.669, 429.357, 309.077, 236.84, 457.616, 492.554];[383.611842768, 388.513697152, 375.683120216, 392.835699476, 403.721038792, 413.281614848, 417.45056697, 420.85604806400005, 421.20449411, 396.60337121000003, 400.24208783000006, 384.17295515399996];INICIO;2024-11-30;Models combined: statistical: ARIMA, catboost: DWT_catboost, rf: FT_rf, svr: ONLY_DWT_svr, naive: NaiveMovingAverage
36;12;BEST_CATEGORY_EACH_SERIE;0.1147452656678052;72.72727272727273;0.10708665570087667;36721.71371013343;0.10708663832129872;33012.10228132485;[330842.064, 340269.29, 304661.387, 274675.815, 272891.511, 286430.812, 282565.838, 299661.694, 297024.037, 285282.033, 294760.479, 294199.089];[325401.533638104, 333798.191840684, 315153.706308626, 332405.079206774, 318033.52795603004, 328315.66225643, 324974.55432023003, 339385.663918974, 325749.72916760005, 328352.514453764, 331291.238519202, 332724.61774705595];INICIO;2024-11-30;Models combined: statistical: THETA, catboost: ONLY_DWT_catboost, rf: ONLY_CWT_rf, svr: ONLY_CWT_svr, naive: NaiveMovingAverage
37;12;BEST_CATEGORY_EACH_SERIE;0.19107634603775003;54.54545454545455;0.1874198772880954;54.92549425204856;0.18737508471914985;43.06397008066667;[357.069, 457.392, 297.659, 222.518, 191.916, 156.305, 146.1, 154.092, 142.71, 121.405, 315.183, 241.365];[323.57104225599994, 386.821090592, 221.24733839, 254.05591416400003, 192.679631596, 161.75904914400002, 173.974892496, 161.008174836, 208.19844507, 172.668661966, 193.256857212, 266.427200146];INICIO;2024-11-30;Models combined: statistical: THETA, catboost: DWT_catboost, rf: rf, svr: CWT_svr, naive: NaiveSeasonal
38;12;BEST_CATEGORY_EACH_SERIE;0.34162422322621583;36.36363636363637;0.4151767178101764;3309.023196773261;0.41517402993332125;3219.8902930121662;[7616.938, 7938.137, 8618.96, 9255.602, 9433.928, 9697.82, 9208.834, 10031.216, 9320.077, 9633.534, 10537.74, 10410.703];[5989.164092344, 6050.8719892280005, 5828.331851252, 5818.792910267999, 5647.757319244, 5604.631306426, 5858.838541695999, 5927.179392862, 6278.234109034, 6520.318932602, 6679.407920598, 6861.2771183];INICIO;2024-11-30;Models combined: statistical: ARIMA, catboost: FT_catboost, rf: FT_rf, svr: ONLY_DWT_svr, naive: NaiveMovingAverage
39;12;BEST_CATEGORY_EACH_SERIE;0.035016371459507;81.81818181818181;0.034413858560882964;4219.227745505161;0.0344138420192934;3595.7773766354985;[95868.1, 91584.7, 94279.118, 107549.707, 105345.1, 105636.9, 103798.2, 114759.0, 113031.9, 107992.5, 117399.5, 107539.426];[99586.31580829, 96184.468433134, 103268.19811040201, 112122.03767261999, 104266.9842802, 107816.53197274, 108626.43704686, 110930.046880168, 112014.364889508, 110681.474491462, 112474.62814817, 108263.04018216398];INICIO;2024-11-30;Models combined: statistical: ETS, catboost: ONLY_DWT_catboost, rf: FT_rf, svr: svr, naive: NaiveSeasonal
40;12;BEST_CATEGORY_EACH_SERIE;0.040452785984687996;81.81818181818181;0.03976722674705562;6560.079796682497;0.039767210505091966;4877.629833671998;[134999.651, 125083.95, 108306.35, 119140.25, 119552.9, 122761.065, 116167.9, 123225.85, 128004.229, 124229.814, 133344.7, 123678.3];[126369.09983704402, 124011.802030622, 123896.888718144, 124781.746099432, 123102.5824372, 125429.30671485199, 123217.509204098, 122772.0769236, 123905.77804592201, 123447.846857328, 124465.305129392, 123794.00465424599];INICIO;2024-11-30;Models combined: statistical: THETA, catboost: CWT_catboost, rf: CWT_rf, svr: CWT_svr, naive: NaiveMovingAverage
41;12;BEST_CATEGORY_EACH_SERIE;0.1677612265729055;63.63636363636363;0.18465158083615776;12652.901835041384;0.18465143759132588;11920.341330288835;[65449.434, 75298.064, 66040.259, 66128.672, 66337.408, 64473.094, 65919.689, 73265.099, 70575.006, 70957.086, 73466.007, 79282.803];[57498.448605956, 58617.30980972601, 56232.199433844, 57829.1461875, 58261.268681968, 57673.930714822, 57153.562970752, 58367.284908118, 58717.717676138, 58066.28811709399, 57452.20729023199, 58279.160640384];INICIO;2024-11-30;Models combined: statistical: THETA, catboost: CWT_catboost, rf: DWT_rf, svr: FT_svr, naive: NaiveMovingAverage
42;12;BEST_CATEGORY_EACH_SERIE;0.33764614204317245;63.63636363636363;0.27633481397214904;5.925265914235978;0.2754848748103184;4.7030033945000005;[28.0, 22.0, 15.0, 18.27, 17.597, 10.921, 16.684, 16.068, 11.66, 24.117, 24.837, 7.335];[17.529469756, 18.738424012, 15.88983575, 18.974073214, 18.478530422, 17.562224326, 17.895623915999998, 17.707396936000002, 18.25503106, 17.808671930000003, 17.971634716, 18.302525524];INICIO;2024-11-30;Models combined: statistical: ETS, catboost: catboost, rf: CWT_rf, svr: ONLY_FT_svr, naive: NaiveMovingAverage
