dataset_index;horizon;regressor;mape;pocid;smape;rmse;msmape;mae;test;predictions;start_test;final_test;description;origin;react_iterations_used;react_stop_reason;seed_floor_smape;seed_floor_rmse;ablation_config
84;12;orchestrator_laya_laya_v4_pure;0.03112147023260914;63.63636363636363;0.03137666455857623;1382.10129826566;0.031376620596225736;1124.5993160299993;[[39848.0, 35655.3, 30847.0, 34266.548, 35730.2, 36918.5, 34225.3, 39678.5, 36309.7, 36576.5, 38327.1, 34302.3]];[[37851.15638576, 35393.57571919, 33058.02399712, 34729.30932378, 34253.06205011, 35006.49408196, 35105.12537065, 38428.8697599, 36625.2546511, 36210.72255341, 36013.08643328, 34351.19343332]];2023-12-31 00:00:00;2024-11-30 00:00:00;"{""strategy"": {""combine"": ""best_single"", ""model"": ""THETA"", ""pool"": ""pool_full""}, ""origin"": ""agent"", ""loop"": {""final_attempt"": ""a10"", ""strategy"": {""combine"": ""best_single"", ""model"": ""THETA"", ""pool"": ""pool_full""}, ""iterations_used"": 4, ""stop_reason"": ""no new information in 3 consecutive turns"", ""trace"": [{""iteration"": 1, ""action"": ""best_THETA"", ""confidence"": 0.4761, ""score"": 0.4971, ""rank"": 1, ""already_tested"": false}, {""iteration"": 2, ""action"": ""best_THETA"", ""confidence"": 0.2786, ""score"": 0.4971, ""rank"": 1, ""already_tested"": true}, {""iteration"": 3, ""action"": ""best_THETA"", ""skipped"": ""composition repeated twice""}, {""iteration"": 4, ""action"": ""best_THETA"", ""skipped"": ""composition repeated twice""}]}, ""score"": 0.4971, ""gate_scores"": null}";agent;4;no new information in 3 consecutive turns;;;laya_multilingual_laya_v4_pure_noseeds_text_staged
85;12;orchestrator_laya_laya_v4_pure;6.848784423727735e+16;72.72727272727273;1.38972951184982;50.91175724868739;1.3877438306205008;50.06428230749999;[[20.0, 45.0, 15.0, 20.0, 5.0, 30.0, 0.0, 0.0, 10.0, 0.0, 15.0, 5.0]];[[58.75466493, 81.11384142, 60.14465378, 69.83281397, 63.13837502, 67.00897142, 64.15236671, 58.24209705, 59.77786954, 60.09381203, 60.72531226, 62.78660956]];2023-12-31 00:00:00;2024-11-30 00:00:00;"{""strategy"": {""combine"": ""best_single"", ""model"": ""ONLY_DWT_rf"", ""pool"": ""pool_full""}, ""origin"": ""agent"", ""loop"": {""final_attempt"": ""a10"", ""strategy"": {""combine"": ""best_single"", ""model"": ""ONLY_DWT_rf"", ""pool"": ""pool_full""}, ""iterations_used"": 2, ""stop_reason"": ""laya_accept"", ""trace"": [{""iteration"": 1, ""action"": ""best_ONLY_DWT_rf"", ""confidence"": 0.236, ""score"": 0.6898, ""rank"": 1, ""already_tested"": false}]}, ""score"": 0.6898, ""gate_scores"": null}";agent;2;laya_accept;;;laya_multilingual_laya_v4_pure_noseeds_text_staged
86;12;orchestrator_laya_laya_v4_pure;0.6046226484888756;45.45454545454545;0.6739986837109918;2298.3679624840124;0.6739806675033528;1566.714740105;[[2048.94, 2422.0, 921.9, 3388.53, 1378.658, 481.36, 1238.19, 3026.685, 4169.77, 7843.6, 2454.79, 1502.92]];[[1163.29258938, 713.94692068, 822.65580757, 945.8186141, 1630.02242964, 1568.47981826, 1732.58306756, 1501.3382966, 1320.04029348, 1464.78827338, 1413.76116264, 1465.79347637]];2023-12-31 00:00:00;2024-11-30 00:00:00;"{""strategy"": {""combine"": ""best_single"", ""model"": ""ONLY_CWT_rf"", ""pool"": ""pool_full""}, ""origin"": ""agent"", ""loop"": {""final_attempt"": ""a10"", ""strategy"": {""combine"": ""best_single"", ""model"": ""ONLY_CWT_rf"", ""pool"": ""pool_full""}, ""iterations_used"": 2, ""stop_reason"": ""laya_accept"", ""trace"": [{""iteration"": 1, ""action"": ""best_ONLY_CWT_rf"", ""confidence"": 0.4344, ""score"": 0.8258, ""rank"": 1, ""already_tested"": false}]}, ""score"": 0.8258, ""gate_scores"": null}";agent;2;laya_accept;;;laya_multilingual_laya_v4_pure_noseeds_text_staged
87;12;orchestrator_laya_laya_v4_pure;0.03249472269311421;72.72727272727273;0.03208149213027992;6028.440675949271;0.03208147970867744;4163.246187584999;[[139669.6, 134164.05, 111216.93, 123234.61, 128675.696, 132492.8, 126484.9, 137932.5, 138588.6, 135420.3, 147003.209, 136914.1]];[[141106.32591087, 134591.773315, 125611.16908714, 129367.04913579, 128717.13148049, 131551.1127552, 129580.45787047, 135413.926474, 132704.98767505, 135304.23307173, 135943.63769819, 133002.77787457]];2023-12-31 00:00:00;2024-11-30 00:00:00;"{""strategy"": {""combine"": ""best_single"", ""model"": ""ONLY_CWT_catboost"", ""pool"": ""pool_full""}, ""origin"": ""agent"", ""loop"": {""final_attempt"": ""a10"", ""strategy"": {""combine"": ""best_single"", ""model"": ""ONLY_CWT_catboost"", ""pool"": ""pool_full""}, ""iterations_used"": 4, ""stop_reason"": ""no new information in 3 consecutive turns"", ""trace"": [{""iteration"": 1, ""action"": ""best_ONLY_CWT_catboost"", ""confidence"": 0.3272, ""score"": 0.6843, ""rank"": 1, ""already_tested"": false}, {""iteration"": 2, ""action"": ""best_ONLY_CWT_catboost"", ""confidence"": 0.2817, ""score"": 0.6843, ""rank"": 1, ""already_tested"": true}, {""iteration"": 3, ""action"": ""best_ONLY_CWT_catboost"", ""skipped"": ""composition repeated twice""}, {""iteration"": 4, ""action"": ""best_ONLY_CWT_catboost"", ""skipped"": ""composition repeated twice""}]}, ""score"": 0.6843, ""gate_scores"": null}";agent;4;no new information in 3 consecutive turns;;;laya_multilingual_laya_v4_pure_noseeds_text_staged
88;12;orchestrator_laya_laya_v4_pure;0.09393175750199884;54.54545454545455;0.09705622276718963;2009.0050010484738;0.09705595219547962;1751.3858823575;[[16591.383, 14227.022, 15043.716, 17034.077, 18730.904, 18976.166, 18467.545, 20080.649, 20960.209, 19552.072, 20624.836, 19885.522]];[[16433.95212888, 16834.21815898, 15868.93640109, 17188.78408284, 17425.66354171, 16864.45985051, 16939.08801728, 17552.30324012, 17666.79129586, 17396.86921133, 17720.97879648, 18439.67297245]];2023-12-31 00:00:00;2024-11-30 00:00:00;"{""strategy"": {""combine"": ""best_single"", ""model"": ""FT_catboost"", ""pool"": ""pool_full""}, ""origin"": ""agent"", ""loop"": {""final_attempt"": ""a11"", ""strategy"": {""combine"": ""best_single"", ""model"": ""FT_catboost"", ""pool"": ""pool_full""}, ""iterations_used"": 7, ""stop_reason"": ""no new information in 3 consecutive turns"", ""trace"": [{""iteration"": 1, ""action"": ""best_ONLY_FT_catboost"", ""confidence"": 0.2705, ""score"": 0.6069, ""rank"": 1, ""already_tested"": false}, {""iteration"": 2, ""action"": ""best_ONLY_FT_catboost"", ""confidence"": 0.2182, ""score"": 0.6069, ""rank"": 1, ""already_tested"": true}, {""iteration"": 3, ""action"": ""best_ONLY_FT_catboost"", ""skipped"": ""composition repeated twice""}, {""iteration"": 4, ""action"": ""best_FT_catboost"", ""confidence"": 0.465, ""score"": 0.5538, ""rank"": 1, ""already_tested"": false}, {""iteration"": 5, ""action"": ""best_FT_catboost"", ""confidence"": 0.7299, ""score"": 0.5538, ""rank"": 1, ""already_tested"": true}, {""iteration"": 6, ""action"": ""best_ONLY_FT_catboost"", ""skipped"": ""composition repeated twice""}, {""iteration"": 7, ""action"": ""best_ONLY_FT_catboost"", ""skipped"": ""composition repeated twice""}]}, ""score"": 0.5538, ""gate_scores"": null}";agent;7;no new information in 3 consecutive turns;;;laya_multilingual_laya_v4_pure_noseeds_text_staged
89;12;orchestrator_laya_laya_v4_pure;0.5619076645036748;27.272727272727273;0.36037196835587704;4399.559953262424;0.36037000259636054;3369.3625687075;[[9219.788, 10628.311, 9622.919, 10753.34, 8567.406, 3786.615, 5346.344, 11471.196, 13451.604, 14797.573, 12149.234, 4975.137]];[[6864.42109057, 9091.47901616, 9427.32555195, 9399.13659024, 11714.95721114, 13603.53300621, 10209.66185405, 9659.97993346, 9669.89318446, 12144.96577191, 12853.6815924, 13187.72329944]];2023-12-31 00:00:00;2024-11-30 00:00:00;"{""strategy"": {""combine"": ""best_single"", ""model"": ""ONLY_FT_catboost"", ""pool"": ""pool_full""}, ""origin"": ""agent"", ""loop"": {""final_attempt"": ""a11"", ""strategy"": {""combine"": ""best_single"", ""model"": ""ONLY_FT_catboost"", ""pool"": ""pool_full""}, ""iterations_used"": 7, ""stop_reason"": ""no new information in 3 consecutive turns"", ""trace"": [{""iteration"": 1, ""action"": ""best_ARIMA"", ""confidence"": 0.3558, ""score"": 0.7041, ""rank"": 1, ""already_tested"": false}, {""iteration"": 2, ""action"": ""best_ARIMA"", ""confidence"": 0.3423, ""score"": 0.7041, ""rank"": 1, ""already_tested"": true}, {""iteration"": 3, ""action"": ""best_ARIMA"", ""skipped"": ""composition repeated twice""}, {""iteration"": 4, ""action"": ""best_ONLY_FT_catboost"", ""confidence"": 0.2178, ""score"": 0.6024, ""rank"": 1, ""already_tested"": false}, {""iteration"": 5, ""action"": ""best_ONLY_FT_catboost"", ""confidence"": 0.3524, ""score"": 0.6024, ""rank"": 1, ""already_tested"": true}, {""iteration"": 6, ""action"": ""best_ONLY_FT_catboost"", ""skipped"": ""composition repeated twice""}, {""iteration"": 7, ""action"": ""best_ONLY_FT_catboost"", ""skipped"": ""composition repeated twice""}]}, ""score"": 0.6024, ""gate_scores"": null}";agent;7;no new information in 3 consecutive turns;;;laya_multilingual_laya_v4_pure_noseeds_text_staged
90;12;orchestrator_laya_laya_v4_pure;0.6177679691139827;81.81818181818181;0.9613164567724514;840.7237666381972;0.9612365252450021;668.301401525;[[315.0, 354.722, 445.21, 801.274, 515.0, 685.374, 706.643, 929.747, 1451.067, 1312.518, 1825.578, 1731.953]];[[254.8285218, 266.02521723, 251.42469332, 259.3534444, 248.72354138, 252.83800821, 256.34814537, 256.52914595, 251.80415547, 249.70090612, 255.01337865, 251.8800238]];2023-12-31 00:00:00;2024-11-30 00:00:00;"{""strategy"": {""combine"": ""best_single"", ""model"": ""FT_rf"", ""pool"": ""pool_full""}, ""origin"": ""agent"", ""loop"": {""final_attempt"": ""a10"", ""strategy"": {""combine"": ""best_single"", ""model"": ""FT_rf"", ""pool"": ""pool_full""}, ""iterations_used"": 4, ""stop_reason"": ""no new information in 3 consecutive turns"", ""trace"": [{""iteration"": 1, ""action"": ""best_FT_rf"", ""confidence"": 0.6812, ""score"": 0.6022, ""rank"": 1, ""already_tested"": false}, {""iteration"": 2, ""action"": ""best_FT_rf"", ""confidence"": 0.1154, ""score"": 0.6022, ""rank"": 1, ""already_tested"": true}, {""iteration"": 3, ""action"": ""best_FT_rf"", ""skipped"": ""composition repeated twice""}, {""iteration"": 4, ""action"": ""best_FT_rf"", ""skipped"": ""composition repeated twice""}]}, ""score"": 0.6022, ""gate_scores"": null}";agent;4;no new information in 3 consecutive turns;;;laya_multilingual_laya_v4_pure_noseeds_text_staged
91;12;orchestrator_laya_laya_v4_pure;0.06676634918553083;54.54545454545455;0.06388202673839581;1246.5296123027952;0.06388183665160312;1074.7366619075008;[[17159.976, 15645.275, 14807.121, 15741.349, 16542.85, 16501.058, 16201.208, 17313.441, 17762.135, 17050.23, 18072.968, 16322.066]];[[17561.35493949, 16818.10971238, 17115.4916462, 17281.25585581, 17431.23409969, 17898.74141121, 18247.19226748, 17579.39375949, 18173.59792453, 17822.82712242, 17552.28689896, 17493.66910315]];2023-12-31 00:00:00;2024-11-30 00:00:00;"{""strategy"": {""combine"": ""best_single"", ""model"": ""FT_rf"", ""pool"": ""pool_full""}, ""origin"": ""agent"", ""loop"": {""final_attempt"": ""a10"", ""strategy"": {""combine"": ""best_single"", ""model"": ""FT_rf"", ""pool"": ""pool_full""}, ""iterations_used"": 2, ""stop_reason"": ""laya_accept"", ""trace"": [{""iteration"": 1, ""action"": ""best_FT_rf"", ""confidence"": 0.4494, ""score"": 0.8036, ""rank"": 1, ""already_tested"": false}]}, ""score"": 0.8036, ""gate_scores"": null}";agent;2;laya_accept;;;laya_multilingual_laya_v4_pure_noseeds_text_staged
92;12;orchestrator_laya_laya_v4_pure;1.1008334350172332e+16;45.45454545454545;0.590099122963328;18.404157495624766;0.588761283808109;15.387829922499998;[[40.0, 65.0, 55.0, 43.0, 46.0, 20.0, 11.0, 15.0, 15.0, 0.0, 30.0, 20.0]];[[33.68236281, 23.92822211, 37.77245312, 31.04259446, 31.0691581, 30.47374081, 29.09021603, 28.56226672, 26.7235661, 29.33209502, 26.84433661, 26.8112016]];2023-12-31 00:00:00;2024-11-30 00:00:00;"{""strategy"": {""combine"": ""best_single"", ""model"": ""ONLY_CWT_rf"", ""pool"": ""pool_full""}, ""origin"": ""agent"", ""loop"": {""final_attempt"": ""a10"", ""strategy"": {""combine"": ""best_single"", ""model"": ""ONLY_CWT_rf"", ""pool"": ""pool_full""}, ""iterations_used"": 4, ""stop_reason"": ""no new information in 3 consecutive turns"", ""trace"": [{""iteration"": 1, ""action"": ""best_ONLY_CWT_rf"", ""confidence"": 0.4046, ""score"": 0.6552, ""rank"": 1, ""already_tested"": false}, {""iteration"": 2, ""action"": ""best_ONLY_CWT_rf"", ""confidence"": 0.3727, ""score"": 0.6552, ""rank"": 1, ""already_tested"": true}, {""iteration"": 3, ""action"": ""best_ONLY_CWT_rf"", ""skipped"": ""composition repeated twice""}, {""iteration"": 4, ""action"": ""best_ONLY_CWT_rf"", ""skipped"": ""composition repeated twice""}]}, ""score"": 0.6552, ""gate_scores"": null}";agent;4;no new information in 3 consecutive turns;;;laya_multilingual_laya_v4_pure_noseeds_text_staged
93;12;orchestrator_laya_laya_v4_pure;0.48881193510058113;45.45454545454545;0.4834388718841613;44.13576003328743;0.4825816051572716;20.492984745833333;[[13.78, 27.58, 26.89, 13.81, 13.84, 28.28, 28.03, 14.09, 170.03, 32.89, 37.96, 18.75]];[[27.80708781, 27.79597912, 24.49429644, 27.84626132, 26.82595329, 21.35485285, 22.12605981, 20.67338052, 21.22001459, 19.04609727, 19.4580524, 20.43652825]];2023-12-31 00:00:00;2024-11-30 00:00:00;"{""strategy"": {""combine"": ""best_single"", ""model"": ""ONLY_FT_rf"", ""pool"": ""pool_full""}, ""origin"": ""agent"", ""loop"": {""final_attempt"": ""a10"", ""strategy"": {""combine"": ""best_single"", ""model"": ""ONLY_FT_rf"", ""pool"": ""pool_full""}, ""iterations_used"": 2, ""stop_reason"": ""laya_accept"", ""trace"": [{""iteration"": 1, ""action"": ""best_ONLY_FT_rf"", ""confidence"": 0.4483, ""score"": 0.7124, ""rank"": 1, ""already_tested"": false}]}, ""score"": 0.7124, ""gate_scores"": null}";agent;2;laya_accept;;;laya_multilingual_laya_v4_pure_noseeds_text_staged
94;12;orchestrator_laya_laya_v4_pure;0.03965241448259146;54.54545454545455;0.03866978527880784;4448.246521517708;0.038669764071340866;3533.141858483335;[[99643.06, 93951.93, 80480.09, 87175.73, 88906.69, 93206.646, 88914.86, 97032.0, 96598.13, 94505.8, 100625.629, 91799.29]];[[97599.26375391, 91094.53947095, 91278.57141113, 93524.59693059, 91809.68686053, 94579.89275568, 93354.44837106, 95460.0239532, 96679.94357041, 97012.6288351, 96029.10014798, 94675.47789334]];2023-12-31 00:00:00;2024-11-30 00:00:00;"{""strategy"": {""combine"": ""best_single"", ""model"": ""ONLY_CWT_rf"", ""pool"": ""pool_full""}, ""origin"": ""agent"", ""loop"": {""final_attempt"": ""a10"", ""strategy"": {""combine"": ""best_single"", ""model"": ""ONLY_CWT_rf"", ""pool"": ""pool_full""}, ""iterations_used"": 4, ""stop_reason"": ""no new information in 3 consecutive turns"", ""trace"": [{""iteration"": 1, ""action"": ""best_ONLY_CWT_rf"", ""confidence"": 0.427, ""score"": 0.7832, ""rank"": 1, ""already_tested"": false}, {""iteration"": 2, ""action"": ""best_ONLY_CWT_rf"", ""confidence"": 0.2424, ""score"": 0.7832, ""rank"": 1, ""already_tested"": true}, {""iteration"": 3, ""action"": ""best_ONLY_CWT_rf"", ""skipped"": ""composition repeated twice""}, {""iteration"": 4, ""action"": ""best_ONLY_CWT_rf"", ""skipped"": ""composition repeated twice""}]}, ""score"": 0.7832, ""gate_scores"": null}";agent;4;no new information in 3 consecutive turns;;;laya_multilingual_laya_v4_pure_noseeds_text_staged
95;12;orchestrator_laya_laya_v4_pure;0.04737160462013642;36.36363636363637;0.04577116703386455;2339.662797177799;0.045771109724413804;1831.132112355;[[44226.6, 39784.051, 34800.05, 39629.95, 39470.451, 40096.9, 38949.6, 42534.55, 40156.35, 39810.5, 41939.3, 38359.5]];[[41965.64779042, 39783.73288343, 40505.09211467, 39946.61215826, 40738.727768, 41857.55587695, 41731.35657289, 41594.41823996, 41608.85240831, 41994.66166001, 41351.33506684, 41074.66076982]];2023-12-31 00:00:00;2024-11-30 00:00:00;"{""strategy"": {""combine"": ""best_single"", ""model"": ""ONLY_CWT_catboost"", ""pool"": ""pool_full""}, ""origin"": ""agent"", ""loop"": {""final_attempt"": ""a10"", ""strategy"": {""combine"": ""best_single"", ""model"": ""ONLY_CWT_catboost"", ""pool"": ""pool_full""}, ""iterations_used"": 4, ""stop_reason"": ""no new information in 3 consecutive turns"", ""trace"": [{""iteration"": 1, ""action"": ""best_ONLY_CWT_catboost"", ""confidence"": 0.3559, ""score"": 0.6409, ""rank"": 1, ""already_tested"": false}, {""iteration"": 2, ""action"": ""best_ONLY_CWT_catboost"", ""confidence"": 0.152, ""score"": 0.6409, ""rank"": 1, ""already_tested"": true}, {""iteration"": 3, ""action"": ""best_ONLY_CWT_catboost"", ""skipped"": ""composition repeated twice""}, {""iteration"": 4, ""action"": ""best_ONLY_CWT_catboost"", ""skipped"": ""composition repeated twice""}]}, ""score"": 0.6409, ""gate_scores"": null}";agent;4;no new information in 3 consecutive turns;;;laya_multilingual_laya_v4_pure_noseeds_text_staged
96;12;orchestrator_laya_laya_v4_pure;0.05493347856915084;63.63636363636363;0.052249881275146765;3680.41157232622;0.052249830521473584;2694.0328587416666;[[51533.259, 50725.583, 44383.302, 48805.269, 53109.144, 52090.581, 50427.1, 54142.282, 57451.916, 54029.802, 53901.496, 49344.695]];[[55003.75715464, 51162.38807387, 53627.86620725, 53295.63926198, 53639.11203795, 54698.97084914, 54603.78551601, 53898.14507682, 54948.64387319, 54720.36419935, 53610.88515667, 52987.22611139]];2023-12-31 00:00:00;2024-11-30 00:00:00;"{""strategy"": {""combine"": ""best_single"", ""model"": ""ONLY_CWT_rf"", ""pool"": ""pool_full""}, ""origin"": ""agent"", ""loop"": {""final_attempt"": ""a10"", ""strategy"": {""combine"": ""best_single"", ""model"": ""ONLY_CWT_rf"", ""pool"": ""pool_full""}, ""iterations_used"": 4, ""stop_reason"": ""no new information in 3 consecutive turns"", ""trace"": [{""iteration"": 1, ""action"": ""best_ONLY_CWT_rf"", ""confidence"": 0.3771, ""score"": 0.683, ""rank"": 1, ""already_tested"": false}, {""iteration"": 2, ""action"": ""best_ONLY_CWT_rf"", ""confidence"": 0.2374, ""score"": 0.683, ""rank"": 1, ""already_tested"": true}, {""iteration"": 3, ""action"": ""best_ONLY_CWT_rf"", ""skipped"": ""composition repeated twice""}, {""iteration"": 4, ""action"": ""best_ONLY_CWT_rf"", ""skipped"": ""composition repeated twice""}]}, ""score"": 0.683, ""gate_scores"": null}";agent;4;no new information in 3 consecutive turns;;;laya_multilingual_laya_v4_pure_noseeds_text_staged
97;12;orchestrator_laya_laya_v4_pure;0.04852703205983518;81.81818181818181;0.04647547649680728;772.1378922321585;0.046475292202105584;587.1942587899998;[[13444.0, 12476.45, 10926.5, 12501.0, 12928.0, 12908.5, 12114.5, 13251.0, 13448.5, 12848.346, 13543.8, 12129.4]];[[13485.66789356, 12692.18532149, 12601.80390041, 13268.77048635, 13228.77162975, 13583.48215153, 13457.44243688, 13552.84608934, 13647.95407865, 13313.86368242, 13488.31546507, 13134.25490017]];2023-12-31 00:00:00;2024-11-30 00:00:00;"{""strategy"": {""combine"": ""best_single"", ""model"": ""ONLY_DWT_catboost"", ""pool"": ""pool_full""}, ""origin"": ""agent"", ""loop"": {""final_attempt"": ""a10"", ""strategy"": {""combine"": ""best_single"", ""model"": ""ONLY_DWT_catboost"", ""pool"": ""pool_full""}, ""iterations_used"": 7, ""stop_reason"": ""no new information in 3 consecutive turns"", ""trace"": [{""iteration"": 1, ""action"": ""best_ONLY_DWT_catboost"", ""confidence"": 0.7002, ""score"": 0.6302, ""rank"": 1, ""already_tested"": false}, {""iteration"": 2, ""action"": ""best_ONLY_DWT_catboost"", ""confidence"": 0.3426, ""score"": 0.6302, ""rank"": 1, ""already_tested"": true}, {""iteration"": 3, ""action"": ""best_ONLY_DWT_catboost"", ""skipped"": ""composition repeated twice""}, {""iteration"": 4, ""action"": ""best_FT_rf"", ""confidence"": 0.3292, ""score"": 0.6639, ""rank"": 2, ""already_tested"": false}, {""iteration"": 5, ""action"": ""best_FT_rf"", ""confidence"": 0.4466, ""score"": 0.6639, ""rank"": 2, ""already_tested"": true}, {""iteration"": 6, ""action"": ""best_FT_rf"", ""skipped"": ""composition repeated twice""}, {""iteration"": 7, ""action"": ""best_FT_rf"", ""skipped"": ""composition repeated twice""}]}, ""score"": 0.6302, ""gate_scores"": null}";agent;7;no new information in 3 consecutive turns;;;laya_multilingual_laya_v4_pure_noseeds_text_staged
98;12;orchestrator_laya_laya_v4_pure;0.3855650552677137;36.36363636363637;0.34915445427585406;23.37703465909933;0.3487502436387157;16.83392115;[[35.0, 55.0, 53.0, 50.0, 55.0, 50.0, 40.0, 48.0, 70.0, 107.0, 30.0, 15.0]];[[41.851786, 38.60476209, 43.36116939, 40.15701602, 40.09760892, 44.37214593, 43.90520767, 43.28590235, 43.93222528, 42.09289327, 42.43235943, 41.72142395]];2023-12-31 00:00:00;2024-11-30 00:00:00;"{""strategy"": {""combine"": ""best_single"", ""model"": ""DWT_catboost"", ""pool"": ""pool_full""}, ""origin"": ""agent"", ""loop"": {""final_attempt"": ""a11"", ""strategy"": {""combine"": ""best_single"", ""model"": ""DWT_catboost"", ""pool"": ""pool_full""}, ""iterations_used"": 6, ""stop_reason"": ""no new information in 3 consecutive turns"", ""trace"": [{""iteration"": 1, ""action"": ""best_ONLY_CWT_catboost"", ""confidence"": 0.4246, ""score"": 0.6743, ""rank"": 1, ""already_tested"": false}, {""iteration"": 2, ""action"": ""best_ONLY_CWT_catboost"", ""confidence"": 0.5275, ""score"": 0.6743, ""rank"": 1, ""already_tested"": true}, {""iteration"": 3, ""action"": ""best_DWT_catboost"", ""confidence"": 0.5099, ""score"": 0.6543, ""rank"": 1, ""already_tested"": false}, {""iteration"": 4, ""action"": ""best_ONLY_CWT_catboost"", ""skipped"": ""composition repeated twice""}, {""iteration"": 5, ""action"": ""best_ONLY_CWT_catboost"", ""skipped"": ""composition repeated twice""}, {""iteration"": 6, ""action"": ""best_ONLY_CWT_catboost"", ""skipped"": ""composition repeated twice""}]}, ""score"": 0.6543, ""gate_scores"": null}";agent;6;no new information in 3 consecutive turns;;;laya_multilingual_laya_v4_pure_noseeds_text_staged
99;12;orchestrator_laya_laya_v4_pure;0.06812373292156973;18.181818181818183;0.06773666437274453;25394.8332337615;0.06773665378079527;21711.217812478335;[[371571.711, 336930.215, 301504.701, 333108.958, 339573.828, 275862.258, 294854.615, 322307.725, 320721.966, 305481.305, 339797.413, 332775.655]];[[328453.55809286, 323039.28349681, 322081.88276182, 312219.9368588, 309915.69785308, 326603.19013779, 317972.33667108, 314910.73570044, 315144.92378426, 318993.62843578, 318478.35004026, 322038.53043022]];2023-12-31 00:00:00;2024-11-30 00:00:00;"{""strategy"": {""combine"": ""best_single"", ""model"": ""ONLY_FT_rf"", ""pool"": ""pool_full""}, ""origin"": ""agent"", ""loop"": {""final_attempt"": ""a11"", ""strategy"": {""combine"": ""best_single"", ""model"": ""ONLY_FT_rf"", ""pool"": ""pool_full""}, ""iterations_used"": 5, ""stop_reason"": ""no new information in 3 consecutive turns"", ""trace"": [{""iteration"": 1, ""action"": ""best_ONLY_FT_catboost"", ""confidence"": 0.2519, ""score"": 0.8154, ""rank"": 1, ""already_tested"": false}, {""iteration"": 2, ""action"": ""best_ONLY_FT_rf"", ""confidence"": 0.1494, ""score"": 0.7482, ""rank"": 1, ""already_tested"": false}, {""iteration"": 3, ""action"": ""best_ONLY_FT_rf"", ""confidence"": 0.1465, ""score"": 0.7482, ""rank"": 1, ""already_tested"": true}, {""iteration"": 4, ""action"": ""best_ONLY_FT_catboost"", ""confidence"": 0.1486, ""score"": 0.8154, ""rank"": 2, ""already_tested"": true}, {""iteration"": 5, ""action"": ""best_ONLY_FT_catboost"", ""skipped"": ""composition repeated twice""}]}, ""score"": 0.7482, ""gate_scores"": null}";agent;5;no new information in 3 consecutive turns;;;laya_multilingual_laya_v4_pure_noseeds_text_staged
100;12;orchestrator_laya_laya_v4_pure;0.14601710607142784;45.45454545454545;0.1428705508367568;2013.241694504097;0.14286990549845882;1597.3782837183335;[[9690.78, 10852.238, 10613.229, 10207.196, 8460.63, 8905.022, 9825.99, 11830.143, 14323.215, 14726.076, 10397.832, 11204.742]];[[10813.63599345, 11576.21446475, 11372.7478279, 11307.33946947, 11579.37232938, 11242.23342102, 10999.69083445, 11356.10395642, 10681.30969525, 10934.00378799, 11179.12432581, 11061.66082195]];2023-12-31 00:00:00;2024-11-30 00:00:00;"{""strategy"": {""combine"": ""best_single"", ""model"": ""FT_catboost"", ""pool"": ""pool_full""}, ""origin"": ""agent"", ""loop"": {""final_attempt"": ""a10"", ""strategy"": {""combine"": ""best_single"", ""model"": ""FT_catboost"", ""pool"": ""pool_full""}, ""iterations_used"": 4, ""stop_reason"": ""no new information in 3 consecutive turns"", ""trace"": [{""iteration"": 1, ""action"": ""best_FT_catboost"", ""confidence"": 0.4895, ""score"": 0.6453, ""rank"": 1, ""already_tested"": false}, {""iteration"": 2, ""action"": ""best_FT_catboost"", ""confidence"": 0.3192, ""score"": 0.6453, ""rank"": 1, ""already_tested"": true}, {""iteration"": 3, ""action"": ""best_FT_catboost"", ""skipped"": ""composition repeated twice""}, {""iteration"": 4, ""action"": ""best_FT_catboost"", ""skipped"": ""composition repeated twice""}]}, ""score"": 0.6453, ""gate_scores"": null}";agent;4;no new information in 3 consecutive turns;;;laya_multilingual_laya_v4_pure_noseeds_text_staged
