dataset_index;horizon;regressor;mape;pocid;smape;rmse;msmape;mae;test;predictions;start_test;final_test;description
57;12;hybrid_agent_qwen3=14b_mychen76;0.7197498770402276;81.81818181818181;1.140206985875392;13235.205564476817;1.14020135023022;12253.173416666667;[19774.506, 15848.743, 11285.988, 24507.974, 19877.684, 20814.274, 9411.039, 9543.579, 14586.223, 18449.261, 22063.738, 10556.472];[4322.12, 4144.37, 3956.14, 4152.51, 4021.87, 3984.14, 3935.8, 4194.8, 4321.46, 4224.3, 4286.05, 4137.84];INICIO;2024-11-30;mean_combination
58;12;hybrid_agent_qwen3=14b_mychen76;8.448992034888287;81.81818181818181;1.6109234947389544;3693.4523819998003;1.610888293574244;3692.2000000000007;[505.0, 340.0, 431.0, 454.0, 441.0, 406.0, 309.0, 492.0, 546.0, 454.0, 498.0, 499.0];[4322.12, 4144.37, 3956.14, 4152.51, 4021.87, 3984.14, 3935.8, 4194.8, 4321.46, 4224.3, 4286.05, 4137.84];INICIO;2024-11-30;mean_combination
59;12;hybrid_agent_qwen3=14b_mychen76;0.3941742052146889;36.36363636363637;0.5059546095664414;3284.0387791094977;0.5059502473251021;2971.7230000000004;[7128.972, 7209.987, 7267.756, 6854.948, 6637.673, 6908.302, 8175.703, 9596.904, 9460.106, 6166.433, 5050.292, 4885.0];[4322.12, 4144.37, 3956.14, 4152.51, 4021.87, 3984.14, 3935.8, 4194.8, 4321.46, 4224.3, 4286.05, 4137.84];INICIO;2024-11-30;mean_combination
60;12;hybrid_agent_qwen3=14b_mychen76;0.9652324052998641;72.72727272727273;1.865611467922091;115462.52436223614;1.8656099519870502;115233.32041666667;[126790.306, 117527.756, 103174.218, 110810.451, 116365.194, 119581.319, 114626.846, 126757.035, 123828.93, 122924.907, 131156.308, 118937.975];[4322.12, 4144.37, 3956.14, 4152.51, 4021.87, 3984.14, 3935.8, 4194.8, 4321.46, 4224.3, 4286.05, 4137.84];INICIO;2024-11-30;mean_combination
61;12;hybrid_agent_qwen3=14b_mychen76;0.8376840672216289;72.72727272727273;1.4419349325079545;21609.41330197753;1.441930082120451;21524.275000000005;[26039.1, 27854.15, 26706.5, 27742.05, 27433.5, 25061.55, 23439.2, 27037.15, 25868.15, 21009.15, 24889.0, 24893.2];[4322.12, 4144.37, 3956.14, 4152.51, 4021.87, 3984.14, 3935.8, 4194.8, 4321.46, 4224.3, 4286.05, 4137.84];INICIO;2024-11-30;mean_combination
62;12;hybrid_agent_qwen3=14b_mychen76;0.966640553659844;72.72727272727273;1.8708759634092076;120367.06142212918;1.8708745029983493;120180.12158333334;[138796.33, 123804.094, 110478.71, 119728.655, 122362.019, 124794.3, 118882.897, 129323.157, 124869.147, 122214.4, 132626.3, 123962.85];[4322.12, 4144.37, 3956.14, 4152.51, 4021.87, 3984.14, 3935.8, 4194.8, 4321.46, 4224.3, 4286.05, 4137.84];INICIO;2024-11-30;mean_combination
63;12;hybrid_agent_qwen3=14b_mychen76;0.7326619141553357;54.54545454545455;1.1574410185990776;11511.325389496178;1.1574351484120353;11448.487000000001;[15634.08, 17200.0, 16449.848, 16324.148, 15905.83, 15920.73, 14525.96, 15071.8, 13826.82, 13194.53, 16217.148, 16792.35];[4322.12, 4144.37, 3956.14, 4152.51, 4021.87, 3984.14, 3935.8, 4194.8, 4321.46, 4224.3, 4286.05, 4137.84];INICIO;2024-11-30;mean_combination
64;12;hybrid_agent_qwen3=14b_mychen76;103.20964594242082;45.45454545454545;1.9442734103155754;4082.877114084707;1.944227039950057;4081.085000000001;[83.73, 13.8, 41.8, 55.15, 13.76, 41.74, 74.31, 69.81, 107.34, 70.4, 56.46, 80.08];[4322.12, 4144.37, 3956.14, 4152.51, 4021.87, 3984.14, 3935.8, 4194.8, 4321.46, 4224.3, 4286.05, 4137.84];INICIO;2024-11-30;mean_combination
65;12;hybrid_agent_qwen3=14b_mychen76;0.9476888506766823;81.81818181818181;1.8011926439403128;75502.19079105197;1.8011904799459326;75307.24533333334;[88125.437, 72615.4, 67487.6, 78543.5, 82001.3, 85101.9, 75608.6, 77398.207, 84324.8, 78249.6, 82389.9, 81522.1];[4322.12, 4144.37, 3956.14, 4152.51, 4021.87, 3984.14, 3935.8, 4194.8, 4321.46, 4224.3, 4286.05, 4137.84];INICIO;2024-11-30;mean_combination
66;12;hybrid_agent_qwen3=14b_mychen76;0.8809131733365659;54.54545454545455;1.5824769456600691;40970.71878438967;1.5824731382458974;37620.71166666667;[62506.095, 60127.165, 62142.574, 58300.1, 52364.57, 43733.129, 38847.405, 30985.119, 26496.988, 25245.033, 22303.185, 18078.577];[4322.12, 4144.37, 3956.14, 4152.51, 4021.87, 3984.14, 3935.8, 4194.8, 4321.46, 4224.3, 4286.05, 4137.84];INICIO;2024-11-30;mean_combination
67;12;hybrid_agent_qwen3=14b_mychen76;0.7337147797324691;81.81818181818181;1.1590575170899502;11467.431181450904;1.159051628771446;11438.539166666667;[16393.7, 15576.6, 13753.3, 15170.6, 15824.6, 15425.0, 14275.4, 15581.925, 16151.9, 16349.6, 17307.55, 15133.695];[4322.12, 4144.37, 3956.14, 4152.51, 4021.87, 3984.14, 3935.8, 4194.8, 4321.46, 4224.3, 4286.05, 4137.84];INICIO;2024-11-30;mean_combination
68;12;hybrid_agent_qwen3=14b_mychen76;0.930693236590166;100.0;1.7407744679057142;55901.69331016598;1.7407717398615592;55761.364;[70869.45, 59991.494, 53150.349, 59699.65, 59351.85, 58827.503, 55682.753, 60029.066, 60152.785, 58218.356, 62917.728, 59926.784];[4322.12, 4144.37, 3956.14, 4152.51, 4021.87, 3984.14, 3935.8, 4194.8, 4321.46, 4224.3, 4286.05, 4137.84];INICIO;2024-11-30;mean_combination
69;12;hybrid_agent_qwen3=14b_mychen76;69.64777117360879;45.45454545454545;1.541193131241937;3561.2533093994216;1.5411569372139295;3333.8574999999996;[138.72, 124.25, 55.26, 41.54, 111.04, 13.83, 55.31, 27.54, 2971.69, 4560.32, 2178.03, 69.62];[4322.12, 4144.37, 3956.14, 4152.51, 4021.87, 3984.14, 3935.8, 4194.8, 4321.46, 4224.3, 4286.05, 4137.84];INICIO;2024-11-30;mean_combination
70;12;hybrid_agent_qwen3=14b_mychen76;0.8821110933334387;54.54545454545455;1.578800584933279;31969.623488410565;1.5787965737395686;31588.83766666667;[41252.826, 35301.384, 28282.627, 32124.587, 29902.886, 33082.336, 36575.929, 29221.791, 42543.135, 42803.919, 39835.341, 37820.691];[4322.12, 4144.37, 3956.14, 4152.51, 4021.87, 3984.14, 3935.8, 4194.8, 4321.46, 4224.3, 4286.05, 4137.84];INICIO;2024-11-30;mean_combination
71;12;hybrid_agent_qwen3=14b_mychen76;0.4532947513948464;54.54545454545455;0.6135092374323882;7907.253803096528;0.6135046232964959;4926.702833333334;[6780.579, 6811.96, 5080.22, 7273.22, 6448.438, 8632.885, 8029.13, 8066.13, 7765.03, 7536.3, 7008.08, 29369.862];[4322.12, 4144.37, 3956.14, 4152.51, 4021.87, 3984.14, 3935.8, 4194.8, 4321.46, 4224.3, 4286.05, 4137.84];INICIO;2024-11-30;mean_combination
72;12;hybrid_agent_qwen3=14b_mychen76;0.984105507280605;100.0;1.9374186022424145;257392.27318518335;1.9374178692534436;256912.2463333333;[303140.958, 272235.884, 251010.617, 266381.802, 257760.777, 249205.297, 237397.56, 256766.288, 258782.05, 248975.11, 270484.213, 260487.8];[4322.12, 4144.37, 3956.14, 4152.51, 4021.87, 3984.14, 3935.8, 4194.8, 4321.46, 4224.3, 4286.05, 4137.84];INICIO;2024-11-30;mean_combination
73;12;hybrid_agent_qwen3=14b_mychen76;0.989061685170593;72.72727272727273;1.9567213134237045;376255.99989387207;1.9567208012746082;375452.55816666665;[420584.385, 372404.442, 318992.041, 361779.553, 369174.549, 383045.535, 366090.328, 401968.319, 394826.074, 381021.237, 402798.778, 382426.857];[4322.12, 4144.37, 3956.14, 4152.51, 4021.87, 3984.14, 3935.8, 4194.8, 4321.46, 4224.3, 4286.05, 4137.84];INICIO;2024-11-30;mean_combination
74;12;hybrid_agent_qwen3=14b_mychen76;0.9186805648186428;72.72727272727273;1.6992194103383935;46958.10220998585;1.6992163210944196;46871.7385;[57769.45, 51884.393, 45684.376, 49791.856, 50301.09, 51493.147, 47885.447, 53066.6, 51673.35, 49099.45, 53675.843, 49817.26];[4322.12, 4144.37, 3956.14, 4152.51, 4021.87, 3984.14, 3935.8, 4194.8, 4321.46, 4224.3, 4286.05, 4137.84];INICIO;2024-11-30;mean_combination
75;12;hybrid_agent_qwen3=14b_mychen76;0.6215637297411051;72.72727272727273;0.9037999513811448;6994.0181095677935;0.9037939967051282;6902.113416666667;[10463.309, 11614.34, 10329.441, 11325.839, 10859.221, 12006.001, 10171.71, 10094.23, 14088.039, 11064.15, 11226.211, 9264.27];[4322.12, 4144.37, 3956.14, 4152.51, 4021.87, 3984.14, 3935.8, 4194.8, 4321.46, 4224.3, 4286.05, 4137.84];INICIO;2024-11-30;mean_combination
76;12;hybrid_agent_qwen3=14b_mychen76;0.9792435158149825;81.81818181818181;1.9186653560842233;196165.57331823642;1.9186644123527918;195786.532;[216891.763, 212991.978, 172233.491, 191422.095, 194009.4, 193983.211, 192075.15, 201342.131, 205561.695, 207296.868, 216382.24, 194929.762];[4322.12, 4144.37, 3956.14, 4152.51, 4021.87, 3984.14, 3935.8, 4194.8, 4321.46, 4224.3, 4286.05, 4137.84];INICIO;2024-11-30;mean_combination
77;12;hybrid_agent_qwen3=14b_mychen76;25.785174200002896;63.63636363636363;1.607192369504835;3673.305136960276;1.6071563337321155;3620.0004166666663;[1348.635, 608.04, 100.05, 2128.27, 162.98, 134.92, 933.73, 220.68, 125.06, 50.6, 68.08, 360.35];[4322.12, 4144.37, 3956.14, 4152.51, 4021.87, 3984.14, 3935.8, 4194.8, 4321.46, 4224.3, 4286.05, 4137.84];INICIO;2024-11-30;mean_combination
78;12;hybrid_agent_qwen3=14b_mychen76;90.19332707251728;54.54545454545455;1.9435590187804819;4082.8704324408823;1.9435126858117424;4080.7000000000007;[25.0, 45.0, 65.0, 66.0, 45.0, 79.0, 20.0, 77.0, 90.0, 88.0, 25.0, 88.0];[4322.12, 4144.37, 3956.14, 4152.51, 4021.87, 3984.14, 3935.8, 4194.8, 4321.46, 4224.3, 4286.05, 4137.84];INICIO;2024-11-30;mean_combination
79;12;hybrid_agent_qwen3=14b_mychen76;0.9842953568273897;100.0;1.9381543848324416;260713.00419268367;1.9381536598795759;260141.24041666664;[306762.262, 261165.719, 233943.837, 261123.722, 257605.312, 256847.697, 246677.997, 262480.027, 270374.723, 259733.25, 282884.912, 271776.827];[4322.12, 4144.37, 3956.14, 4152.51, 4021.87, 3984.14, 3935.8, 4194.8, 4321.46, 4224.3, 4286.05, 4137.84];INICIO;2024-11-30;mean_combination
80;12;hybrid_agent_qwen3=14b_mychen76;0.9546097301976615;90.9090909090909;1.8263317900665907;87183.58653429984;1.8263298741350924;87134.34349999999;[94181.706, 89399.202, 87861.67, 96114.949, 93048.502, 94114.929, 85639.457, 89491.868, 90865.611, 88718.292, 93530.533, 92326.803];[4322.12, 4144.37, 3956.14, 4152.51, 4021.87, 3984.14, 3935.8, 4194.8, 4321.46, 4224.3, 4286.05, 4137.84];INICIO;2024-11-30;mean_combination
81;12;hybrid_agent_qwen3=14b_mychen76;0.18654967304339928;54.54545454545455;0.1760061753208135;925.8585283209669;0.17600397283115574;719.4163333333332;[3956.895, 3525.687, 3258.689, 4011.336, 3494.487, 4255.321, 3037.398, 6513.147, 2955.254, 3728.223, 3517.309, 3973.714];[4322.12, 4144.37, 3956.14, 4152.51, 4021.87, 3984.14, 3935.8, 4194.8, 4321.46, 4224.3, 4286.05, 4137.84];INICIO;2024-11-30;mean_combination
82;12;hybrid_agent_qwen3=14b_mychen76;146.80357855487884;63.63636363636363;1.968860108275621;4109.781030092368;1.9688128748138627;4107.605416666666;[23.337, 46.704, 23.188, 23.656, 23.173, 23.408, 46.94, 76.575, 32.82, 23.368, 23.503, 23.463];[4322.12, 4144.37, 3956.14, 4152.51, 4021.87, 3984.14, 3935.8, 4194.8, 4321.46, 4224.3, 4286.05, 4137.84];INICIO;2024-11-30;mean_combination
83;12;hybrid_agent_qwen3=14b_mychen76;0.927025468157614;81.81818181818181;1.7279801260390368;52805.110154175665;1.7279772840778056;52706.323333333334;[61816.847, 57329.5, 49413.5, 54537.139, 56179.0, 56747.63, 53148.25, 59045.7, 59684.5, 57603.5, 61174.589, 55477.125];[4322.12, 4144.37, 3956.14, 4152.51, 4021.87, 3984.14, 3935.8, 4194.8, 4321.46, 4224.3, 4286.05, 4137.84];INICIO;2024-11-30;mean_combination
84;12;hybrid_agent_qwen3=14b_mychen76;0.8848088242687918;63.63636363636363;1.5869387964442534;32002.91341778451;1.586934835442386;31916.962333333333;[39848.0, 35655.3, 30847.0, 34266.548, 35730.2, 36918.5, 34225.3, 39678.5, 36309.7, 36576.5, 38327.1, 34302.3];[4322.12, 4144.37, 3956.14, 4152.51, 4021.87, 3984.14, 3935.8, 4194.8, 4321.46, 4224.3, 4286.05, 4137.84];INICIO;2024-11-30;mean_combination
85;12;hybrid_agent_qwen3=14b_mychen76;4.636793586349979e+18;72.72727272727273;1.9867878666394814;4128.521356543204;1.9867399874924605;4126.366666666668;[20.0, 45.0, 15.0, 20.0, 5.0, 30.0, 0.0, 0.0, 10.0, 0.0, 15.0, 5.0];[4322.12, 4144.37, 3956.14, 4152.51, 4021.87, 3984.14, 3935.8, 4194.8, 4321.46, 4224.3, 4286.05, 4137.84];INICIO;2024-11-30;mean_combination
86;12;hybrid_agent_qwen3=14b_mychen76;1.6744184707915435;63.63636363636363;0.7259954554780954;2402.090621695835;0.725982515336737;2170.2214166666668;[2048.94, 2422.0, 921.9, 3388.53, 1378.658, 481.36, 1238.19, 3026.685, 4169.77, 7843.6, 2454.79, 1502.92];[4322.12, 4144.37, 3956.14, 4152.51, 4021.87, 3984.14, 3935.8, 4194.8, 4321.46, 4224.3, 4286.05, 4137.84];INICIO;2024-11-30;mean_combination
87;12;hybrid_agent_qwen3=14b_mychen76;0.9686906289132154;81.81818181818181;1.8785744044806327;128810.05572722809;1.8785730250795514;128509.65791666666;[139669.6, 134164.05, 111216.93, 123234.61, 128675.696, 132492.8, 126484.9, 137932.5, 138588.6, 135420.3, 147003.209, 136914.1];[4322.12, 4144.37, 3956.14, 4152.51, 4021.87, 3984.14, 3935.8, 4194.8, 4321.46, 4224.3, 4286.05, 4137.84];INICIO;2024-11-30;mean_combination
88;12;hybrid_agent_qwen3=14b_mychen76;0.7713856835240382;72.72727272727273;1.2572881386593764;14353.995120224374;1.2572825243393142;14207.725083333333;[16591.383, 14227.022, 15043.716, 17034.077, 18730.904, 18976.166, 18467.545, 20080.649, 20960.209, 19552.072, 20624.836, 19885.522];[4322.12, 4144.37, 3956.14, 4152.51, 4021.87, 3984.14, 3935.8, 4194.8, 4321.46, 4224.3, 4286.05, 4137.84];INICIO;2024-11-30;mean_combination
89;12;hybrid_agent_qwen3=14b_mychen76;0.5028047944474598;63.63636363636363;0.7172531476841294;6291.746118980333;0.7172482785747559;5456.926416666666;[9219.788, 10628.311, 9622.919, 10753.34, 8567.406, 3786.615, 5346.344, 11471.196, 13451.604, 14797.573, 12149.234, 4975.137];[4322.12, 4144.37, 3956.14, 4152.51, 4021.87, 3984.14, 3935.8, 4194.8, 4321.46, 4224.3, 4286.05, 4137.84];INICIO;2024-11-30;mean_combination
90;12;hybrid_agent_qwen3=14b_mychen76;5.175863012978473;63.63636363636363;1.3047314800996017;3250.688648880675;1.304704746991234;3217.276166666667;[315.0, 354.722, 445.21, 801.274, 515.0, 685.374, 706.643, 929.747, 1451.067, 1312.518, 1825.578, 1731.953];[4322.12, 4144.37, 3956.14, 4152.51, 4021.87, 3984.14, 3935.8, 4194.8, 4321.46, 4224.3, 4286.05, 4137.84];INICIO;2024-11-30;mean_combination
91;12;hybrid_agent_qwen3=14b_mychen76;0.750063025626539;90.9090909090909;1.2003597978569565;12479.330203636855;1.2003539993516146;12453.18975;[17159.976, 15645.275, 14807.121, 15741.349, 16542.85, 16501.058, 16201.208, 17313.441, 17762.135, 17050.23, 18072.968, 16322.066];[4322.12, 4144.37, 3956.14, 4152.51, 4021.87, 3984.14, 3935.8, 4194.8, 4321.46, 4224.3, 4286.05, 4137.84];INICIO;2024-11-30;mean_combination
92;12;hybrid_agent_qwen3=14b_mychen76;1.585379658825099e+18;63.63636363636363;1.9711847889305993;4112.403842819104;1.971137474628032;4110.116666666668;[40.0, 65.0, 55.0, 43.0, 46.0, 20.0, 11.0, 15.0, 15.0, 0.0, 30.0, 20.0];[4322.12, 4144.37, 3956.14, 4152.51, 4021.87, 3984.14, 3935.8, 4194.8, 4321.46, 4224.3, 4286.05, 4137.84];INICIO;2024-11-30;mean_combination
93;12;hybrid_agent_qwen3=14b_mychen76;188.06550949721472;54.54545454545455;1.9667923476884264;4106.450128749689;1.9667451657374515;4104.6225;[13.78, 27.58, 26.89, 13.81, 13.84, 28.28, 28.03, 14.09, 170.03, 32.89, 37.96, 18.75];[4322.12, 4144.37, 3956.14, 4152.51, 4021.87, 3984.14, 3935.8, 4194.8, 4321.46, 4224.3, 4286.05, 4137.84];INICIO;2024-11-30;mean_combination
94;12;hybrid_agent_qwen3=14b_mychen76;0.9552616254891463;72.72727272727273;1.8287218812157804;88759.08468556085;1.8287199873789532;88596.53791666667;[99643.06, 93951.93, 80480.09, 87175.73, 88906.69, 93206.646, 88914.86, 97032.0, 96598.13, 94505.8, 100625.629, 91799.29];[4322.12, 4144.37, 3956.14, 4152.51, 4021.87, 3984.14, 3935.8, 4194.8, 4321.46, 4224.3, 4286.05, 4137.84];INICIO;2024-11-30;mean_combination
95;12;hybrid_agent_qwen3=14b_mychen76;0.8962430734052452;81.81818181818181;1.6240437743846199;35903.33328257712;1.624040084411596;35839.70016666667;[44226.6, 39784.051, 34800.05, 39629.95, 39470.451, 40096.9, 38949.6, 42534.55, 40156.35, 39810.5, 41939.3, 38359.5];[4322.12, 4144.37, 3956.14, 4152.51, 4021.87, 3984.14, 3935.8, 4194.8, 4321.46, 4224.3, 4286.05, 4137.84];INICIO;2024-11-30;mean_combination
96;12;hybrid_agent_qwen3=14b_mychen76;0.919641110278664;81.81818181818181;1.702528119348868;47623.255031193155;1.7025250588251346;47521.91908333332;[51533.259, 50725.583, 44383.302, 48805.269, 53109.144, 52090.581, 50427.1, 54142.282, 57451.916, 54029.802, 53901.496, 49344.695];[4322.12, 4144.37, 3956.14, 4152.51, 4021.87, 3984.14, 3935.8, 4194.8, 4321.46, 4224.3, 4286.05, 4137.84];INICIO;2024-11-30;mean_combination
97;12;hybrid_agent_qwen3=14b_mychen76;0.6735987876510104;90.9090909090909;1.016011840591924;8592.791046641054;1.0160058035825286;8569.883000000002;[13444.0, 12476.45, 10926.5, 12501.0, 12928.0, 12908.5, 12114.5, 13251.0, 13448.5, 12848.346, 13543.8, 12129.4];[4322.12, 4144.37, 3956.14, 4152.51, 4021.87, 3984.14, 3935.8, 4194.8, 4321.46, 4224.3, 4286.05, 4137.84];INICIO;2024-11-30;mean_combination
98;12;hybrid_agent_qwen3=14b_mychen76;100.25574723492578;54.54545454545455;1.9517622334644396;4091.586904421478;1.9517156091151895;4089.4500000000007;[35.0, 55.0, 53.0, 50.0, 55.0, 50.0, 40.0, 48.0, 70.0, 107.0, 30.0, 15.0];[4322.12, 4144.37, 3956.14, 4152.51, 4021.87, 3984.14, 3935.8, 4194.8, 4321.46, 4224.3, 4286.05, 4137.84];INICIO;2024-11-30;mean_combination
99;12;hybrid_agent_qwen3=14b_mychen76;0.9871233726734195;72.72727272727273;1.9491506616775052;319654.0239726138;1.9491500623110263;318734.07916666666;[371571.711, 336930.215, 301504.701, 333108.958, 339573.828, 275862.258, 294854.615, 322307.725, 320721.966, 305481.305, 339797.413, 332775.655];[4322.12, 4144.37, 3956.14, 4152.51, 4021.87, 3984.14, 3935.8, 4194.8, 4321.46, 4224.3, 4286.05, 4137.84];INICIO;2024-11-30;mean_combination
100;12;hybrid_agent_qwen3=14b_mychen76;0.6120464728388565;36.36363636363637;0.8863810376436582;7007.864130747107;0.8863751507395544;6779.641083333335;[9690.78, 10852.238, 10613.229, 10207.196, 8460.63, 8905.022, 9825.99, 11830.143, 14323.215, 14726.076, 10397.832, 11204.742];[4322.12, 4144.37, 3956.14, 4152.51, 4021.87, 3984.14, 3935.8, 4194.8, 4321.46, 4224.3, 4286.05, 4137.84];INICIO;2024-11-30;mean_combination
101;12;hybrid_agent_qwen3=14b_mychen76;0.14555594703565716;54.54545454545455;0.15452425729194078;776.0660450909876;0.15452250811806156;685.1838333333334;[3501.5, 4639.8, 4755.0, 5502.345, 5300.0, 4824.588, 4708.433, 4897.0, 4807.5, 4058.0, 3922.0, 4285.5];[4322.12, 4144.37, 3956.14, 4152.51, 4021.87, 3984.14, 3935.8, 4194.8, 4321.46, 4224.3, 4286.05, 4137.84];INICIO;2024-11-30;mean_combination
102;12;hybrid_agent_qwen3=14b_mychen76;0.8118062725680059;63.63636363636363;1.3751970371413347;20603.390542215137;1.375192011274461;19763.524166666666;[14697.302, 13457.042, 13926.091, 25389.114, 25572.974, 25330.768, 26611.816, 28347.195, 28128.791, 27741.809, 29419.203, 28221.585];[4322.12, 4144.37, 3956.14, 4152.51, 4021.87, 3984.14, 3935.8, 4194.8, 4321.46, 4224.3, 4286.05, 4137.84];INICIO;2024-11-30;mean_combination
103;12;hybrid_agent_qwen3=14b_mychen76;0.9835322202099293;72.72727272727273;1.9352012607556623;249420.28172991145;1.9352005027286074;248584.31491666668;[244970.136, 222031.27, 227871.864, 231419.069, 242622.246, 253121.793, 250479.626, 285902.899, 286001.574, 264862.94, 274561.434, 248848.328];[4322.12, 4144.37, 3956.14, 4152.51, 4021.87, 3984.14, 3935.8, 4194.8, 4321.46, 4224.3, 4286.05, 4137.84];INICIO;2024-11-30;mean_combination
104;12;hybrid_agent_qwen3=14b_mychen76;4.659761944449568e+18;54.54545454545455;1.9902318080951529;4132.115847148811;1.9901838051797167;4129.980833333332;[0.0, 12.76, 0.0, 13.27, 13.82, 13.3, 13.6, 14.04, 13.69, 13.66, 13.49, 0.0];[4322.12, 4144.37, 3956.14, 4152.51, 4021.87, 3984.14, 3935.8, 4194.8, 4321.46, 4224.3, 4286.05, 4137.84];INICIO;2024-11-30;mean_combination
105;12;hybrid_agent_qwen3=14b_mychen76;0.44305446610879023;81.81818181818181;0.5700275726321651;3322.276244154608;0.5700226543175876;3305.8830314166676;[7265.673913, 7646.800725, 7233.264493, 7352.128623, 7973.356884, 7646.347826, 7221.04529, 7565.282609, 7796.766304, 6821.655797, 7592.742754, 7236.931159];[4322.12, 4144.37, 3956.14, 4152.51, 4021.87, 3984.14, 3935.8, 4194.8, 4321.46, 4224.3, 4286.05, 4137.84];INICIO;2024-11-30;mean_combination
106;12;hybrid_agent_qwen3=14b_mychen76;0.48191860648930346;90.9090909090909;0.3875705174965302;1350.5926730602764;0.3875649258757039;1344.22611725;[2858.280797, 2736.402174, 2615.472826, 2810.967391, 2921.538043, 2907.759058, 2671.393116, 2784.740942, 2837.429348, 2726.722826, 2936.007246, 2743.972826];[4322.12, 4144.37, 3956.14, 4152.51, 4021.87, 3984.14, 3935.8, 4194.8, 4321.46, 4224.3, 4286.05, 4137.84];INICIO;2024-11-30;mean_combination
107;12;hybrid_agent_qwen3=14b_mychen76;0.8203127264425253;63.63636363636363;1.3910975661612703;19055.102835736907;1.3910924550902062;18993.883635833336;[21540.51449, 22638.87319, 20717.08877, 21166.3587, 23748.51449, 24063.125, 23342.88587, 25884.73551, 25553.8913, 22183.24457, 23873.15217, 22895.61957];[4322.12, 4144.37, 3956.14, 4152.51, 4021.87, 3984.14, 3935.8, 4194.8, 4321.46, 4224.3, 4286.05, 4137.84];INICIO;2024-11-30;mean_combination
108;12;hybrid_agent_qwen3=14b_mychen76;0.8740835764212757;81.81818181818181;1.5528753222858362;28990.07461849756;1.5528711297575464;28891.968833333332;[32065.0, 28381.0, 29001.5, 32405.5, 34075.0, 33737.2, 32308.5, 35110.9, 36021.0, 33904.726, 36994.2, 32380.5];[4322.12, 4144.37, 3956.14, 4152.51, 4021.87, 3984.14, 3935.8, 4194.8, 4321.46, 4224.3, 4286.05, 4137.84];INICIO;2024-11-30;mean_combination
109;12;hybrid_agent_qwen3=14b_mychen76;0.946021205858108;72.72727272727273;1.7951737091639;72955.75854371248;1.795171487258344;72795.15688499999;[81054.93841, 72432.62138, 68128.85507, 70997.95471, 77317.67935, 77698.09783, 77224.47826, 85278.87138, 83075.7808, 73583.35145, 81032.47101, 75398.18297];[4322.12, 4144.37, 3956.14, 4152.51, 4021.87, 3984.14, 3935.8, 4194.8, 4321.46, 4224.3, 4286.05, 4137.84];INICIO;2024-11-30;mean_combination
110;12;hybrid_agent_qwen3=14b_mychen76;0.9804080283481983;72.72727272727273;1.9231440383304628;208318.75907653625;1.9231431456248174;207906.76741666664;[239435.611, 222947.837, 211475.048, 224695.837, 218114.671, 219069.261, 191697.693, 209065.598, 198170.294, 198714.122, 211630.654, 199545.983];[4322.12, 4144.37, 3956.14, 4152.51, 4021.87, 3984.14, 3935.8, 4194.8, 4321.46, 4224.3, 4286.05, 4137.84];INICIO;2024-11-30;mean_combination
111;12;hybrid_agent_qwen3=14b_mychen76;36.073141520899654;72.72727272727273;1.8882237362597973;4022.4753684957996;1.8881793438346728;4020.60025;[129.585, 115.728, 98.0, 145.359, 82.0, 102.0, 98.163, 176.93, 123.222, 67.215, 145.724, 150.271];[4322.12, 4144.37, 3956.14, 4152.51, 4021.87, 3984.14, 3935.8, 4194.8, 4321.46, 4224.3, 4286.05, 4137.84];INICIO;2024-11-30;mean_combination
112;12;hybrid_agent_qwen3=14b_mychen76;0.9963503933803394;72.72727272727273;1.9854550976396688;1143374.684789934;1.985454923163623;1138907.0425833333;[1072537.466, 966387.502, 988435.92, 1077735.229, 1174965.005, 1217669.268, 1205240.783, 1250102.984, 1271726.876, 1198705.745, 1237295.698, 1055763.435];[4322.12, 4144.37, 3956.14, 4152.51, 4021.87, 3984.14, 3935.8, 4194.8, 4321.46, 4224.3, 4286.05, 4137.84];INICIO;2024-11-30;mean_combination
113;12;hybrid_agent_qwen3=14b_mychen76;17.148581004473993;72.72727272727273;1.7819693432692352;3902.782594913585;1.7819285907328941;3900.7239166666673;[272.225, 244.713, 192.605, 218.0, 217.112, 203.0, 304.253, 297.423, 248.0, 245.0, 297.382, 133.0];[4322.12, 4144.37, 3956.14, 4152.51, 4021.87, 3984.14, 3935.8, 4194.8, 4321.46, 4224.3, 4286.05, 4137.84];INICIO;2024-11-30;mean_combination
114;12;hybrid_agent_qwen3=14b_mychen76;0.7937523544302415;54.54545454545455;1.3163657302781375;16005.429268193635;1.3163602982665137;15976.640578333334;[19507.54529, 20484.09601, 19478.54891, 19192.10326, 20430.94203, 20604.69203, 19786.12862, 21901.7192, 21391.0942, 18229.88406, 20778.78623, 19615.5471];[4322.12, 4144.37, 3956.14, 4152.51, 4021.87, 3984.14, 3935.8, 4194.8, 4321.46, 4224.3, 4286.05, 4137.84];INICIO;2024-11-30;mean_combination
115;12;hybrid_agent_qwen3=14b_mychen76;1.509407686111048e+18;45.45454545454545;1.964763088329678;4104.376245537601;1.9647159828273615;4102.725000000001;[62.7, 24.0, 24.0, 24.0, 0.0, 19.0, 19.0, 48.0, 54.0, 65.0, 59.0, 50.0];[4322.12, 4144.37, 3956.14, 4152.51, 4021.87, 3984.14, 3935.8, 4194.8, 4321.46, 4224.3, 4286.05, 4137.84];INICIO;2024-11-30;mean_combination
