serie,Random Forest (DWT),Mediana,FFORMA,ADE,CREST
NN5_WEEKLY_DATASET_75,57.142857142857146,28.571428571428573,42.85714285714285,42.85714285714285,42.85714285714285
NN5_WEEKLY_DATASET_76,57.142857142857146,71.42857142857143,42.85714285714285,57.142857142857146,42.85714285714285
NN5_WEEKLY_DATASET_77,71.42857142857143,71.42857142857143,28.571428571428573,28.571428571428573,42.85714285714285
NN5_WEEKLY_DATASET_78,14.285714285714286,0.0,0.0,0.0,14.285714285714286
NN5_WEEKLY_DATASET_79,57.142857142857146,57.142857142857146,71.42857142857143,57.142857142857146,71.42857142857143
NN5_WEEKLY_DATASET_80,71.42857142857143,14.285714285714286,28.571428571428573,42.85714285714285,0.0
NN5_WEEKLY_DATASET_81,85.71428571428571,57.142857142857146,100.0,85.71428571428571,57.142857142857146
NN5_WEEKLY_DATASET_82,42.85714285714285,42.85714285714285,42.85714285714285,42.85714285714285,57.142857142857146
NN5_WEEKLY_DATASET_83,42.85714285714285,42.85714285714285,42.85714285714285,42.85714285714285,42.85714285714285
NN5_WEEKLY_DATASET_84,28.571428571428573,42.85714285714285,42.85714285714285,42.85714285714285,28.571428571428573
NN5_WEEKLY_DATASET_85,57.142857142857146,42.85714285714285,57.142857142857146,57.142857142857146,71.42857142857143
NN5_WEEKLY_DATASET_86,57.142857142857146,28.571428571428573,57.142857142857146,57.142857142857146,57.142857142857146
NN5_WEEKLY_DATASET_87,57.142857142857146,57.142857142857146,71.42857142857143,71.42857142857143,71.42857142857143
NN5_WEEKLY_DATASET_88,57.142857142857146,71.42857142857143,85.71428571428571,85.71428571428571,71.42857142857143
NN5_WEEKLY_DATASET_89,28.571428571428573,28.571428571428573,42.85714285714285,42.85714285714285,71.42857142857143
NN5_WEEKLY_DATASET_90,42.85714285714285,57.142857142857146,71.42857142857143,71.42857142857143,57.142857142857146
NN5_WEEKLY_DATASET_91,28.571428571428573,57.142857142857146,42.85714285714285,42.85714285714285,71.42857142857143
NN5_WEEKLY_DATASET_92,100.0,57.142857142857146,71.42857142857143,57.142857142857146,57.142857142857146
NN5_WEEKLY_DATASET_93,85.71428571428571,57.142857142857146,71.42857142857143,71.42857142857143,71.42857142857143
NN5_WEEKLY_DATASET_94,28.571428571428573,42.85714285714285,28.571428571428573,42.85714285714285,0.0
NN5_WEEKLY_DATASET_95,57.142857142857146,71.42857142857143,57.142857142857146,57.142857142857146,57.142857142857146
NN5_WEEKLY_DATASET_96,71.42857142857143,42.85714285714285,42.85714285714285,28.571428571428573,42.85714285714285
NN5_WEEKLY_DATASET_97,28.571428571428573,42.85714285714285,42.85714285714285,14.285714285714286,42.85714285714285
NN5_WEEKLY_DATASET_98,42.85714285714285,42.85714285714285,42.85714285714285,42.85714285714285,28.571428571428573
NN5_WEEKLY_DATASET_99,42.85714285714285,42.85714285714285,28.571428571428573,42.85714285714285,28.571428571428573
NN5_WEEKLY_DATASET_100,42.85714285714285,57.142857142857146,28.571428571428573,42.85714285714285,57.142857142857146
NN5_WEEKLY_DATASET_101,14.285714285714286,14.285714285714286,14.285714285714286,14.285714285714286,14.285714285714286
NN5_WEEKLY_DATASET_102,57.142857142857146,42.85714285714285,28.571428571428573,42.85714285714285,42.85714285714285
NN5_WEEKLY_DATASET_103,57.142857142857146,57.142857142857146,57.142857142857146,57.142857142857146,57.142857142857146
NN5_WEEKLY_DATASET_104,71.42857142857143,57.142857142857146,57.142857142857146,42.85714285714285,57.142857142857146
NN5_WEEKLY_DATASET_105,57.142857142857146,57.142857142857146,57.142857142857146,57.142857142857146,57.142857142857146
NN5_WEEKLY_DATASET_106,28.571428571428573,42.85714285714285,42.85714285714285,28.571428571428573,0.0
NN5_WEEKLY_DATASET_107,28.571428571428573,28.571428571428573,42.85714285714285,28.571428571428573,42.85714285714285
NN5_WEEKLY_DATASET_108,57.142857142857146,42.85714285714285,57.142857142857146,57.142857142857146,57.142857142857146
NN5_WEEKLY_DATASET_109,42.85714285714285,28.571428571428573,14.285714285714286,28.571428571428573,28.571428571428573
NN5_WEEKLY_DATASET_110,14.285714285714286,0.0,0.0,0.0,28.571428571428573
M4_WEEKLY_DATASET_0,25.0,25.0,33.333333333333336,25.0,25.0
M4_WEEKLY_DATASET_1,58.333333333333336,50.0,58.333333333333336,58.333333333333336,66.66666666666667
M4_WEEKLY_DATASET_2,100.0,91.66666666666669,91.66666666666669,83.33333333333333,91.66666666666669
M4_WEEKLY_DATASET_3,100.0,91.66666666666669,91.66666666666669,83.33333333333333,58.333333333333336
M4_WEEKLY_DATASET_4,58.333333333333336,91.66666666666669,83.33333333333333,91.66666666666669,66.66666666666667
M4_WEEKLY_DATASET_5,41.66666666666666,58.333333333333336,41.66666666666666,41.66666666666666,41.66666666666666
M4_WEEKLY_DATASET_6,50.0,41.66666666666666,50.0,41.66666666666666,41.66666666666666
M4_WEEKLY_DATASET_7,41.66666666666666,41.66666666666666,33.333333333333336,25.0,41.66666666666666
M4_WEEKLY_DATASET_8,75.0,75.0,66.66666666666667,66.66666666666667,66.66666666666667
M4_WEEKLY_DATASET_9,16.666666666666668,0.0,8.333333333333334,8.333333333333334,8.333333333333334
M4_WEEKLY_DATASET_10,75.0,58.333333333333336,75.0,41.66666666666666,75.0
M4_WEEKLY_DATASET_11,50.0,58.333333333333336,58.333333333333336,41.66666666666666,33.333333333333336
M4_WEEKLY_DATASET_12,66.66666666666667,58.333333333333336,83.33333333333333,66.66666666666667,58.333333333333336
M4_WEEKLY_DATASET_13,50.0,58.333333333333336,50.0,50.0,75.0
M4_WEEKLY_DATASET_14,41.66666666666666,50.0,41.66666666666666,58.333333333333336,66.66666666666667
M4_WEEKLY_DATASET_15,58.333333333333336,41.66666666666666,33.333333333333336,33.333333333333336,41.66666666666666
M4_WEEKLY_DATASET_16,58.333333333333336,75.0,75.0,25.0,50.0
M4_WEEKLY_DATASET_17,58.333333333333336,33.333333333333336,75.0,66.66666666666667,33.333333333333336
M4_WEEKLY_DATASET_18,58.333333333333336,58.333333333333336,75.0,75.0,66.66666666666667
M4_WEEKLY_DATASET_19,75.0,75.0,83.33333333333333,75.0,66.66666666666667
M4_WEEKLY_DATASET_20,50.0,41.66666666666666,58.333333333333336,50.0,66.66666666666667
M4_WEEKLY_DATASET_21,66.66666666666667,58.333333333333336,66.66666666666667,66.66666666666667,66.66666666666667
M4_WEEKLY_DATASET_22,41.66666666666666,50.0,25.0,50.0,41.66666666666666
M4_WEEKLY_DATASET_23,83.33333333333333,75.0,58.333333333333336,58.333333333333336,75.0
M4_WEEKLY_DATASET_24,66.66666666666667,58.333333333333336,50.0,58.333333333333336,58.333333333333336
M4_WEEKLY_DATASET_25,58.333333333333336,58.333333333333336,58.333333333333336,33.333333333333336,50.0
M4_WEEKLY_DATASET_26,41.66666666666666,33.333333333333336,66.66666666666667,50.0,33.333333333333336
M4_WEEKLY_DATASET_27,58.333333333333336,58.333333333333336,50.0,58.333333333333336,50.0
M4_WEEKLY_DATASET_28,41.66666666666666,58.333333333333336,50.0,58.333333333333336,66.66666666666667
M4_WEEKLY_DATASET_29,83.33333333333333,91.66666666666669,91.66666666666669,91.66666666666669,91.66666666666669
M4_WEEKLY_DATASET_30,58.333333333333336,66.66666666666667,66.66666666666667,66.66666666666667,58.333333333333336
M4_WEEKLY_DATASET_31,66.66666666666667,58.333333333333336,75.0,58.333333333333336,50.0
M4_WEEKLY_DATASET_32,83.33333333333333,75.0,83.33333333333333,83.33333333333333,83.33333333333333
M4_WEEKLY_DATASET_33,75.0,83.33333333333333,75.0,66.66666666666667,75.0
M4_WEEKLY_DATASET_34,66.66666666666667,83.33333333333333,75.0,83.33333333333333,83.33333333333333
M4_WEEKLY_DATASET_35,66.66666666666667,66.66666666666667,83.33333333333333,75.0,75.0
M4_WEEKLY_DATASET_36,33.333333333333336,50.0,33.333333333333336,25.0,25.0
M4_WEEKLY_DATASET_37,25.0,58.333333333333336,41.66666666666666,58.333333333333336,75.0
M4_WEEKLY_DATASET_38,33.333333333333336,33.333333333333336,33.333333333333336,58.333333333333336,41.66666666666666
M4_WEEKLY_DATASET_39,33.333333333333336,41.66666666666666,25.0,66.66666666666667,41.66666666666666
M4_WEEKLY_DATASET_40,58.333333333333336,25.0,41.66666666666666,33.333333333333336,25.0
M4_WEEKLY_DATASET_41,41.66666666666666,41.66666666666666,16.666666666666668,25.0,41.66666666666666
M4_WEEKLY_DATASET_42,41.66666666666666,41.66666666666666,50.0,25.0,41.66666666666666
M4_WEEKLY_DATASET_43,33.333333333333336,58.333333333333336,41.66666666666666,58.333333333333336,50.0
M4_WEEKLY_DATASET_44,66.66666666666667,41.66666666666666,58.333333333333336,58.333333333333336,66.66666666666667
M4_WEEKLY_DATASET_45,33.333333333333336,33.333333333333336,50.0,41.66666666666666,33.333333333333336
M4_WEEKLY_DATASET_46,58.333333333333336,25.0,41.66666666666666,50.0,50.0
M4_WEEKLY_DATASET_47,75.0,58.333333333333336,66.66666666666667,66.66666666666667,66.66666666666667
M4_WEEKLY_DATASET_48,58.333333333333336,41.66666666666666,50.0,50.0,58.333333333333336
M4_WEEKLY_DATASET_49,58.333333333333336,41.66666666666666,66.66666666666667,66.66666666666667,58.333333333333336
M4_WEEKLY_DATASET_50,58.333333333333336,58.333333333333336,41.66666666666666,50.0,41.66666666666666
M4_WEEKLY_DATASET_51,41.66666666666666,8.333333333333334,41.66666666666666,16.666666666666668,33.333333333333336
M4_WEEKLY_DATASET_52,33.333333333333336,33.333333333333336,41.66666666666666,41.66666666666666,33.333333333333336
M4_WEEKLY_DATASET_53,66.66666666666667,58.333333333333336,58.333333333333336,33.333333333333336,50.0
M4_WEEKLY_DATASET_54,41.66666666666666,58.333333333333336,41.66666666666666,50.0,66.66666666666667
M4_WEEKLY_DATASET_55,100.0,83.33333333333333,100.0,91.66666666666669,83.33333333333333
M4_WEEKLY_DATASET_56,75.0,83.33333333333333,75.0,83.33333333333333,75.0
M4_WEEKLY_DATASET_57,50.0,58.333333333333336,50.0,50.0,58.333333333333336
M4_WEEKLY_DATASET_58,66.66666666666667,91.66666666666669,75.0,75.0,58.333333333333336
M4_WEEKLY_DATASET_59,75.0,66.66666666666667,58.333333333333336,50.0,83.33333333333333
M4_WEEKLY_DATASET_60,25.0,16.666666666666668,16.666666666666668,16.666666666666668,16.666666666666668
M4_WEEKLY_DATASET_61,50.0,33.333333333333336,41.66666666666666,41.66666666666666,41.66666666666666
M4_WEEKLY_DATASET_62,41.66666666666666,33.333333333333336,41.66666666666666,41.66666666666666,33.333333333333336
M4_WEEKLY_DATASET_63,91.66666666666669,100.0,91.66666666666669,91.66666666666669,100.0
M4_WEEKLY_DATASET_64,91.66666666666669,91.66666666666669,91.66666666666669,100.0,91.66666666666669
M4_WEEKLY_DATASET_65,100.0,91.66666666666669,91.66666666666669,91.66666666666669,91.66666666666669
M4_WEEKLY_DATASET_66,58.333333333333336,58.333333333333336,66.66666666666667,58.333333333333336,58.333333333333336
M4_WEEKLY_DATASET_67,33.333333333333336,50.0,66.66666666666667,66.66666666666667,50.0
M4_WEEKLY_DATASET_68,50.0,41.66666666666666,75.0,66.66666666666667,41.66666666666666
M4_WEEKLY_DATASET_69,33.333333333333336,50.0,33.333333333333336,41.66666666666666,50.0
M4_WEEKLY_DATASET_70,75.0,75.0,50.0,41.66666666666666,50.0
M4_WEEKLY_DATASET_71,66.66666666666667,75.0,33.333333333333336,33.333333333333336,41.66666666666666
M4_WEEKLY_DATASET_72,75.0,58.333333333333336,75.0,58.333333333333336,75.0
M4_WEEKLY_DATASET_73,58.333333333333336,41.66666666666666,58.333333333333336,58.333333333333336,66.66666666666667
M4_WEEKLY_DATASET_74,75.0,58.333333333333336,58.333333333333336,75.0,50.0
M4_WEEKLY_DATASET_75,0.0,8.333333333333334,8.333333333333334,8.333333333333334,8.333333333333334
M4_WEEKLY_DATASET_76,58.333333333333336,58.333333333333336,66.66666666666667,75.0,58.333333333333336
M4_WEEKLY_DATASET_77,75.0,75.0,58.333333333333336,58.333333333333336,75.0
M4_WEEKLY_DATASET_78,50.0,25.0,58.333333333333336,50.0,50.0
M4_WEEKLY_DATASET_79,58.333333333333336,41.66666666666666,50.0,41.66666666666666,41.66666666666666
M4_WEEKLY_DATASET_80,58.333333333333336,75.0,66.66666666666667,50.0,75.0
M4_WEEKLY_DATASET_81,75.0,83.33333333333333,75.0,66.66666666666667,83.33333333333333
M4_WEEKLY_DATASET_82,41.66666666666666,33.333333333333336,33.333333333333336,50.0,41.66666666666666
M4_WEEKLY_DATASET_83,58.333333333333336,50.0,75.0,50.0,75.0
M4_WEEKLY_DATASET_84,91.66666666666669,66.66666666666667,91.66666666666669,83.33333333333333,66.66666666666667
M4_WEEKLY_DATASET_85,100.0,75.0,83.33333333333333,83.33333333333333,58.333333333333336
M4_WEEKLY_DATASET_86,66.66666666666667,75.0,75.0,58.333333333333336,83.33333333333333
M4_WEEKLY_DATASET_87,41.66666666666666,50.0,50.0,50.0,58.333333333333336
M4_WEEKLY_DATASET_88,75.0,58.333333333333336,58.333333333333336,75.0,75.0
M4_WEEKLY_DATASET_89,83.33333333333333,66.66666666666667,83.33333333333333,83.33333333333333,50.0
M4_WEEKLY_DATASET_90,33.333333333333336,50.0,75.0,50.0,66.66666666666667
M4_WEEKLY_DATASET_91,58.333333333333336,50.0,50.0,50.0,58.333333333333336
M4_WEEKLY_DATASET_92,83.33333333333333,83.33333333333333,83.33333333333333,75.0,83.33333333333333
M4_WEEKLY_DATASET_93,50.0,50.0,50.0,16.666666666666668,58.333333333333336
M4_WEEKLY_DATASET_94,25.0,41.66666666666666,58.333333333333336,41.66666666666666,41.66666666666666
M4_WEEKLY_DATASET_95,83.33333333333333,75.0,83.33333333333333,75.0,83.33333333333333
M4_WEEKLY_DATASET_96,75.0,91.66666666666669,91.66666666666669,83.33333333333333,83.33333333333333
M4_WEEKLY_DATASET_97,66.66666666666667,83.33333333333333,91.66666666666669,75.0,91.66666666666669
M4_WEEKLY_DATASET_98,50.0,58.333333333333336,41.66666666666666,66.66666666666667,58.333333333333336
M4_WEEKLY_DATASET_99,66.66666666666667,75.0,66.66666666666667,66.66666666666667,75.0
M4_WEEKLY_DATASET_100,91.66666666666669,83.33333333333333,91.66666666666669,91.66666666666669,83.33333333333333
M4_WEEKLY_DATASET_101,50.0,50.0,50.0,50.0,50.0
M4_WEEKLY_DATASET_102,83.33333333333333,66.66666666666667,75.0,50.0,58.333333333333336
M4_WEEKLY_DATASET_103,66.66666666666667,91.66666666666669,75.0,75.0,66.66666666666667
M4_WEEKLY_DATASET_104,33.333333333333336,25.0,33.333333333333336,8.333333333333334,33.333333333333336
M4_WEEKLY_DATASET_105,83.33333333333333,75.0,83.33333333333333,58.333333333333336,75.0
M4_WEEKLY_DATASET_106,58.333333333333336,50.0,66.66666666666667,25.0,66.66666666666667
M4_WEEKLY_DATASET_107,58.333333333333336,58.333333333333336,58.333333333333336,33.333333333333336,58.333333333333336
M4_WEEKLY_DATASET_108,75.0,66.66666666666667,66.66666666666667,41.66666666666666,66.66666666666667
M4_WEEKLY_DATASET_109,41.66666666666666,50.0,41.66666666666666,33.333333333333336,33.333333333333336
M4_WEEKLY_DATASET_110,66.66666666666667,66.66666666666667,66.66666666666667,50.0,75.0
M4_WEEKLY_DATASET_111,58.333333333333336,66.66666666666667,50.0,58.333333333333336,66.66666666666667
M4_WEEKLY_DATASET_112,91.66666666666669,83.33333333333333,75.0,58.333333333333336,83.33333333333333
M4_WEEKLY_DATASET_113,33.333333333333336,41.66666666666666,41.66666666666666,50.0,41.66666666666666
M4_WEEKLY_DATASET_114,58.333333333333336,58.333333333333336,50.0,75.0,33.333333333333336
M4_WEEKLY_DATASET_115,66.66666666666667,75.0,66.66666666666667,75.0,75.0
M4_WEEKLY_DATASET_116,66.66666666666667,75.0,66.66666666666667,66.66666666666667,66.66666666666667
M4_WEEKLY_DATASET_117,83.33333333333333,66.66666666666667,83.33333333333333,75.0,83.33333333333333
M4_WEEKLY_DATASET_118,58.333333333333336,41.66666666666666,50.0,66.66666666666667,50.0
M4_WEEKLY_DATASET_119,41.66666666666666,33.333333333333336,33.333333333333336,66.66666666666667,33.333333333333336
M4_WEEKLY_DATASET_120,91.66666666666669,91.66666666666669,91.66666666666669,91.66666666666669,75.0
M4_WEEKLY_DATASET_121,75.0,75.0,75.0,58.333333333333336,66.66666666666667
M4_WEEKLY_DATASET_122,75.0,75.0,83.33333333333333,66.66666666666667,83.33333333333333
M4_WEEKLY_DATASET_123,41.66666666666666,33.333333333333336,33.333333333333336,33.333333333333336,58.333333333333336
M4_WEEKLY_DATASET_124,75.0,75.0,83.33333333333333,75.0,75.0
M4_WEEKLY_DATASET_125,91.66666666666669,91.66666666666669,91.66666666666669,83.33333333333333,91.66666666666669
M4_WEEKLY_DATASET_126,41.66666666666666,66.66666666666667,66.66666666666667,58.333333333333336,58.333333333333336
M4_WEEKLY_DATASET_127,75.0,66.66666666666667,66.66666666666667,50.0,66.66666666666667
M4_WEEKLY_DATASET_128,75.0,83.33333333333333,75.0,66.66666666666667,83.33333333333333
M4_WEEKLY_DATASET_129,58.333333333333336,41.66666666666666,41.66666666666666,16.666666666666668,50.0
M4_WEEKLY_DATASET_130,83.33333333333333,83.33333333333333,83.33333333333333,58.333333333333336,83.33333333333333
M4_WEEKLY_DATASET_131,58.333333333333336,75.0,58.333333333333336,41.66666666666666,50.0
M4_WEEKLY_DATASET_132,91.66666666666669,91.66666666666669,100.0,75.0,91.66666666666669
M4_WEEKLY_DATASET_133,83.33333333333333,91.66666666666669,91.66666666666669,66.66666666666667,91.66666666666669
M4_WEEKLY_DATASET_134,58.333333333333336,50.0,58.333333333333336,41.66666666666666,33.333333333333336
M4_WEEKLY_DATASET_135,41.66666666666666,58.333333333333336,50.0,50.0,50.0
M4_WEEKLY_DATASET_136,41.66666666666666,66.66666666666667,66.66666666666667,66.66666666666667,58.333333333333336
M4_WEEKLY_DATASET_137,58.333333333333336,66.66666666666667,83.33333333333333,58.333333333333336,75.0
M4_WEEKLY_DATASET_138,50.0,58.333333333333336,58.333333333333336,83.33333333333333,66.66666666666667
M4_WEEKLY_DATASET_139,50.0,58.333333333333336,66.66666666666667,83.33333333333333,41.66666666666666
M4_WEEKLY_DATASET_140,75.0,66.66666666666667,83.33333333333333,75.0,66.66666666666667
M4_WEEKLY_DATASET_141,66.66666666666667,66.66666666666667,66.66666666666667,58.333333333333336,66.66666666666667
M4_WEEKLY_DATASET_142,83.33333333333333,83.33333333333333,83.33333333333333,75.0,91.66666666666669
M4_WEEKLY_DATASET_143,25.0,16.666666666666668,33.333333333333336,50.0,25.0
M4_WEEKLY_DATASET_144,75.0,66.66666666666667,58.333333333333336,50.0,75.0
M4_WEEKLY_DATASET_145,50.0,75.0,75.0,83.33333333333333,91.66666666666669
M4_WEEKLY_DATASET_146,41.66666666666666,50.0,33.333333333333336,50.0,41.66666666666666
M4_WEEKLY_DATASET_147,58.333333333333336,50.0,33.333333333333336,41.66666666666666,50.0
M4_WEEKLY_DATASET_148,41.66666666666666,50.0,75.0,58.333333333333336,50.0
M4_WEEKLY_DATASET_149,66.66666666666667,75.0,75.0,75.0,75.0
M4_WEEKLY_DATASET_150,58.333333333333336,83.33333333333333,66.66666666666667,83.33333333333333,91.66666666666669
M4_WEEKLY_DATASET_151,58.333333333333336,41.66666666666666,58.333333333333336,50.0,41.66666666666666
M4_WEEKLY_DATASET_152,66.66666666666667,66.66666666666667,66.66666666666667,41.66666666666666,66.66666666666667
M4_WEEKLY_DATASET_153,83.33333333333333,58.333333333333336,58.333333333333336,58.333333333333336,75.0
M4_WEEKLY_DATASET_154,41.66666666666666,33.333333333333336,41.66666666666666,33.333333333333336,41.66666666666666
M4_WEEKLY_DATASET_155,50.0,66.66666666666667,41.66666666666666,33.333333333333336,41.66666666666666
M4_WEEKLY_DATASET_156,75.0,75.0,75.0,75.0,75.0
M4_WEEKLY_DATASET_157,58.333333333333336,66.66666666666667,58.333333333333336,50.0,58.333333333333336
M4_WEEKLY_DATASET_158,91.66666666666669,75.0,91.66666666666669,50.0,91.66666666666669
M4_WEEKLY_DATASET_159,100.0,91.66666666666669,100.0,58.333333333333336,91.66666666666669
M4_WEEKLY_DATASET_160,66.66666666666667,66.66666666666667,66.66666666666667,58.333333333333336,58.333333333333336
M4_WEEKLY_DATASET_161,58.333333333333336,41.66666666666666,33.333333333333336,50.0,41.66666666666666
M4_WEEKLY_DATASET_162,83.33333333333333,83.33333333333333,58.333333333333336,58.333333333333336,83.33333333333333
M4_WEEKLY_DATASET_163,83.33333333333333,58.333333333333336,66.66666666666667,75.0,58.333333333333336
M4_WEEKLY_DATASET_164,58.333333333333336,41.66666666666666,41.66666666666666,25.0,50.0
M4_WEEKLY_DATASET_165,100.0,83.33333333333333,66.66666666666667,58.333333333333336,58.333333333333336
M4_WEEKLY_DATASET_166,58.333333333333336,66.66666666666667,83.33333333333333,50.0,66.66666666666667
M4_WEEKLY_DATASET_167,75.0,83.33333333333333,75.0,75.0,83.33333333333333
M4_WEEKLY_DATASET_168,75.0,50.0,58.333333333333336,50.0,50.0
M4_WEEKLY_DATASET_169,83.33333333333333,41.66666666666666,75.0,41.66666666666666,50.0
M4_WEEKLY_DATASET_170,58.333333333333336,75.0,58.333333333333336,50.0,66.66666666666667
M4_WEEKLY_DATASET_171,100.0,83.33333333333333,91.66666666666669,91.66666666666669,100.0
M4_WEEKLY_DATASET_172,91.66666666666669,33.333333333333336,66.66666666666667,50.0,58.333333333333336
M4_WEEKLY_DATASET_173,58.333333333333336,75.0,75.0,75.0,58.333333333333336
M4_WEEKLY_DATASET_174,91.66666666666669,66.66666666666667,83.33333333333333,91.66666666666669,83.33333333333333
M4_WEEKLY_DATASET_175,66.66666666666667,75.0,66.66666666666667,58.333333333333336,33.333333333333336
M4_WEEKLY_DATASET_176,41.66666666666666,66.66666666666667,91.66666666666669,41.66666666666666,66.66666666666667
M4_WEEKLY_DATASET_177,58.333333333333336,66.66666666666667,41.66666666666666,66.66666666666667,66.66666666666667
M4_WEEKLY_DATASET_178,33.333333333333336,58.333333333333336,25.0,58.333333333333336,50.0
M4_WEEKLY_DATASET_179,66.66666666666667,66.66666666666667,41.66666666666666,58.333333333333336,50.0
M4_WEEKLY_DATASET_180,33.333333333333336,50.0,58.333333333333336,33.333333333333336,41.66666666666666
M4_WEEKLY_DATASET_181,25.0,41.66666666666666,33.333333333333336,25.0,33.333333333333336
M4_WEEKLY_DATASET_182,50.0,50.0,41.66666666666666,33.333333333333336,41.66666666666666
M4_WEEKLY_DATASET_183,75.0,83.33333333333333,83.33333333333333,33.333333333333336,91.66666666666669
M4_WEEKLY_DATASET_184,91.66666666666669,58.333333333333336,91.66666666666669,41.66666666666666,83.33333333333333
M4_WEEKLY_DATASET_185,41.66666666666666,50.0,50.0,50.0,50.0
M4_WEEKLY_DATASET_186,75.0,58.333333333333336,66.66666666666667,75.0,66.66666666666667
M4_WEEKLY_DATASET_187,58.333333333333336,50.0,58.333333333333336,58.333333333333336,50.0
M4_WEEKLY_DATASET_188,33.333333333333336,50.0,58.333333333333336,58.333333333333336,50.0
M4_WEEKLY_DATASET_189,50.0,50.0,50.0,50.0,58.333333333333336
M4_WEEKLY_DATASET_190,58.333333333333336,58.333333333333336,66.66666666666667,66.66666666666667,75.0
M4_WEEKLY_DATASET_191,41.66666666666666,58.333333333333336,58.333333333333336,83.33333333333333,75.0
M4_WEEKLY_DATASET_192,58.333333333333336,50.0,41.66666666666666,50.0,58.333333333333336
M4_WEEKLY_DATASET_193,50.0,41.66666666666666,58.333333333333336,66.66666666666667,58.333333333333336
M4_WEEKLY_DATASET_194,41.66666666666666,33.333333333333336,33.333333333333336,58.333333333333336,33.333333333333336
M4_WEEKLY_DATASET_195,41.66666666666666,33.333333333333336,33.333333333333336,41.66666666666666,33.333333333333336
M4_WEEKLY_DATASET_196,50.0,41.66666666666666,58.333333333333336,16.666666666666668,41.66666666666666
M4_WEEKLY_DATASET_197,58.333333333333336,41.66666666666666,41.66666666666666,50.0,41.66666666666666
M4_WEEKLY_DATASET_198,75.0,50.0,66.66666666666667,41.66666666666666,50.0
M4_WEEKLY_DATASET_199,41.66666666666666,66.66666666666667,58.333333333333336,66.66666666666667,66.66666666666667
M4_WEEKLY_DATASET_200,16.666666666666668,41.66666666666666,58.333333333333336,58.333333333333336,66.66666666666667
M4_WEEKLY_DATASET_201,33.333333333333336,41.66666666666666,33.333333333333336,41.66666666666666,33.333333333333336
M4_WEEKLY_DATASET_202,41.66666666666666,41.66666666666666,50.0,50.0,33.333333333333336
M4_WEEKLY_DATASET_203,75.0,66.66666666666667,66.66666666666667,41.66666666666666,66.66666666666667
M4_WEEKLY_DATASET_204,66.66666666666667,83.33333333333333,66.66666666666667,75.0,58.333333333333336
M4_WEEKLY_DATASET_205,75.0,75.0,83.33333333333333,75.0,58.333333333333336
M4_WEEKLY_DATASET_206,58.333333333333336,58.333333333333336,58.333333333333336,66.66666666666667,50.0
M4_WEEKLY_DATASET_207,66.66666666666667,75.0,75.0,75.0,75.0
M4_WEEKLY_DATASET_208,0.0,0.0,8.333333333333334,8.333333333333334,0.0
M4_WEEKLY_DATASET_209,66.66666666666667,66.66666666666667,83.33333333333333,75.0,75.0
M4_WEEKLY_DATASET_210,91.66666666666669,75.0,91.66666666666669,91.66666666666669,91.66666666666669
M4_WEEKLY_DATASET_211,41.66666666666666,66.66666666666667,58.333333333333336,75.0,50.0
M4_WEEKLY_DATASET_212,50.0,50.0,58.333333333333336,66.66666666666667,58.333333333333336
M4_WEEKLY_DATASET_213,66.66666666666667,66.66666666666667,58.333333333333336,41.66666666666666,66.66666666666667
M4_WEEKLY_DATASET_214,41.66666666666666,50.0,50.0,50.0,33.333333333333336
M4_WEEKLY_DATASET_215,41.66666666666666,50.0,50.0,41.66666666666666,41.66666666666666
M4_WEEKLY_DATASET_216,83.33333333333333,25.0,58.333333333333336,58.333333333333336,25.0
M4_WEEKLY_DATASET_217,58.333333333333336,50.0,41.66666666666666,25.0,58.333333333333336
M4_WEEKLY_DATASET_218,100.0,100.0,100.0,75.0,100.0
M4_WEEKLY_DATASET_219,100.0,100.0,100.0,83.33333333333333,100.0
M4_WEEKLY_DATASET_220,50.0,66.66666666666667,33.333333333333336,25.0,25.0
M4_WEEKLY_DATASET_221,33.333333333333336,58.333333333333336,58.333333333333336,50.0,50.0
M4_WEEKLY_DATASET_222,83.33333333333333,75.0,75.0,75.0,75.0
M4_WEEKLY_DATASET_223,25.0,58.333333333333336,58.333333333333336,50.0,58.333333333333336
M4_WEEKLY_DATASET_224,41.66666666666666,41.66666666666666,50.0,66.66666666666667,75.0
M4_WEEKLY_DATASET_225,58.333333333333336,58.333333333333336,50.0,41.66666666666666,58.333333333333336
M4_WEEKLY_DATASET_226,50.0,50.0,66.66666666666667,66.66666666666667,50.0
M4_WEEKLY_DATASET_227,50.0,50.0,33.333333333333336,58.333333333333336,58.333333333333336
M4_WEEKLY_DATASET_228,33.333333333333336,25.0,41.66666666666666,41.66666666666666,91.66666666666669
M4_WEEKLY_DATASET_229,41.66666666666666,41.66666666666666,41.66666666666666,58.333333333333336,41.66666666666666
M4_WEEKLY_DATASET_230,100.0,83.33333333333333,100.0,91.66666666666669,83.33333333333333
M4_WEEKLY_DATASET_231,41.66666666666666,66.66666666666667,75.0,83.33333333333333,75.0
M4_WEEKLY_DATASET_232,66.66666666666667,50.0,58.333333333333336,50.0,25.0
M4_WEEKLY_DATASET_233,33.333333333333336,58.333333333333336,58.333333333333336,58.333333333333336,50.0
M4_WEEKLY_DATASET_234,100.0,58.333333333333336,100.0,100.0,91.66666666666669
