dataset,dataset_index,origin_v5,estrategia_v5,estrategia_base,mesma_estrategia,smape_v5,smape_base,dsmape,base_vencedor_dba,max_dif_previsao
ANP_MONTHLY,111,baseline,"{""combine"": ""trimmed_mean"", ""pool"": ""pool2"", ""trim_pct"": 0.2}","{""combine"": ""trimmed_mean"", ""pool"": ""pool2"", ""trim_pct"": 0.2}",True,0.2334344898774896,0.2334344898774896,0.0,False,0.0
ANP_MONTHLY,112,baseline,"{""combine"": ""median"", ""pool"": ""pool_full""}","{""combine"": ""median"", ""pool"": ""pool_full""}",True,0.0412459566308259,0.0412459566308259,0.0,False,0.0
ANP_MONTHLY,113,agent,"{""combine"": ""weighted"", ""pool"": ""pool2"", ""weights"": ""w5""}","{""combine"": ""mean"", ""pool"": ""pool2""}",False,0.1839898117286031,0.1842084682159294,-0.00021865648732630194,False,2.3109093994221723
ANP_MONTHLY,114,agent,"{""combine"": ""weighted"", ""pool"": ""pool5"", ""weights"": ""w5""}","{""combine"": ""mean"", ""pool"": ""pool3""}",False,0.0498957258122353,0.0492964947171296,0.0005992310951056998,False,260.3123140172138
ANP_MONTHLY,115,agent,"{""combine"": ""weighted"", ""pool"": ""pool1"", ""weights"": ""w3""}","{""combine"": ""mean"", ""pool"": ""pool1""}",False,0.5587356679770557,0.5584557741420261,0.00027989383502957654,False,0.33168058948658086
ANP_MONTHLY,116,baseline,"{""combine"": ""trimmed_mean"", ""pool"": ""pool1"", ""trim_pct"": 0.2}","{""combine"": ""trimmed_mean"", ""pool"": ""pool1"", ""trim_pct"": 0.2}",True,0.0569383117218717,0.0569383117218717,0.0,False,0.0
ANP_MONTHLY,117,agent,"{""combine"": ""weighted"", ""pool"": ""pool5"", ""weights"": ""w5""}","{""combine"": ""trimmed_mean"", ""pool"": ""pool1"", ""trim_pct"": 0.2}",False,0.0373218064938767,0.0371458786364282,0.00017592785744850042,False,161.51668264443288
ANP_MONTHLY,118,agent,"{""combine"": ""weighted"", ""pool"": ""pool4"", ""weights"": ""w3""}","{""combine"": ""mean"", ""pool"": ""pool_full""}",False,0.0458405749561812,0.0440279141819029,0.0018126607742783019,False,1466.189530308242
ANP_MONTHLY,119,agent,"{""combine"": ""weighted"", ""pool"": ""pool2"", ""weights"": ""w4""}","{""combine"": ""trimmed_mean"", ""pool"": ""pool2"", ""trim_pct"": 0.2}",False,0.4948167334359541,0.4791150844759325,0.01570164896002163,False,413.87303237445485
ANP_MONTHLY,120,agent,"{""combine"": ""weighted"", ""pool"": ""pool4"", ""weights"": ""w5""}","{""combine"": ""mean"", ""pool"": ""pool3""}",False,0.0331274827803816,0.0350575418463385,-0.0019300590659568975,False,1953.8399012881564
ANP_MONTHLY,121,agent,"{""combine"": ""mean"", ""pool"": ""pool4""}","{""combine"": ""mean"", ""pool"": ""pool1""}",False,0.0669464225113326,0.068809940407472,-0.001863517896139394,False,122.78432855666324
ANP_MONTHLY,122,agent,"{""combine"": ""weighted"", ""pool"": ""pool2"", ""weights"": ""w5""}","{""combine"": ""trimmed_mean"", ""pool"": ""pool2"", ""trim_pct"": 0.2}",False,0.0603402179869114,0.0574935135216363,0.0028467044652751017,False,3730.8213771398878
ANP_MONTHLY,123,agent,"{""combine"": ""weighted"", ""pool"": ""pool4"", ""weights"": ""w4""}","{""combine"": ""dba"", ""dba_max_iter"": 30, ""pool"": ""pool_full""}",False,0.0312648075464244,0.0372538674136337,-0.005989059867209302,True,635.3069380656507
ANP_MONTHLY,124,baseline,"{""combine"": ""trimmed_mean"", ""pool"": ""pool1"", ""trim_pct"": 0.2}","{""combine"": ""trimmed_mean"", ""pool"": ""pool1"", ""trim_pct"": 0.2}",True,0.2623760780106259,0.2623760780106259,0.0,False,0.0
ANP_MONTHLY,125,baseline,"{""combine"": ""weighted"", ""pool"": ""pool_full"", ""weights"": ""w1""}","{""combine"": ""weighted"", ""pool"": ""pool_full"", ""weights"": ""w1""}",True,0.2760264816526419,0.2760264816526419,0.0,False,0.0
ANP_MONTHLY,126,agent,"{""combine"": ""best_single"", ""model"": ""FT_rf"", ""pool"": ""pool_full""}","{""combine"": ""mean"", ""pool"": ""pool2""}",False,0.660717938579248,0.6309749762181629,0.02974296236108509,False,2.6243807171428575
ANP_MONTHLY,127,baseline,"{""combine"": ""trimmed_mean"", ""pool"": ""pool2"", ""trim_pct"": 0.2}","{""combine"": ""trimmed_mean"", ""pool"": ""pool2"", ""trim_pct"": 0.2}",True,0.0395331317426968,0.0395331317426968,0.0,False,0.0
ANP_MONTHLY,128,agent,"{""combine"": ""weighted"", ""pool"": ""pool1"", ""weights"": ""w3""}","{""combine"": ""trimmed_mean"", ""pool"": ""pool1"", ""trim_pct"": 0.2}",False,0.0358860480724786,0.0360421698167062,-0.00015612174422759834,False,32.67774071139229
ANP_MONTHLY,129,baseline,"{""combine"": ""mean"", ""pool"": ""pool1""}","{""combine"": ""mean"", ""pool"": ""pool1""}",True,0.0366474266969,0.0366474266969,0.0,False,0.0
ANP_MONTHLY,130,agent,"{""combine"": ""weighted"", ""pool"": ""pool4"", ""weights"": ""w4""}","{""combine"": ""weighted"", ""pool"": ""pool_full"", ""weights"": ""w1""}",False,0.0521249281430626,0.050728461503742,0.0013964666393205954,False,192.1407395199567
ANP_MONTHLY,131,baseline,"{""combine"": ""trimmed_mean"", ""pool"": ""pool3"", ""trim_pct"": 0.2}","{""combine"": ""trimmed_mean"", ""pool"": ""pool3"", ""trim_pct"": 0.2}",True,0.0832171252591832,0.0832171252591832,0.0,False,0.0
ANP_MONTHLY,132,agent,"{""combine"": ""weighted"", ""pool"": ""pool2"", ""weights"": ""w3""}","{""combine"": ""trimmed_mean"", ""pool"": ""pool2"", ""trim_pct"": 0.2}",False,0.2390120069203069,0.2510165053825253,-0.012004498462218377,False,2.9728727009293223
ANP_MONTHLY,133,agent,"{""combine"": ""weighted"", ""pool"": ""pool4"", ""weights"": ""w3""}","{""combine"": ""weighted"", ""pool"": ""pool_full"", ""weights"": ""w1""}",False,0.1592786605884825,0.17052610582955,-0.011247445241067494,False,25.42851254759944
ANP_MONTHLY,134,baseline,"{""combine"": ""mean"", ""pool"": ""pool_full""}","{""combine"": ""dba"", ""dba_max_iter"": 30, ""pool"": ""pool_full""}",False,0.0637555044012833,0.0678968243183399,-0.004141319917056602,True,1441.188261054711
ANP_MONTHLY,135,agent,"{""combine"": ""weighted"", ""pool"": ""pool1"", ""weights"": ""w2""}","{""combine"": ""mean"", ""pool"": ""pool1""}",False,0.4555890881606805,0.4553045113051309,0.000284576855549612,False,0.06152427717302089
ANP_MONTHLY,136,baseline,"{""combine"": ""weighted"", ""pool"": ""pool_full"", ""weights"": ""w1""}","{""combine"": ""weighted"", ""pool"": ""pool_full"", ""weights"": ""w1""}",True,0.0511637047468477,0.0511637047468477,0.0,False,0.0
ANP_MONTHLY,137,agent,"{""combine"": ""mean"", ""pool"": ""pool4""}","{""combine"": ""mean"", ""pool"": ""pool_full""}",False,0.0952358955511707,0.0661092337591619,0.02912666179200879,False,3481.0358311474265
ANP_MONTHLY,138,baseline,"{""combine"": ""weighted"", ""pool"": ""pool_full"", ""weights"": ""w1""}","{""combine"": ""weighted"", ""pool"": ""pool_full"", ""weights"": ""w1""}",True,0.5443911938333569,0.5443911938333569,0.0,False,0.0
ANP_MONTHLY,139,agent,"{""combine"": ""weighted"", ""pool"": ""pool1"", ""weights"": ""w5""}","{""combine"": ""mean"", ""pool"": ""pool1""}",False,0.0342756585051028,0.0340337426704416,0.00024191583466120353,False,2.206256478733849
ANP_MONTHLY,140,baseline,"{""combine"": ""median"", ""pool"": ""pool_full""}","{""combine"": ""median"", ""pool"": ""pool_full""}",True,0.0461028447564765,0.0461028447564765,0.0,False,0.0
ANP_MONTHLY,141,agent,"{""combine"": ""weighted"", ""pool"": ""pool1"", ""weights"": ""w3""}","{""combine"": ""trimmed_mean"", ""pool"": ""pool1"", ""trim_pct"": 0.2}",False,0.3213827147699023,0.3280177622659149,-0.006635047496012569,False,2.1765472193547417
ANP_MONTHLY,142,agent,"{""combine"": ""weighted"", ""pool"": ""pool1"", ""weights"": ""w6""}","{""combine"": ""trimmed_mean"", ""pool"": ""pool1"", ""trim_pct"": 0.2}",False,0.0663698325345539,0.0688413930112935,-0.00247156047673959,False,758.537849284934
ANP_MONTHLY,143,baseline,"{""combine"": ""weighted"", ""pool"": ""pool_full"", ""weights"": ""w1""}","{""combine"": ""weighted"", ""pool"": ""pool_full"", ""weights"": ""w1""}",True,0.5922597224164798,0.5922597224164798,0.0,False,0.0
ANP_MONTHLY,144,baseline,"{""combine"": ""trimmed_mean"", ""pool"": ""pool1"", ""trim_pct"": 0.2}","{""combine"": ""trimmed_mean"", ""pool"": ""pool1"", ""trim_pct"": 0.2}",True,0.0573898254878633,0.0573898254878633,0.0,False,0.0
ANP_MONTHLY,145,baseline,"{""combine"": ""median"", ""pool"": ""pool_full""}","{""combine"": ""median"", ""pool"": ""pool_full""}",True,0.1304753824963646,0.1304753824963646,0.0,False,0.0
ANP_MONTHLY,146,agent,"{""combine"": ""weighted"", ""pool"": ""pool3"", ""weights"": ""w4""}","{""combine"": ""weighted"", ""pool"": ""pool_full"", ""weights"": ""w1""}",False,0.070659791727754,0.0660715091823278,0.004588282545426189,False,2459.419223291101
ANP_MONTHLY,147,baseline,"{""combine"": ""mean"", ""pool"": ""pool3""}","{""combine"": ""mean"", ""pool"": ""pool3""}",True,0.0712474512123312,0.0712474512123312,0.0,False,0.0
ANP_MONTHLY,148,baseline,"{""combine"": ""trimmed_mean"", ""pool"": ""pool1"", ""trim_pct"": 0.2}","{""combine"": ""trimmed_mean"", ""pool"": ""pool1"", ""trim_pct"": 0.2}",True,0.0453531421527134,0.0453531421527134,0.0,False,0.0
ANP_MONTHLY,149,baseline,"{""combine"": ""weighted"", ""pool"": ""pool_full"", ""weights"": ""w1""}","{""combine"": ""weighted"", ""pool"": ""pool_full"", ""weights"": ""w1""}",True,0.5738347857683138,0.5738347857683138,0.0,False,0.0
ANP_MONTHLY,150,agent,"{""combine"": ""weighted"", ""pool"": ""pool4"", ""weights"": ""w6""}","{""combine"": ""dba"", ""dba_max_iter"": 30, ""pool"": ""pool_full""}",False,0.0318466194749914,0.0311332475721673,0.000713371902824101,True,394.6109293195186
ANP_MONTHLY,151,baseline,"{""combine"": ""trimmed_mean"", ""pool"": ""pool3"", ""trim_pct"": 0.2}","{""combine"": ""trimmed_mean"", ""pool"": ""pool3"", ""trim_pct"": 0.2}",True,0.0416883671202225,0.0416883671202225,0.0,False,0.0
ANP_MONTHLY,152,baseline,"{""combine"": ""weighted"", ""pool"": ""pool_full"", ""weights"": ""w1""}","{""combine"": ""weighted"", ""pool"": ""pool_full"", ""weights"": ""w1""}",True,0.0428378593571567,0.0428378593571567,0.0,False,0.0
ANP_MONTHLY,153,baseline,"{""combine"": ""trimmed_mean"", ""pool"": ""pool1"", ""trim_pct"": 0.2}","{""combine"": ""trimmed_mean"", ""pool"": ""pool1"", ""trim_pct"": 0.2}",True,0.0340859187211817,0.0340859187211817,0.0,False,0.0
ANP_MONTHLY,154,agent,"{""combine"": ""weighted"", ""pool"": ""pool4"", ""weights"": ""w2""}","{""combine"": ""weighted"", ""pool"": ""pool_full"", ""weights"": ""w1""}",False,0.2977518388604863,0.2925321495754872,0.005219689284999107,False,648.0979011545642
ANP_MONTHLY,155,agent,"{""combine"": ""weighted"", ""pool"": ""pool1"", ""weights"": ""w6""}","{""combine"": ""weighted"", ""pool"": ""pool_full"", ""weights"": ""w1""}",False,0.1067837704195577,0.1021675437653177,0.0046162266542399966,False,5.264635514306832
ANP_MONTHLY,156,baseline,"{""combine"": ""trimmed_mean"", ""pool"": ""pool1"", ""trim_pct"": 0.2}","{""combine"": ""trimmed_mean"", ""pool"": ""pool1"", ""trim_pct"": 0.2}",True,0.1226271389391337,0.1226271389391337,0.0,False,0.0
ANP_MONTHLY,157,agent,"{""combine"": ""weighted"", ""pool"": ""pool4"", ""weights"": ""w4""}","{""combine"": ""mean"", ""pool"": ""pool_full""}",False,0.35964909685375,0.3501533079585155,0.009495788895234503,False,54.47447419764649
ANP_MONTHLY,158,agent,"{""combine"": ""weighted"", ""pool"": ""pool5"", ""weights"": ""w4""}","{""combine"": ""mean"", ""pool"": ""pool2""}",False,0.0439887141562693,0.0414390207234535,0.0025496934328158027,False,228.05108471412677
ANP_MONTHLY,159,agent,"{""combine"": ""median"", ""pool"": ""pool1""}","{""combine"": ""trimmed_mean"", ""pool"": ""pool1"", ""trim_pct"": 0.2}",False,0.0503699849376161,0.0506906447465017,-0.0003206598088855983,False,1405.446900333336
ANP_MONTHLY,160,baseline,"{""combine"": ""weighted"", ""pool"": ""pool_full"", ""weights"": ""w1""}","{""combine"": ""weighted"", ""pool"": ""pool_full"", ""weights"": ""w1""}",True,0.2129483108935586,0.2129483108935586,0.0,False,0.0
ANP_MONTHLY,161,baseline,"{""combine"": ""trimmed_mean"", ""pool"": ""pool1"", ""trim_pct"": 0.2}","{""combine"": ""trimmed_mean"", ""pool"": ""pool1"", ""trim_pct"": 0.2}",True,0.0797974688666837,0.0797974688666837,0.0,False,0.0
ANP_MONTHLY,162,baseline,"{""combine"": ""mean"", ""pool"": ""pool_full""}","{""combine"": ""dba"", ""dba_max_iter"": 30, ""pool"": ""pool_full""}",False,0.0587033807824257,0.0648517117499167,-0.0061483309674910044,True,3702.048656004583
ANP_MONTHLY,163,baseline,"{""combine"": ""median"", ""pool"": ""pool_full""}","{""combine"": ""median"", ""pool"": ""pool_full""}",True,0.0478787760019723,0.0478787760019723,0.0,False,0.0
ANP_MONTHLY,164,agent,"{""combine"": ""weighted"", ""pool"": ""pool5"", ""weights"": ""w4""}","{""combine"": ""weighted"", ""pool"": ""pool_full"", ""weights"": ""w1""}",False,0.0409538458840582,0.0426825898586628,-0.0017287439746046032,False,1033.9304726024056
ANP_MONTHLY,165,baseline,"{""combine"": ""weighted"", ""pool"": ""pool_full"", ""weights"": ""w1""}","{""combine"": ""weighted"", ""pool"": ""pool_full"", ""weights"": ""w1""}",True,0.0522603202335185,0.0522603202335185,0.0,False,0.0
ANP_MONTHLY,166,agent,"{""combine"": ""weighted"", ""pool"": ""pool4"", ""weights"": ""w2""}","{""combine"": ""trimmed_mean"", ""pool"": ""pool3"", ""trim_pct"": 0.2}",False,0.033544561114965,0.0342509461190667,-0.000706385004101695,False,141.9295134851527
ANP_MONTHLY,167,baseline,"{""combine"": ""mean"", ""pool"": ""pool_full""}","{""combine"": ""mean"", ""pool"": ""pool_full""}",True,0.3503156497026081,0.3503156497026081,0.0,False,0.0
ANP_MONTHLY,168,agent,"{""combine"": ""weighted"", ""pool"": ""pool4"", ""weights"": ""w5""}","{""combine"": ""mean"", ""pool"": ""pool3""}",False,0.0419943366342793,0.0418089757080333,0.00018536092624600597,False,1301.1876578869123
ANP_MONTHLY,169,baseline,"{""combine"": ""trimmed_mean"", ""pool"": ""pool1"", ""trim_pct"": 0.2}","{""combine"": ""trimmed_mean"", ""pool"": ""pool1"", ""trim_pct"": 0.2}",True,0.0865674076803267,0.0865674076803267,0.0,False,0.0
ANP_MONTHLY,170,baseline,"{""combine"": ""trimmed_mean"", ""pool"": ""pool3"", ""trim_pct"": 0.2}","{""combine"": ""trimmed_mean"", ""pool"": ""pool3"", ""trim_pct"": 0.2}",True,0.0484201048805867,0.0484201048805867,0.0,False,0.0
ANP_MONTHLY,171,agent,"{""combine"": ""median"", ""pool"": ""pool1""}","{""combine"": ""dba"", ""dba_max_iter"": 30, ""pool"": ""pool_full""}",False,0.0746974369897751,0.0590335158430865,0.015663921146688603,True,1964.5110296520725
ANP_MONTHLY,172,agent,"{""combine"": ""weighted"", ""pool"": ""pool4"", ""weights"": ""w4""}","{""combine"": ""trimmed_mean"", ""pool"": ""pool1"", ""trim_pct"": 0.2}",False,0.1373135285420517,0.1331589257843778,0.004154602757673903,False,73.12996203577882
ANP_MONTHLY,173,baseline,"{""combine"": ""weighted"", ""pool"": ""pool_full"", ""weights"": ""w1""}","{""combine"": ""weighted"", ""pool"": ""pool_full"", ""weights"": ""w1""}",True,0.2041166808029544,0.2041166808029544,0.0,False,0.0
ANP_MONTHLY,174,baseline,"{""combine"": ""median"", ""pool"": ""pool_full""}","{""combine"": ""dba"", ""dba_max_iter"": 30, ""pool"": ""pool_full""}",False,0.0548744459451299,0.0549265969562872,-5.215101115730453e-05,True,106.60072056519857
ANP_MONTHLY,175,agent,"{""combine"": ""weighted"", ""pool"": ""pool1"", ""weights"": ""w3""}","{""combine"": ""mean"", ""pool"": ""pool1""}",False,0.0313582587028016,0.0319312076163373,-0.0005729489135356952,False,138.35771823462346
ANP_MONTHLY,176,baseline,"{""combine"": ""median"", ""pool"": ""pool_full""}","{""combine"": ""median"", ""pool"": ""pool_full""}",True,0.1104979189915366,0.1104979189915366,0.0,False,0.0
ANP_MONTHLY,177,agent,"{""combine"": ""weighted"", ""pool"": ""pool1"", ""weights"": ""w2""}","{""combine"": ""mean"", ""pool"": ""pool1""}",False,0.2406437319730981,0.2370976400684011,0.003546091904697013,False,89.0492962053113
ANP_MONTHLY,178,agent,"{""combine"": ""weighted"", ""pool"": ""pool4"", ""weights"": ""w2""}","{""combine"": ""dba"", ""dba_max_iter"": 30, ""pool"": ""pool_full""}",False,0.1988915062190955,0.211487684832772,-0.012596178613676512,True,16.63392318879005
ANP_MONTHLY,179,baseline,"{""combine"": ""mean"", ""pool"": ""pool3""}","{""combine"": ""mean"", ""pool"": ""pool3""}",True,0.1076059717052595,0.1076059717052595,0.0,False,0.0
ANP_MONTHLY,180,agent,"{""combine"": ""weighted"", ""pool"": ""pool5"", ""weights"": ""w4""}","{""combine"": ""weighted"", ""pool"": ""pool_full"", ""weights"": ""w1""}",False,0.1792324636873356,0.0910927616725236,0.08813970201481201,False,14849.373623406747
ANP_MONTHLY,181,agent,"{""combine"": ""weighted"", ""pool"": ""pool1"", ""weights"": ""w4""}","{""combine"": ""trimmed_mean"", ""pool"": ""pool1"", ""trim_pct"": 0.2}",False,0.0370958881920224,0.0417206407488611,-0.004624752556838703,False,1892.5092376071552
NN5_WEEKLY_DATASET,0,agent,"{""combine"": ""median"", ""pool"": ""pool4""}","{""combine"": ""trimmed_mean"", ""pool"": ""pool3"", ""trim_pct"": 0.2}",False,0.0565000522882583,0.0422375110014344,0.014262541286823902,False,11.109623818571464
NN5_WEEKLY_DATASET,1,baseline,"{""combine"": ""trimmed_mean"", ""pool"": ""pool1"", ""trim_pct"": 0.2}","{""combine"": ""trimmed_mean"", ""pool"": ""pool1"", ""trim_pct"": 0.2}",True,0.1090359877671405,0.1090359877671405,0.0,False,0.0
NN5_WEEKLY_DATASET,2,baseline,"{""combine"": ""trimmed_mean"", ""pool"": ""pool1"", ""trim_pct"": 0.2}","{""combine"": ""trimmed_mean"", ""pool"": ""pool1"", ""trim_pct"": 0.2}",True,0.0696616459951776,0.0696616459951776,0.0,False,0.0
NN5_WEEKLY_DATASET,3,agent,"{""combine"": ""trimmed_mean"", ""pool"": ""pool_full"", ""trim_pct"": 0.2}","{""combine"": ""dba"", ""dba_max_iter"": 30, ""pool"": ""pool_full""}",False,0.084116598474835,0.0826015674816905,0.0015150309931445116,True,7.9766861104030795
NN5_WEEKLY_DATASET,4,agent,"{""combine"": ""median"", ""pool"": ""pool4""}","{""combine"": ""mean"", ""pool"": ""pool_full""}",False,0.096789140130564,0.0997543080848518,-0.0029651679542878062,False,7.415405255679104
NN5_WEEKLY_DATASET,5,baseline,"{""combine"": ""median"", ""pool"": ""pool_full""}","{""combine"": ""dba"", ""dba_max_iter"": 30, ""pool"": ""pool_full""}",False,0.1164470058408413,0.1078172989048889,0.0086297069359524,True,8.104737761398582
NN5_WEEKLY_DATASET,6,agent,"{""combine"": ""weighted"", ""pool"": ""pool1"", ""weights"": ""w2""}","{""combine"": ""mean"", ""pool"": ""pool1""}",False,0.1203799616696344,0.1186564670160663,0.0017234946535680945,False,0.4874096931931433
NN5_WEEKLY_DATASET,7,baseline,"{""combine"": ""mean"", ""pool"": ""pool_full""}","{""combine"": ""mean"", ""pool"": ""pool_full""}",True,0.1228329663184641,0.1228329663184641,0.0,False,0.0
NN5_WEEKLY_DATASET,8,baseline,"{""combine"": ""weighted"", ""pool"": ""pool_full"", ""weights"": ""w1""}","{""combine"": ""dba"", ""dba_max_iter"": 30, ""pool"": ""pool_full""}",False,0.1028847856313993,0.1042497616525406,-0.001364976021141301,True,1.523601928082833
NN5_WEEKLY_DATASET,9,baseline,"{""combine"": ""weighted"", ""pool"": ""pool_full"", ""weights"": ""w1""}","{""combine"": ""weighted"", ""pool"": ""pool_full"", ""weights"": ""w1""}",True,0.1034245031609597,0.1034245031609597,0.0,False,0.0
NN5_WEEKLY_DATASET,10,baseline,"{""combine"": ""trimmed_mean"", ""pool"": ""pool3"", ""trim_pct"": 0.2}","{""combine"": ""dba"", ""dba_max_iter"": 30, ""pool"": ""pool_full""}",False,0.1141920341588674,0.1199460046828582,-0.005753970523990792,True,6.749670799622294
NN5_WEEKLY_DATASET,11,agent,"{""combine"": ""weighted"", ""pool"": ""pool1"", ""weights"": ""w2""}","{""combine"": ""mean"", ""pool"": ""pool1""}",False,0.1405633071030185,0.1394004976916199,0.0011628094113985965,False,0.23012101273519647
NN5_WEEKLY_DATASET,12,agent,"{""combine"": ""weighted"", ""pool"": ""pool2"", ""weights"": ""w3""}","{""combine"": ""mean"", ""pool"": ""pool2""}",False,0.1182094087370557,0.1193811610048984,-0.0011717522678427045,False,0.3553551627365721
NN5_WEEKLY_DATASET,13,baseline,"{""combine"": ""trimmed_mean"", ""pool"": ""pool1"", ""trim_pct"": 0.2}","{""combine"": ""trimmed_mean"", ""pool"": ""pool1"", ""trim_pct"": 0.2}",True,0.0794369682582946,0.0794369682582946,0.0,False,0.0
NN5_WEEKLY_DATASET,14,baseline,"{""combine"": ""weighted"", ""pool"": ""pool_full"", ""weights"": ""w1""}","{""combine"": ""weighted"", ""pool"": ""pool_full"", ""weights"": ""w1""}",True,0.0700020147573199,0.0700020147573199,0.0,False,0.0
NN5_WEEKLY_DATASET,15,baseline,"{""combine"": ""median"", ""pool"": ""pool_full""}","{""combine"": ""median"", ""pool"": ""pool_full""}",True,0.0618427173261292,0.0618427173261292,0.0,False,0.0
NN5_WEEKLY_DATASET,16,baseline,"{""combine"": ""median"", ""pool"": ""pool_full""}","{""combine"": ""median"", ""pool"": ""pool_full""}",True,0.1198156763593037,0.1198156763593037,0.0,False,0.0
NN5_WEEKLY_DATASET,17,agent,"{""combine"": ""weighted"", ""pool"": ""pool1"", ""weights"": ""w2""}","{""combine"": ""mean"", ""pool"": ""pool1""}",False,0.0587676876206434,0.0593167637930843,-0.0005490761724409043,False,0.6917229409312995
NN5_WEEKLY_DATASET,18,agent,"{""combine"": ""weighted"", ""pool"": ""pool4"", ""weights"": ""w4""}","{""combine"": ""mean"", ""pool"": ""pool_full""}",False,0.0586063485192974,0.0527938874542159,0.005812461065081501,False,6.434809162160235
NN5_WEEKLY_DATASET,19,agent,"{""combine"": ""weighted"", ""pool"": ""pool1"", ""weights"": ""w2""}","{""combine"": ""mean"", ""pool"": ""pool1""}",False,0.070835427542888,0.0718105703149613,-0.0009751427720732925,False,0.33474680612992813
NN5_WEEKLY_DATASET,20,baseline,"{""combine"": ""median"", ""pool"": ""pool_full""}","{""combine"": ""median"", ""pool"": ""pool_full""}",True,0.0908170956602892,0.0908170956602892,0.0,False,0.0
NN5_WEEKLY_DATASET,21,agent,"{""combine"": ""weighted"", ""pool"": ""pool_full"", ""weights"": ""w2""}","{""combine"": ""mean"", ""pool"": ""pool_full""}",False,0.0704833879429664,0.0712721849079654,-0.0007887969649990056,False,0.347332711357069
NN5_WEEKLY_DATASET,22,baseline,"{""combine"": ""trimmed_mean"", ""pool"": ""pool2"", ""trim_pct"": 0.2}","{""combine"": ""trimmed_mean"", ""pool"": ""pool2"", ""trim_pct"": 0.2}",True,0.1237786825550213,0.1237786825550213,0.0,False,0.0
NN5_WEEKLY_DATASET,23,baseline,"{""combine"": ""median"", ""pool"": ""pool_full""}","{""combine"": ""median"", ""pool"": ""pool_full""}",True,0.1646105852083472,0.1646105852083472,0.0,False,0.0
NN5_WEEKLY_DATASET,24,agent,"{""combine"": ""weighted"", ""pool"": ""pool4"", ""weights"": ""w5""}","{""combine"": ""mean"", ""pool"": ""pool1""}",False,0.0594671875817469,0.0585926157551058,0.0008745718266411004,False,6.984961044225344
NN5_WEEKLY_DATASET,25,agent,"{""combine"": ""weighted"", ""pool"": ""pool_full"", ""weights"": ""w5""}","{""combine"": ""weighted"", ""pool"": ""pool_full"", ""weights"": ""w1""}",False,0.1388689400093337,0.1341390658736992,0.004729874135634499,False,13.177600529901241
NN5_WEEKLY_DATASET,26,agent,"{""combine"": ""weighted"", ""pool"": ""pool4"", ""weights"": ""w5""}","{""combine"": ""mean"", ""pool"": ""pool1""}",False,0.2401562874321432,0.1354185191255796,0.10473776830656362,False,14.52862646520569
NN5_WEEKLY_DATASET,27,agent,"{""combine"": ""weighted"", ""pool"": ""pool3"", ""weights"": ""w4""}","{""combine"": ""mean"", ""pool"": ""pool3""}",False,0.1223417174895863,0.1222085051375331,0.0001332123520531997,False,0.06054280584659466
NN5_WEEKLY_DATASET,28,baseline,"{""combine"": ""mean"", ""pool"": ""pool3""}","{""combine"": ""mean"", ""pool"": ""pool3""}",True,0.1010678559595187,0.1010678559595187,0.0,False,0.0
NN5_WEEKLY_DATASET,29,baseline,"{""combine"": ""median"", ""pool"": ""pool_full""}","{""combine"": ""median"", ""pool"": ""pool_full""}",True,0.1507706303506704,0.1507706303506704,0.0,False,0.0
NN5_WEEKLY_DATASET,30,agent,"{""combine"": ""weighted"", ""pool"": ""pool4"", ""weights"": ""w3""}","{""combine"": ""mean"", ""pool"": ""pool3""}",False,0.0677690887604065,0.0645374863894852,0.0032316023709213076,False,1.0753967282547592
NN5_WEEKLY_DATASET,31,baseline,"{""combine"": ""median"", ""pool"": ""pool_full""}","{""combine"": ""median"", ""pool"": ""pool_full""}",True,0.1712844463485953,0.1712844463485953,0.0,False,0.0
NN5_WEEKLY_DATASET,32,baseline,"{""combine"": ""median"", ""pool"": ""pool_full""}","{""combine"": ""median"", ""pool"": ""pool_full""}",True,0.169604081835671,0.169604081835671,0.0,False,0.0
NN5_WEEKLY_DATASET,33,baseline,"{""combine"": ""median"", ""pool"": ""pool_full""}","{""combine"": ""median"", ""pool"": ""pool_full""}",True,0.0940677713134322,0.0940677713134322,0.0,False,0.0
NN5_WEEKLY_DATASET,34,baseline,"{""combine"": ""trimmed_mean"", ""pool"": ""pool1"", ""trim_pct"": 0.2}","{""combine"": ""trimmed_mean"", ""pool"": ""pool1"", ""trim_pct"": 0.2}",True,0.0927016646410651,0.0927016646410651,0.0,False,0.0
NN5_WEEKLY_DATASET,35,agent,"{""combine"": ""weighted"", ""pool"": ""pool5"", ""weights"": ""w5""}","{""combine"": ""trimmed_mean"", ""pool"": ""pool1"", ""trim_pct"": 0.2}",False,0.097722368898848,0.0974057640610285,0.0003166048378195063,False,1.5630033197144115
NN5_WEEKLY_DATASET,36,baseline,"{""combine"": ""median"", ""pool"": ""pool_full""}","{""combine"": ""median"", ""pool"": ""pool_full""}",True,0.2612191997843868,0.2612191997843868,0.0,False,0.0
NN5_WEEKLY_DATASET,37,baseline,"{""combine"": ""mean"", ""pool"": ""pool_full""}","{""combine"": ""dba"", ""dba_max_iter"": 30, ""pool"": ""pool_full""}",False,0.055389669285781,0.0558506978391059,-0.000461028553324902,True,1.6301688304305628
