serie,CREST,CREST sem agente
M4_WEEKLY_DATASET_194,33.333333333333336,41.66666666666666
M4_WEEKLY_DATASET_195,33.333333333333336,33.333333333333336
M4_WEEKLY_DATASET_196,41.66666666666666,16.666666666666668
M4_WEEKLY_DATASET_197,41.66666666666666,41.66666666666666
M4_WEEKLY_DATASET_198,50.0,50.0
M4_WEEKLY_DATASET_199,66.66666666666667,66.66666666666667
M4_WEEKLY_DATASET_200,66.66666666666667,66.66666666666667
M4_WEEKLY_DATASET_201,33.333333333333336,33.333333333333336
M4_WEEKLY_DATASET_202,33.333333333333336,33.333333333333336
M4_WEEKLY_DATASET_203,66.66666666666667,66.66666666666667
M4_WEEKLY_DATASET_204,58.333333333333336,58.333333333333336
M4_WEEKLY_DATASET_205,58.333333333333336,58.333333333333336
M4_WEEKLY_DATASET_206,50.0,50.0
M4_WEEKLY_DATASET_207,75.0,75.0
M4_WEEKLY_DATASET_208,0.0,0.0
M4_WEEKLY_DATASET_209,75.0,75.0
M4_WEEKLY_DATASET_210,91.66666666666669,91.66666666666669
M4_WEEKLY_DATASET_211,50.0,50.0
M4_WEEKLY_DATASET_212,58.333333333333336,66.66666666666667
M4_WEEKLY_DATASET_213,66.66666666666667,66.66666666666667
M4_WEEKLY_DATASET_214,33.333333333333336,33.333333333333336
M4_WEEKLY_DATASET_215,41.66666666666666,41.66666666666666
M4_WEEKLY_DATASET_216,25.0,25.0
M4_WEEKLY_DATASET_217,58.333333333333336,58.333333333333336
M4_WEEKLY_DATASET_218,100.0,100.0
M4_WEEKLY_DATASET_219,100.0,100.0
M4_WEEKLY_DATASET_220,25.0,25.0
M4_WEEKLY_DATASET_221,50.0,50.0
M4_WEEKLY_DATASET_222,75.0,75.0
M4_WEEKLY_DATASET_223,58.333333333333336,58.333333333333336
M4_WEEKLY_DATASET_224,75.0,75.0
M4_WEEKLY_DATASET_225,58.333333333333336,58.333333333333336
M4_WEEKLY_DATASET_226,50.0,50.0
M4_WEEKLY_DATASET_227,58.333333333333336,58.333333333333336
M4_WEEKLY_DATASET_228,91.66666666666669,75.0
M4_WEEKLY_DATASET_229,41.66666666666666,41.66666666666666
M4_WEEKLY_DATASET_230,83.33333333333333,100.0
M4_WEEKLY_DATASET_231,75.0,75.0
M4_WEEKLY_DATASET_232,25.0,25.0
M4_WEEKLY_DATASET_233,50.0,50.0
M4_WEEKLY_DATASET_234,91.66666666666669,91.66666666666669
M4_WEEKLY_DATASET_235,58.333333333333336,58.333333333333336
M4_WEEKLY_DATASET_236,41.66666666666666,58.333333333333336
M4_WEEKLY_DATASET_237,83.33333333333333,83.33333333333333
M4_WEEKLY_DATASET_238,75.0,75.0
M4_WEEKLY_DATASET_239,58.333333333333336,58.333333333333336
M4_WEEKLY_DATASET_240,91.66666666666669,91.66666666666669
M4_WEEKLY_DATASET_241,41.66666666666666,58.333333333333336
M4_WEEKLY_DATASET_242,66.66666666666667,66.66666666666667
M4_WEEKLY_DATASET_243,100.0,100.0
M4_WEEKLY_DATASET_244,66.66666666666667,66.66666666666667
M4_WEEKLY_DATASET_245,83.33333333333333,83.33333333333333
M4_WEEKLY_DATASET_246,66.66666666666667,66.66666666666667
M4_WEEKLY_DATASET_247,16.666666666666668,25.0
M4_WEEKLY_DATASET_248,16.666666666666668,16.666666666666668
M4_WEEKLY_DATASET_249,91.66666666666669,91.66666666666669
M4_WEEKLY_DATASET_250,58.333333333333336,58.333333333333336
M4_WEEKLY_DATASET_251,83.33333333333333,83.33333333333333
M4_WEEKLY_DATASET_252,83.33333333333333,83.33333333333333
M4_WEEKLY_DATASET_253,91.66666666666669,91.66666666666669
M4_WEEKLY_DATASET_254,58.333333333333336,58.333333333333336
M4_WEEKLY_DATASET_255,75.0,75.0
M4_WEEKLY_DATASET_256,66.66666666666667,66.66666666666667
M4_WEEKLY_DATASET_257,25.0,25.0
M4_WEEKLY_DATASET_258,25.0,25.0
M4_WEEKLY_DATASET_259,83.33333333333333,75.0
M4_WEEKLY_DATASET_260,41.66666666666666,41.66666666666666
M4_WEEKLY_DATASET_261,100.0,100.0
M4_WEEKLY_DATASET_262,75.0,83.33333333333333
M4_WEEKLY_DATASET_263,41.66666666666666,41.66666666666666
M4_WEEKLY_DATASET_264,41.66666666666666,41.66666666666666
M4_WEEKLY_DATASET_265,50.0,50.0
M4_WEEKLY_DATASET_266,8.333333333333334,8.333333333333334
M4_WEEKLY_DATASET_267,58.333333333333336,58.333333333333336
M4_WEEKLY_DATASET_268,41.66666666666666,41.66666666666666
M4_WEEKLY_DATASET_269,25.0,25.0
M4_WEEKLY_DATASET_270,41.66666666666666,41.66666666666666
M4_WEEKLY_DATASET_271,75.0,75.0
M4_WEEKLY_DATASET_272,33.333333333333336,41.66666666666666
M4_WEEKLY_DATASET_273,33.333333333333336,25.0
M4_WEEKLY_DATASET_274,33.333333333333336,33.333333333333336
M4_WEEKLY_DATASET_275,33.333333333333336,33.333333333333336
M4_WEEKLY_DATASET_276,91.66666666666669,91.66666666666669
M4_WEEKLY_DATASET_277,58.333333333333336,58.333333333333336
M4_WEEKLY_DATASET_278,41.66666666666666,41.66666666666666
M4_WEEKLY_DATASET_279,58.333333333333336,50.0
M4_WEEKLY_DATASET_280,66.66666666666667,66.66666666666667
M4_WEEKLY_DATASET_281,83.33333333333333,83.33333333333333
M4_WEEKLY_DATASET_282,33.333333333333336,33.333333333333336
M4_WEEKLY_DATASET_283,50.0,50.0
M4_WEEKLY_DATASET_284,58.333333333333336,58.333333333333336
M4_WEEKLY_DATASET_285,66.66666666666667,66.66666666666667
M4_WEEKLY_DATASET_286,75.0,75.0
M4_WEEKLY_DATASET_287,41.66666666666666,41.66666666666666
M4_WEEKLY_DATASET_288,58.333333333333336,58.333333333333336
M4_WEEKLY_DATASET_289,66.66666666666667,66.66666666666667
M4_WEEKLY_DATASET_290,41.66666666666666,41.66666666666666
M4_WEEKLY_DATASET_291,58.333333333333336,58.333333333333336
M4_WEEKLY_DATASET_292,75.0,75.0
M4_WEEKLY_DATASET_293,66.66666666666667,58.333333333333336
M4_WEEKLY_DATASET_294,66.66666666666667,41.66666666666666
M4_WEEKLY_DATASET_295,75.0,75.0
M4_WEEKLY_DATASET_296,66.66666666666667,66.66666666666667
M4_WEEKLY_DATASET_297,41.66666666666666,41.66666666666666
M4_WEEKLY_DATASET_298,66.66666666666667,66.66666666666667
M4_WEEKLY_DATASET_299,50.0,58.333333333333336
M4_WEEKLY_DATASET_300,50.0,50.0
M4_WEEKLY_DATASET_301,33.333333333333336,33.333333333333336
M4_WEEKLY_DATASET_302,50.0,66.66666666666667
M4_WEEKLY_DATASET_303,91.66666666666669,91.66666666666669
M4_WEEKLY_DATASET_304,58.333333333333336,66.66666666666667
M4_WEEKLY_DATASET_305,83.33333333333333,75.0
M4_WEEKLY_DATASET_306,91.66666666666669,91.66666666666669
M4_WEEKLY_DATASET_307,75.0,58.333333333333336
M4_WEEKLY_DATASET_308,58.333333333333336,33.333333333333336
M4_WEEKLY_DATASET_309,58.333333333333336,58.333333333333336
M4_WEEKLY_DATASET_310,50.0,75.0
M4_WEEKLY_DATASET_311,58.333333333333336,41.66666666666666
M4_WEEKLY_DATASET_312,50.0,50.0
M4_WEEKLY_DATASET_313,58.333333333333336,58.333333333333336
M4_WEEKLY_DATASET_314,41.66666666666666,16.666666666666668
M4_WEEKLY_DATASET_315,58.333333333333336,58.333333333333336
M4_WEEKLY_DATASET_316,50.0,50.0
M4_WEEKLY_DATASET_317,41.66666666666666,41.66666666666666
M4_WEEKLY_DATASET_318,50.0,50.0
M4_WEEKLY_DATASET_319,41.66666666666666,50.0
M4_WEEKLY_DATASET_320,33.333333333333336,58.333333333333336
M4_WEEKLY_DATASET_321,50.0,50.0
M4_WEEKLY_DATASET_322,41.66666666666666,41.66666666666666
M4_WEEKLY_DATASET_323,41.66666666666666,41.66666666666666
M4_WEEKLY_DATASET_324,58.333333333333336,50.0
M4_WEEKLY_DATASET_325,58.333333333333336,75.0
M4_WEEKLY_DATASET_326,58.333333333333336,50.0
M4_WEEKLY_DATASET_327,58.333333333333336,58.333333333333336
M4_WEEKLY_DATASET_328,50.0,66.66666666666667
M4_WEEKLY_DATASET_329,75.0,41.66666666666666
M4_WEEKLY_DATASET_330,75.0,75.0
M4_WEEKLY_DATASET_331,41.66666666666666,41.66666666666666
M4_WEEKLY_DATASET_332,41.66666666666666,58.333333333333336
M4_WEEKLY_DATASET_333,91.66666666666669,91.66666666666669
M4_WEEKLY_DATASET_334,41.66666666666666,41.66666666666666
M4_WEEKLY_DATASET_335,83.33333333333333,83.33333333333333
M4_WEEKLY_DATASET_336,58.333333333333336,58.333333333333336
M4_WEEKLY_DATASET_337,41.66666666666666,58.333333333333336
M4_WEEKLY_DATASET_338,0.0,66.66666666666667
M4_WEEKLY_DATASET_339,50.0,50.0
M4_WEEKLY_DATASET_340,41.66666666666666,41.66666666666666
M4_WEEKLY_DATASET_341,50.0,58.333333333333336
M4_WEEKLY_DATASET_342,83.33333333333333,66.66666666666667
M4_WEEKLY_DATASET_343,75.0,58.333333333333336
M4_WEEKLY_DATASET_344,41.66666666666666,41.66666666666666
M4_WEEKLY_DATASET_345,75.0,66.66666666666667
M4_WEEKLY_DATASET_346,75.0,58.333333333333336
M4_WEEKLY_DATASET_347,58.333333333333336,50.0
M4_WEEKLY_DATASET_348,33.333333333333336,33.333333333333336
M4_WEEKLY_DATASET_349,83.33333333333333,83.33333333333333
M4_WEEKLY_DATASET_350,50.0,50.0
M4_WEEKLY_DATASET_351,50.0,50.0
M4_WEEKLY_DATASET_352,50.0,50.0
M4_WEEKLY_DATASET_353,83.33333333333333,75.0
M4_WEEKLY_DATASET_354,50.0,50.0
M4_WEEKLY_DATASET_355,58.333333333333336,83.33333333333333
M4_WEEKLY_DATASET_356,50.0,50.0
M4_WEEKLY_DATASET_357,66.66666666666667,66.66666666666667
M4_WEEKLY_DATASET_358,66.66666666666667,66.66666666666667
ETTH1_0,60.869565217391305,60.869565217391305
ETTH1_1,65.21739130434783,65.21739130434783
ETTH1_2,82.6086956521739,82.6086956521739
ETTH1_3,52.17391304347826,52.17391304347826
ETTH1_4,52.17391304347826,43.47826086956522
ETTH1_5,69.56521739130434,69.56521739130434
ETTH1_6,56.52173913043478,56.52173913043478
ETTH2_0,56.52173913043478,56.52173913043478
ETTH2_1,60.869565217391305,60.869565217391305
ETTH2_2,60.869565217391305,69.56521739130434
ETTH2_3,56.52173913043478,47.82608695652174
ETTH2_4,34.78260869565217,34.78260869565217
ETTH2_5,43.47826086956522,43.47826086956522
ETTH2_6,73.91304347826087,73.91304347826087
ETTM1_0,78.26086956521739,78.26086956521739
ETTM1_1,43.47826086956522,43.47826086956522
ETTM1_2,73.91304347826087,73.91304347826087
ETTM1_3,47.82608695652174,47.82608695652174
ETTM1_4,43.47826086956522,43.47826086956522
ETTM1_5,47.82608695652174,47.82608695652174
ETTM1_6,52.17391304347826,52.17391304347826
ETTM2_0,65.21739130434783,65.21739130434783
ETTM2_1,47.82608695652174,47.82608695652174
ETTM2_2,52.17391304347826,52.17391304347826
ETTM2_3,39.130434782608695,39.130434782608695
ETTM2_4,21.73913043478261,21.73913043478261
ETTM2_5,30.43478260869565,30.43478260869565
ETTM2_6,60.869565217391305,60.869565217391305
