dataset,dataset_index,iteration,tipo,limite,tamanho,dispara,antigo_json_valido,antigo_corte,atual_json_valido,atual_string_inteira_valida,atual_cabe_no_limite,atual_fallback_nota,atual_tem_marcador_antigo
M4_WEEKLY_DATASET,163,2,historico,320,288,False,,,,,,,
M4_WEEKLY_DATASET,163,2,historico,320,288,False,,,,,,,
M4_WEEKLY_DATASET,163,2,historico,320,311,False,,,,,,,
M4_WEEKLY_DATASET,163,2,historico,320,286,False,,,,,,,
M4_WEEKLY_DATASET,163,2,historico,320,311,False,,,,,,,
M4_WEEKLY_DATASET,163,2,historico,320,313,False,,,,,,,
M4_WEEKLY_DATASET,163,2,historico,320,235,False,,,,,,,
M4_WEEKLY_DATASET,163,2,historico,320,242,False,,,,,,,
M4_WEEKLY_DATASET,163,2,handles,600,402,False,,,,,,,
M4_WEEKLY_DATASET,163,2,scratchpad_args,120,32,False,,,,,,,
M4_WEEKLY_DATASET,163,2,ultima_observacao,1400,393,False,,,,,,,
M4_WEEKLY_DATASET,163,3,series_card,1800,704,False,,,,,,,
M4_WEEKLY_DATASET,163,3,pool_card,1800,1247,False,,,,,,,
M4_WEEKLY_DATASET,163,3,dataset_card,900,801,False,,,,,,,
M4_WEEKLY_DATASET,163,3,diagnosis,700,438,False,,,,,,,
M4_WEEKLY_DATASET,163,3,historico,320,242,False,,,,,,,
M4_WEEKLY_DATASET,163,3,historico,320,288,False,,,,,,,
M4_WEEKLY_DATASET,163,3,historico,320,288,False,,,,,,,
M4_WEEKLY_DATASET,163,3,historico,320,311,False,,,,,,,
M4_WEEKLY_DATASET,163,3,historico,320,286,False,,,,,,,
M4_WEEKLY_DATASET,163,3,historico,320,311,False,,,,,,,
M4_WEEKLY_DATASET,163,3,historico,320,313,False,,,,,,,
M4_WEEKLY_DATASET,163,3,historico,320,235,False,,,,,,,
M4_WEEKLY_DATASET,163,3,historico,320,242,False,,,,,,,
M4_WEEKLY_DATASET,163,3,handles,600,490,False,,,,,,,
M4_WEEKLY_DATASET,163,3,scratchpad_args,120,32,False,,,,,,,
M4_WEEKLY_DATASET,163,3,scratchpad_args,120,42,False,,,,,,,
M4_WEEKLY_DATASET,163,3,ultima_observacao,1400,401,False,,,,,,,
M4_WEEKLY_DATASET,163,4,series_card,1800,704,False,,,,,,,
M4_WEEKLY_DATASET,163,4,pool_card,1800,1247,False,,,,,,,
M4_WEEKLY_DATASET,163,4,dataset_card,900,801,False,,,,,,,
M4_WEEKLY_DATASET,163,4,diagnosis,700,438,False,,,,,,,
M4_WEEKLY_DATASET,163,4,historico,320,242,False,,,,,,,
M4_WEEKLY_DATASET,163,4,historico,320,256,False,,,,,,,
M4_WEEKLY_DATASET,163,4,historico,320,288,False,,,,,,,
M4_WEEKLY_DATASET,163,4,historico,320,288,False,,,,,,,
M4_WEEKLY_DATASET,163,4,historico,320,311,False,,,,,,,
M4_WEEKLY_DATASET,163,4,historico,320,286,False,,,,,,,
M4_WEEKLY_DATASET,163,4,historico,320,311,False,,,,,,,
M4_WEEKLY_DATASET,163,4,historico,320,313,False,,,,,,,
M4_WEEKLY_DATASET,163,4,historico,320,235,False,,,,,,,
M4_WEEKLY_DATASET,163,4,historico,320,242,False,,,,,,,
M4_WEEKLY_DATASET,163,4,handles,600,489,False,,,,,,,
M4_WEEKLY_DATASET,163,4,scratchpad_args,120,32,False,,,,,,,
M4_WEEKLY_DATASET,163,4,scratchpad_args,120,42,False,,,,,,,
M4_WEEKLY_DATASET,163,4,scratchpad_args,120,123,True,False,dentro_de_string,True,False,True,False,False
M4_WEEKLY_DATASET,163,4,ultima_observacao,1400,387,False,,,,,,,
M4_WEEKLY_DATASET,163,5,series_card,1800,704,False,,,,,,,
M4_WEEKLY_DATASET,163,5,pool_card,1800,1247,False,,,,,,,
M4_WEEKLY_DATASET,163,5,dataset_card,900,801,False,,,,,,,
M4_WEEKLY_DATASET,163,5,diagnosis,700,438,False,,,,,,,
M4_WEEKLY_DATASET,163,5,historico,320,242,False,,,,,,,
M4_WEEKLY_DATASET,163,5,historico,320,256,False,,,,,,,
M4_WEEKLY_DATASET,163,5,historico,320,288,False,,,,,,,
M4_WEEKLY_DATASET,163,5,historico,320,288,False,,,,,,,
M4_WEEKLY_DATASET,163,5,historico,320,311,False,,,,,,,
M4_WEEKLY_DATASET,163,5,historico,320,286,False,,,,,,,
M4_WEEKLY_DATASET,163,5,historico,320,311,False,,,,,,,
M4_WEEKLY_DATASET,163,5,historico,320,313,False,,,,,,,
M4_WEEKLY_DATASET,163,5,historico,320,235,False,,,,,,,
M4_WEEKLY_DATASET,163,5,historico,320,242,False,,,,,,,
M4_WEEKLY_DATASET,163,5,handles,600,489,False,,,,,,,
M4_WEEKLY_DATASET,163,5,scratchpad_args,120,32,False,,,,,,,
M4_WEEKLY_DATASET,163,5,scratchpad_args,120,42,False,,,,,,,
M4_WEEKLY_DATASET,163,5,scratchpad_args,120,123,True,False,dentro_de_string,True,False,True,False,False
M4_WEEKLY_DATASET,163,5,scratchpad_args,120,112,False,,,,,,,
M4_WEEKLY_DATASET,163,5,ultima_observacao,1400,97,False,,,,,,,
M4_WEEKLY_DATASET,163,6,series_card,1800,704,False,,,,,,,
M4_WEEKLY_DATASET,163,6,pool_card,1800,1247,False,,,,,,,
M4_WEEKLY_DATASET,163,6,dataset_card,900,801,False,,,,,,,
M4_WEEKLY_DATASET,163,6,diagnosis,700,438,False,,,,,,,
M4_WEEKLY_DATASET,163,6,historico,320,242,False,,,,,,,
M4_WEEKLY_DATASET,163,6,historico,320,256,False,,,,,,,
M4_WEEKLY_DATASET,163,6,historico,320,288,False,,,,,,,
M4_WEEKLY_DATASET,163,6,historico,320,288,False,,,,,,,
M4_WEEKLY_DATASET,163,6,historico,320,311,False,,,,,,,
M4_WEEKLY_DATASET,163,6,historico,320,286,False,,,,,,,
M4_WEEKLY_DATASET,163,6,historico,320,311,False,,,,,,,
M4_WEEKLY_DATASET,163,6,historico,320,313,False,,,,,,,
M4_WEEKLY_DATASET,163,6,historico,320,235,False,,,,,,,
M4_WEEKLY_DATASET,163,6,historico,320,242,False,,,,,,,
M4_WEEKLY_DATASET,163,6,handles,600,572,False,,,,,,,
M4_WEEKLY_DATASET,163,6,scratchpad_args,120,32,False,,,,,,,
M4_WEEKLY_DATASET,163,6,scratchpad_args,120,42,False,,,,,,,
M4_WEEKLY_DATASET,163,6,scratchpad_args,120,123,True,False,dentro_de_string,True,False,True,False,False
M4_WEEKLY_DATASET,163,6,scratchpad_args,120,112,False,,,,,,,
M4_WEEKLY_DATASET,163,6,scratchpad_args,120,32,False,,,,,,,
M4_WEEKLY_DATASET,163,6,ultima_observacao,1400,392,False,,,,,,,
M4_WEEKLY_DATASET,163,7,series_card,1800,704,False,,,,,,,
M4_WEEKLY_DATASET,163,7,pool_card,1800,1247,False,,,,,,,
M4_WEEKLY_DATASET,163,7,dataset_card,900,801,False,,,,,,,
M4_WEEKLY_DATASET,163,7,diagnosis,700,438,False,,,,,,,
M4_WEEKLY_DATASET,163,7,historico,320,242,False,,,,,,,
M4_WEEKLY_DATASET,163,7,historico,320,256,False,,,,,,,
M4_WEEKLY_DATASET,163,7,historico,320,288,False,,,,,,,
M4_WEEKLY_DATASET,163,7,historico,320,288,False,,,,,,,
M4_WEEKLY_DATASET,163,7,historico,320,311,False,,,,,,,
M4_WEEKLY_DATASET,163,7,historico,320,286,False,,,,,,,
M4_WEEKLY_DATASET,163,7,historico,320,311,False,,,,,,,
M4_WEEKLY_DATASET,163,7,historico,320,313,False,,,,,,,
M4_WEEKLY_DATASET,163,7,historico,320,235,False,,,,,,,
M4_WEEKLY_DATASET,163,7,historico,320,242,False,,,,,,,
M4_WEEKLY_DATASET,163,7,handles,600,654,True,False,estrutural,True,False,True,False,False
M4_WEEKLY_DATASET,163,7,scratchpad_args,120,32,False,,,,,,,
M4_WEEKLY_DATASET,163,7,scratchpad_args,120,42,False,,,,,,,
M4_WEEKLY_DATASET,163,7,scratchpad_args,120,123,True,False,dentro_de_string,True,False,True,False,False
M4_WEEKLY_DATASET,163,7,scratchpad_args,120,112,False,,,,,,,
M4_WEEKLY_DATASET,163,7,scratchpad_args,120,32,False,,,,,,,
M4_WEEKLY_DATASET,163,7,scratchpad_args,120,16,False,,,,,,,
M4_WEEKLY_DATASET,163,7,ultima_observacao,1400,389,False,,,,,,,
M4_WEEKLY_DATASET,163,8,series_card,1800,704,False,,,,,,,
M4_WEEKLY_DATASET,163,8,pool_card,1800,1247,False,,,,,,,
M4_WEEKLY_DATASET,163,8,dataset_card,900,801,False,,,,,,,
M4_WEEKLY_DATASET,163,8,diagnosis,700,438,False,,,,,,,
M4_WEEKLY_DATASET,163,8,historico,320,242,False,,,,,,,
M4_WEEKLY_DATASET,163,8,historico,320,256,False,,,,,,,
M4_WEEKLY_DATASET,163,8,historico,320,288,False,,,,,,,
M4_WEEKLY_DATASET,163,8,historico,320,288,False,,,,,,,
M4_WEEKLY_DATASET,163,8,historico,320,311,False,,,,,,,
M4_WEEKLY_DATASET,163,8,historico,320,286,False,,,,,,,
M4_WEEKLY_DATASET,163,8,historico,320,311,False,,,,,,,
M4_WEEKLY_DATASET,163,8,historico,320,313,False,,,,,,,
M4_WEEKLY_DATASET,163,8,historico,320,235,False,,,,,,,
M4_WEEKLY_DATASET,163,8,historico,320,242,False,,,,,,,
M4_WEEKLY_DATASET,163,8,handles,600,654,True,False,estrutural,True,False,True,False,False
M4_WEEKLY_DATASET,163,8,scratchpad_args,120,42,False,,,,,,,
M4_WEEKLY_DATASET,163,8,scratchpad_args,120,123,True,False,dentro_de_string,True,False,True,False,False
M4_WEEKLY_DATASET,163,8,scratchpad_args,120,112,False,,,,,,,
M4_WEEKLY_DATASET,163,8,scratchpad_args,120,32,False,,,,,,,
M4_WEEKLY_DATASET,163,8,scratchpad_args,120,16,False,,,,,,,
M4_WEEKLY_DATASET,163,8,scratchpad_args,120,116,False,,,,,,,
M4_WEEKLY_DATASET,163,8,ultima_observacao,1400,109,False,,,,,,,
M4_WEEKLY_DATASET,163,9,series_card,1800,704,False,,,,,,,
M4_WEEKLY_DATASET,163,9,pool_card,1800,1247,False,,,,,,,
M4_WEEKLY_DATASET,163,9,dataset_card,900,801,False,,,,,,,
M4_WEEKLY_DATASET,163,9,diagnosis,700,438,False,,,,,,,
M4_WEEKLY_DATASET,163,9,historico,320,242,False,,,,,,,
M4_WEEKLY_DATASET,163,9,historico,320,256,False,,,,,,,
M4_WEEKLY_DATASET,163,9,historico,320,288,False,,,,,,,
M4_WEEKLY_DATASET,163,9,historico,320,288,False,,,,,,,
M4_WEEKLY_DATASET,163,9,historico,320,311,False,,,,,,,
M4_WEEKLY_DATASET,163,9,historico,320,286,False,,,,,,,
M4_WEEKLY_DATASET,163,9,historico,320,311,False,,,,,,,
M4_WEEKLY_DATASET,163,9,historico,320,313,False,,,,,,,
M4_WEEKLY_DATASET,163,9,historico,320,235,False,,,,,,,
M4_WEEKLY_DATASET,163,9,historico,320,242,False,,,,,,,
M4_WEEKLY_DATASET,163,9,handles,600,742,True,False,estrutural,True,False,True,False,False
M4_WEEKLY_DATASET,163,9,scratchpad_args,120,123,True,False,dentro_de_string,True,False,True,False,False
M4_WEEKLY_DATASET,163,9,scratchpad_args,120,112,False,,,,,,,
M4_WEEKLY_DATASET,163,9,scratchpad_args,120,32,False,,,,,,,
M4_WEEKLY_DATASET,163,9,scratchpad_args,120,16,False,,,,,,,
M4_WEEKLY_DATASET,163,9,scratchpad_args,120,116,False,,,,,,,
M4_WEEKLY_DATASET,163,9,scratchpad_args,120,42,False,,,,,,,
M4_WEEKLY_DATASET,163,9,ultima_observacao,1400,401,False,,,,,,,
M4_WEEKLY_DATASET,163,10,series_card,1800,704,False,,,,,,,
M4_WEEKLY_DATASET,163,10,pool_card,1800,1247,False,,,,,,,
M4_WEEKLY_DATASET,163,10,dataset_card,900,801,False,,,,,,,
M4_WEEKLY_DATASET,163,10,diagnosis,700,438,False,,,,,,,
M4_WEEKLY_DATASET,163,10,historico,320,242,False,,,,,,,
M4_WEEKLY_DATASET,163,10,historico,320,256,False,,,,,,,
M4_WEEKLY_DATASET,163,10,historico,320,288,False,,,,,,,
M4_WEEKLY_DATASET,163,10,historico,320,288,False,,,,,,,
M4_WEEKLY_DATASET,163,10,historico,320,311,False,,,,,,,
M4_WEEKLY_DATASET,163,10,historico,320,286,False,,,,,,,
M4_WEEKLY_DATASET,163,10,historico,320,311,False,,,,,,,
M4_WEEKLY_DATASET,163,10,historico,320,313,False,,,,,,,
M4_WEEKLY_DATASET,163,10,historico,320,235,False,,,,,,,
M4_WEEKLY_DATASET,163,10,historico,320,242,False,,,,,,,
M4_WEEKLY_DATASET,163,10,handles,600,742,True,False,estrutural,True,False,True,False,False
M4_WEEKLY_DATASET,163,10,scratchpad_args,120,112,False,,,,,,,
M4_WEEKLY_DATASET,163,10,scratchpad_args,120,32,False,,,,,,,
M4_WEEKLY_DATASET,163,10,scratchpad_args,120,16,False,,,,,,,
M4_WEEKLY_DATASET,163,10,scratchpad_args,120,116,False,,,,,,,
M4_WEEKLY_DATASET,163,10,scratchpad_args,120,42,False,,,,,,,
M4_WEEKLY_DATASET,163,10,scratchpad_args,120,118,False,,,,,,,
M4_WEEKLY_DATASET,163,10,ultima_observacao,1400,115,False,,,,,,,
M4_WEEKLY_DATASET,166,1,series_card,1800,699,False,,,,,,,
M4_WEEKLY_DATASET,166,1,pool_card,1800,1263,False,,,,,,,
M4_WEEKLY_DATASET,166,1,dataset_card,900,801,False,,,,,,,
M4_WEEKLY_DATASET,166,1,diagnosis,700,436,False,,,,,,,
M4_WEEKLY_DATASET,166,1,historico,320,287,False,,,,,,,
M4_WEEKLY_DATASET,166,1,historico,320,310,False,,,,,,,
M4_WEEKLY_DATASET,166,1,historico,320,286,False,,,,,,,
M4_WEEKLY_DATASET,166,1,historico,320,312,False,,,,,,,
M4_WEEKLY_DATASET,166,1,historico,320,287,False,,,,,,,
M4_WEEKLY_DATASET,166,1,historico,320,242,False,,,,,,,
M4_WEEKLY_DATASET,166,1,historico,320,311,False,,,,,,,
M4_WEEKLY_DATASET,166,1,historico,320,235,False,,,,,,,
M4_WEEKLY_DATASET,166,1,historico,320,238,False,,,,,,,
M4_WEEKLY_DATASET,166,1,handles,600,294,False,,,,,,,
M4_WEEKLY_DATASET,166,2,series_card,1800,699,False,,,,,,,
M4_WEEKLY_DATASET,166,2,pool_card,1800,1263,False,,,,,,,
M4_WEEKLY_DATASET,166,2,dataset_card,900,801,False,,,,,,,
M4_WEEKLY_DATASET,166,2,diagnosis,700,436,False,,,,,,,
M4_WEEKLY_DATASET,166,2,historico,320,287,False,,,,,,,
M4_WEEKLY_DATASET,166,2,historico,320,310,False,,,,,,,
M4_WEEKLY_DATASET,166,2,historico,320,286,False,,,,,,,
M4_WEEKLY_DATASET,166,2,historico,320,312,False,,,,,,,
M4_WEEKLY_DATASET,166,2,historico,320,287,False,,,,,,,
M4_WEEKLY_DATASET,166,2,historico,320,242,False,,,,,,,
M4_WEEKLY_DATASET,166,2,historico,320,311,False,,,,,,,
M4_WEEKLY_DATASET,166,2,historico,320,235,False,,,,,,,
M4_WEEKLY_DATASET,166,2,historico,320,238,False,,,,,,,
M4_WEEKLY_DATASET,166,2,handles,600,390,False,,,,,,,
M4_WEEKLY_DATASET,166,2,scratchpad_args,120,83,False,,,,,,,
M4_WEEKLY_DATASET,166,2,ultima_observacao,1400,385,False,,,,,,,
M4_WEEKLY_DATASET,166,3,series_card,1800,699,False,,,,,,,
M4_WEEKLY_DATASET,166,3,pool_card,1800,1263,False,,,,,,,
M4_WEEKLY_DATASET,166,3,dataset_card,900,801,False,,,,,,,
M4_WEEKLY_DATASET,166,3,diagnosis,700,436,False,,,,,,,
M4_WEEKLY_DATASET,166,3,historico,320,287,False,,,,,,,
M4_WEEKLY_DATASET,166,3,historico,320,310,False,,,,,,,
M4_WEEKLY_DATASET,166,3,historico,320,286,False,,,,,,,
M4_WEEKLY_DATASET,166,3,historico,320,312,False,,,,,,,
M4_WEEKLY_DATASET,166,3,historico,320,287,False,,,,,,,
M4_WEEKLY_DATASET,166,3,historico,320,242,False,,,,,,,
M4_WEEKLY_DATASET,166,3,historico,320,311,False,,,,,,,
M4_WEEKLY_DATASET,166,3,historico,320,235,False,,,,,,,
M4_WEEKLY_DATASET,166,3,historico,320,238,False,,,,,,,
M4_WEEKLY_DATASET,166,3,handles,600,483,False,,,,,,,
M4_WEEKLY_DATASET,166,3,scratchpad_args,120,83,False,,,,,,,
M4_WEEKLY_DATASET,166,3,scratchpad_args,120,58,False,,,,,,,
M4_WEEKLY_DATASET,166,3,ultima_observacao,1400,233,False,,,,,,,
M4_WEEKLY_DATASET,166,4,series_card,1800,699,False,,,,,,,
M4_WEEKLY_DATASET,166,4,pool_card,1800,1263,False,,,,,,,
M4_WEEKLY_DATASET,166,4,dataset_card,900,801,False,,,,,,,
M4_WEEKLY_DATASET,166,4,diagnosis,700,436,False,,,,,,,
M4_WEEKLY_DATASET,166,4,historico,320,287,False,,,,,,,
M4_WEEKLY_DATASET,166,4,historico,320,310,False,,,,,,,
M4_WEEKLY_DATASET,166,4,historico,320,286,False,,,,,,,
M4_WEEKLY_DATASET,166,4,historico,320,312,False,,,,,,,
M4_WEEKLY_DATASET,166,4,historico,320,287,False,,,,,,,
M4_WEEKLY_DATASET,166,4,historico,320,242,False,,,,,,,
M4_WEEKLY_DATASET,166,4,historico,320,311,False,,,,,,,
M4_WEEKLY_DATASET,166,4,historico,320,235,False,,,,,,,
M4_WEEKLY_DATASET,166,4,historico,320,238,False,,,,,,,
M4_WEEKLY_DATASET,166,4,handles,600,565,False,,,,,,,
M4_WEEKLY_DATASET,166,4,scratchpad_args,120,83,False,,,,,,,
M4_WEEKLY_DATASET,166,4,scratchpad_args,120,58,False,,,,,,,
M4_WEEKLY_DATASET,166,4,scratchpad_args,120,71,False,,,,,,,
M4_WEEKLY_DATASET,166,4,ultima_observacao,1400,391,False,,,,,,,
M4_WEEKLY_DATASET,166,5,series_card,1800,699,False,,,,,,,
M4_WEEKLY_DATASET,166,5,pool_card,1800,1263,False,,,,,,,
M4_WEEKLY_DATASET,166,5,dataset_card,900,801,False,,,,,,,
M4_WEEKLY_DATASET,166,5,diagnosis,700,436,False,,,,,,,
M4_WEEKLY_DATASET,166,5,historico,320,248,False,,,,,,,
M4_WEEKLY_DATASET,166,5,historico,320,287,False,,,,,,,
M4_WEEKLY_DATASET,166,5,historico,320,310,False,,,,,,,
M4_WEEKLY_DATASET,166,5,historico,320,286,False,,,,,,,
M4_WEEKLY_DATASET,166,5,historico,320,312,False,,,,,,,
M4_WEEKLY_DATASET,166,5,historico,320,287,False,,,,,,,
M4_WEEKLY_DATASET,166,5,historico,320,242,False,,,,,,,
M4_WEEKLY_DATASET,166,5,historico,320,311,False,,,,,,,
M4_WEEKLY_DATASET,166,5,historico,320,235,False,,,,,,,
M4_WEEKLY_DATASET,166,5,historico,320,238,False,,,,,,,
M4_WEEKLY_DATASET,166,5,handles,600,564,False,,,,,,,
M4_WEEKLY_DATASET,166,5,scratchpad_args,120,83,False,,,,,,,
M4_WEEKLY_DATASET,166,5,scratchpad_args,120,58,False,,,,,,,
M4_WEEKLY_DATASET,166,5,scratchpad_args,120,71,False,,,,,,,
M4_WEEKLY_DATASET,166,5,scratchpad_args,120,115,False,,,,,,,
M4_WEEKLY_DATASET,166,5,ultima_observacao,1400,398,False,,,,,,,
M4_WEEKLY_DATASET,166,6,series_card,1800,699,False,,,,,,,
M4_WEEKLY_DATASET,166,6,pool_card,1800,1263,False,,,,,,,
M4_WEEKLY_DATASET,166,6,dataset_card,900,801,False,,,,,,,
M4_WEEKLY_DATASET,166,6,diagnosis,700,436,False,,,,,,,
M4_WEEKLY_DATASET,166,6,historico,320,248,False,,,,,,,
M4_WEEKLY_DATASET,166,6,historico,320,287,False,,,,,,,
M4_WEEKLY_DATASET,166,6,historico,320,310,False,,,,,,,
M4_WEEKLY_DATASET,166,6,historico,320,286,False,,,,,,,
M4_WEEKLY_DATASET,166,6,historico,320,312,False,,,,,,,
M4_WEEKLY_DATASET,166,6,historico,320,287,False,,,,,,,
M4_WEEKLY_DATASET,166,6,historico,320,242,False,,,,,,,
M4_WEEKLY_DATASET,166,6,historico,320,311,False,,,,,,,
M4_WEEKLY_DATASET,166,6,historico,320,235,False,,,,,,,
M4_WEEKLY_DATASET,166,6,historico,320,238,False,,,,,,,
M4_WEEKLY_DATASET,166,6,handles,600,648,True,False,estrutural,True,False,True,False,False
M4_WEEKLY_DATASET,166,6,scratchpad_args,120,83,False,,,,,,,
M4_WEEKLY_DATASET,166,6,scratchpad_args,120,58,False,,,,,,,
M4_WEEKLY_DATASET,166,6,scratchpad_args,120,71,False,,,,,,,
M4_WEEKLY_DATASET,166,6,scratchpad_args,120,115,False,,,,,,,
M4_WEEKLY_DATASET,166,6,scratchpad_args,120,83,False,,,,,,,
M4_WEEKLY_DATASET,166,6,ultima_observacao,1400,394,False,,,,,,,
M4_WEEKLY_DATASET,166,7,series_card,1800,699,False,,,,,,,
M4_WEEKLY_DATASET,166,7,pool_card,1800,1263,False,,,,,,,
M4_WEEKLY_DATASET,166,7,dataset_card,900,801,False,,,,,,,
M4_WEEKLY_DATASET,166,7,diagnosis,700,436,False,,,,,,,
M4_WEEKLY_DATASET,166,7,historico,320,248,False,,,,,,,
M4_WEEKLY_DATASET,166,7,historico,320,287,False,,,,,,,
M4_WEEKLY_DATASET,166,7,historico,320,310,False,,,,,,,
M4_WEEKLY_DATASET,166,7,historico,320,286,False,,,,,,,
M4_WEEKLY_DATASET,166,7,historico,320,312,False,,,,,,,
M4_WEEKLY_DATASET,166,7,historico,320,287,False,,,,,,,
M4_WEEKLY_DATASET,166,7,historico,320,242,False,,,,,,,
M4_WEEKLY_DATASET,166,7,historico,320,311,False,,,,,,,
M4_WEEKLY_DATASET,166,7,historico,320,235,False,,,,,,,
M4_WEEKLY_DATASET,166,7,historico,320,238,False,,,,,,,
M4_WEEKLY_DATASET,166,7,handles,600,648,True,False,estrutural,True,False,True,False,False
M4_WEEKLY_DATASET,166,7,scratchpad_args,120,83,False,,,,,,,
M4_WEEKLY_DATASET,166,7,scratchpad_args,120,58,False,,,,,,,
M4_WEEKLY_DATASET,166,7,scratchpad_args,120,71,False,,,,,,,
M4_WEEKLY_DATASET,166,7,scratchpad_args,120,115,False,,,,,,,
M4_WEEKLY_DATASET,166,7,scratchpad_args,120,83,False,,,,,,,
M4_WEEKLY_DATASET,166,7,scratchpad_args,120,117,False,,,,,,,
M4_WEEKLY_DATASET,166,7,ultima_observacao,1400,103,False,,,,,,,
M4_WEEKLY_DATASET,166,8,series_card,1800,699,False,,,,,,,
M4_WEEKLY_DATASET,166,8,pool_card,1800,1263,False,,,,,,,
M4_WEEKLY_DATASET,166,8,dataset_card,900,801,False,,,,,,,
M4_WEEKLY_DATASET,166,8,diagnosis,700,436,False,,,,,,,
M4_WEEKLY_DATASET,166,8,historico,320,248,False,,,,,,,
M4_WEEKLY_DATASET,166,8,historico,320,287,False,,,,,,,
M4_WEEKLY_DATASET,166,8,historico,320,310,False,,,,,,,
M4_WEEKLY_DATASET,166,8,historico,320,286,False,,,,,,,
M4_WEEKLY_DATASET,166,8,historico,320,312,False,,,,,,,
M4_WEEKLY_DATASET,166,8,historico,320,287,False,,,,,,,
M4_WEEKLY_DATASET,166,8,historico,320,242,False,,,,,,,
M4_WEEKLY_DATASET,166,8,historico,320,311,False,,,,,,,
M4_WEEKLY_DATASET,166,8,historico,320,235,False,,,,,,,
M4_WEEKLY_DATASET,166,8,historico,320,238,False,,,,,,,
M4_WEEKLY_DATASET,166,8,handles,600,648,True,False,estrutural,True,False,True,False,False
M4_WEEKLY_DATASET,166,8,scratchpad_args,120,58,False,,,,,,,
M4_WEEKLY_DATASET,166,8,scratchpad_args,120,71,False,,,,,,,
M4_WEEKLY_DATASET,166,8,scratchpad_args,120,115,False,,,,,,,
M4_WEEKLY_DATASET,166,8,scratchpad_args,120,83,False,,,,,,,
M4_WEEKLY_DATASET,166,8,scratchpad_args,120,117,False,,,,,,,
M4_WEEKLY_DATASET,166,8,scratchpad_args,120,113,False,,,,,,,
M4_WEEKLY_DATASET,166,8,ultima_observacao,1400,115,False,,,,,,,
M4_WEEKLY_DATASET,166,9,series_card,1800,699,False,,,,,,,
M4_WEEKLY_DATASET,166,9,pool_card,1800,1263,False,,,,,,,
M4_WEEKLY_DATASET,166,9,dataset_card,900,801,False,,,,,,,
M4_WEEKLY_DATASET,166,9,diagnosis,700,436,False,,,,,,,
M4_WEEKLY_DATASET,166,9,historico,320,248,False,,,,,,,
M4_WEEKLY_DATASET,166,9,historico,320,287,False,,,,,,,
M4_WEEKLY_DATASET,166,9,historico,320,310,False,,,,,,,
M4_WEEKLY_DATASET,166,9,historico,320,286,False,,,,,,,
M4_WEEKLY_DATASET,166,9,historico,320,312,False,,,,,,,
M4_WEEKLY_DATASET,166,9,historico,320,287,False,,,,,,,
M4_WEEKLY_DATASET,166,9,historico,320,242,False,,,,,,,
M4_WEEKLY_DATASET,166,9,historico,320,311,False,,,,,,,
M4_WEEKLY_DATASET,166,9,historico,320,235,False,,,,,,,
M4_WEEKLY_DATASET,166,9,historico,320,238,False,,,,,,,
M4_WEEKLY_DATASET,166,9,handles,600,736,True,False,estrutural,True,False,True,False,False
M4_WEEKLY_DATASET,166,9,scratchpad_args,120,71,False,,,,,,,
M4_WEEKLY_DATASET,166,9,scratchpad_args,120,115,False,,,,,,,
M4_WEEKLY_DATASET,166,9,scratchpad_args,120,83,False,,,,,,,
M4_WEEKLY_DATASET,166,9,scratchpad_args,120,117,False,,,,,,,
M4_WEEKLY_DATASET,166,9,scratchpad_args,120,113,False,,,,,,,
M4_WEEKLY_DATASET,166,9,scratchpad_args,120,77,False,,,,,,,
M4_WEEKLY_DATASET,166,9,ultima_observacao,1400,393,False,,,,,,,
M4_WEEKLY_DATASET,166,10,series_card,1800,699,False,,,,,,,
M4_WEEKLY_DATASET,166,10,pool_card,1800,1263,False,,,,,,,
M4_WEEKLY_DATASET,166,10,dataset_card,900,801,False,,,,,,,
M4_WEEKLY_DATASET,166,10,diagnosis,700,436,False,,,,,,,
M4_WEEKLY_DATASET,166,10,historico,320,248,False,,,,,,,
M4_WEEKLY_DATASET,166,10,historico,320,287,False,,,,,,,
M4_WEEKLY_DATASET,166,10,historico,320,310,False,,,,,,,
M4_WEEKLY_DATASET,166,10,historico,320,286,False,,,,,,,
M4_WEEKLY_DATASET,166,10,historico,320,312,False,,,,,,,
M4_WEEKLY_DATASET,166,10,historico,320,287,False,,,,,,,
M4_WEEKLY_DATASET,166,10,historico,320,242,False,,,,,,,
M4_WEEKLY_DATASET,166,10,historico,320,311,False,,,,,,,
M4_WEEKLY_DATASET,166,10,historico,320,235,False,,,,,,,
M4_WEEKLY_DATASET,166,10,historico,320,238,False,,,,,,,
M4_WEEKLY_DATASET,166,10,handles,600,736,True,False,estrutural,True,False,True,False,False
M4_WEEKLY_DATASET,166,10,scratchpad_args,120,115,False,,,,,,,
M4_WEEKLY_DATASET,166,10,scratchpad_args,120,83,False,,,,,,,
M4_WEEKLY_DATASET,166,10,scratchpad_args,120,117,False,,,,,,,
M4_WEEKLY_DATASET,166,10,scratchpad_args,120,113,False,,,,,,,
M4_WEEKLY_DATASET,166,10,scratchpad_args,120,77,False,,,,,,,
M4_WEEKLY_DATASET,166,10,scratchpad_args,120,113,False,,,,,,,
M4_WEEKLY_DATASET,166,10,ultima_observacao,1400,109,False,,,,,,,
M4_WEEKLY_DATASET,166,11,series_card,1800,699,False,,,,,,,
